公司代码,报告日期,利润总额,净利润,扣除非经常性损益的净利润,主营业务利润,营业利润,投资收益,营业外收支净额,经营活动产生的现金流量净额,现金及现金等价物净增加额,主营业务收入,总资产,股东权益不含少数股东权益,每股收益(摊薄)xx,每股收益(加权),扣除非经常性损益后的每股收益摊薄,扣除非经常性损益后的每股收益加权平均,每股净资产xx,调整后的每股净资产,每股经营活动产生的现金流量净额,净资产收益率(摊薄),净资产收益率(加权),流动资产,流动负债,负债总额,财务费用,资料来源途径,基本每股收益,稀释每股收益,扣除非经常性损益后基本每股收益,流动比率,速动比率,应收账款周转率,应收账款周转天数,现金比率,利息支付倍数,长期债务与营运资金比率,股东权益比率,长期负债比率,股东权益与固定资产比率,负债与所有者权益比率,长期资产与长期资金比率,资本化比率,固定资产净值率,资本固定化比率,产权比率,清算价值比率,固定资产比重,存货周转率,固定资产周转率,总资产周转率,存货周转天数,总资产周转天数,流动资产周转率,流动资产周转天数,总资产收益率,主营业务利润率,总资产净利润率,成本费用利润率,营业利润率,主营业务成本率,销售净利率,股本报酬率,净资产报酬率,资产报酬率,销售毛利率,三项费用比重,非主营比重,主营利润比重,摊薄每股收益,股息发放率,投资收益率,主营业务收入增长率,净利润增长率,净资产增长率,总资产增长率,经营现金净流量对销售收入比率,资产的经营现金流量回报率,经营现金净流量与净利润的比率,经营现金净流量对负债比率,现金流量比率,股东权益周转率,每股收益(摊薄),每股净资产,每股经营性现金流,资产负债率,净资产收益率,加权每股收益,加权净资产收益率,每股资本公积金,每股收益(扣除非经常性损益),扣除非经常性损益后的净利润,每股未分配利润,短期股票投资,短期债券投资,短期其它经营性投资,长期股票投资,长期债券投资,长期其它经营性投资,1年以内应收帐款,1-2年以内应收帐款,2-3年以内应收帐款,3年以内应收帐款,1年以内预付货款,1-2年以内预付货款,2-3年以内预付货款,3年以内预付货款,1年以内其它应收款,1-2年以内其它应收款,2-3年以内其它应收款,3年以内其它应收款,每股净资产_调整前,
80168888,2017-03-31 00:00:00,26504795.0,21787225.56,17628823.46,129920173.48,21464632.92,12529.11,5040162.08,61908336.44,234330126.13,606416939.95,9207003177.44,4368533135.56,0.015932,0.0159,None,None,None,None,None,None,0.5,1740636489.6,3144150152.57,4107124173.24,25489254.49,2,0.0159,0.0159,None,0.005536,0.002888,0.037572,23.954,0.125032,203.9842,-0.003518,0.553913,0.053628999999999996,None,0.805338,1.334795,0.08827299999999999,None,1.464028,0.713334,2.371815,None,0.005247000000000001,None,0.000666,171.5266,1351.3514,0.003624,248.3444,0.002155,0.214242,0.002179,0.045372,0.035396000000000004,0.768297,0.032725,0.014512,0.003891,0.002155,0.23170300000000002,17.7559,19.0633,490.1761,0.0145,None,0.000522,0.7756029999999999,20.050503000000003,0.023312,0.158958,0.001021,6.7e-05,0.031196,0.000151,0.01969,0.001192,0.0159,3.1945,0.0453,0.446087,0.005,0.0159,0.005,1.5485,None,17628823.46,0.5738,None,None,None,22993862.37,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.7293,
80168888,2017-06-30 00:00:00,81915140.87,60921548.85,54149753.38,314918546.54,75703993.56,-999201.96,6211147.31,401269529.87,64179751.02,1257954071.6,9305181021.47,4410682495.52,0.04455,0.04,None,0.04,None,None,None,None,1.39,1823924314.76,3156526929.32,4176282310.33,57020774.91,2,0.04,0.04,0.04,0.005778,0.00255,0.077846,23.1226,0.077626,243.6584,-0.0041860000000000005,0.551187,0.059953000000000006,2.720252,0.814265,1.315555,0.0981,0.600235,1.458648,0.72421,2.3520849999999998,20.2624,0.009408,0.006500000000000001,0.001374,191.3265,1310.0437,0.007335,245.3988,0.0062239999999999995,0.250342,0.006325,0.070456,0.06018,0.733795,0.046041,0.9606229999999999,0.256128,0.141174,0.266205,17.4575,6.3626,384.4449,0.0424,None,-0.044501,0.780195,3.641094,0.026466,0.1606,0.00319,0.000431,0.06928200000000001,0.000961,0.12712400000000001,0.002465,0.04,3.2254,0.2934,0.448813,0.0138,0.04,0.0139,1.5485,0.04,54149753.38,0.6024,None,None,None,19878093.14,None,None,None,18877893.91,109528050.43,26389917.2,None,1403188.0,886393.86,None,None,7813272.68,2337589.59,6083543.59,3.7506,
80168888,2017-09-30 00:00:00,191773182.38,146978878.96,140660979.46,520214949.67,183256765.8,-8357071.72,8516416.58,356570494.42,764846830.27,2022573531.44,10342196682.0,5658857837.62,0.092359,0.11,None,None,None,None,None,None,3.23,2733327304.45,2843704837.86,3909287059.58,80867634.57,2,0.11,0.11,None,0.009612,0.005889,0.12440699999999999,21.703,0.334735,337.1445,-0.054825,0.6220060000000001,0.058512,None,0.607701,1.081105,0.085981,None,1.182804,0.536125,2.8417239999999997,None,0.014744,None,0.00209,183.1253,1291.866,0.009322,289.6374,0.013929,0.257204,0.014887999999999998,0.10585499999999999,0.090606,0.7296299999999999,0.071224,0.09052199999999999,0.022393999999999997,0.013929,0.27037,15.2924,0.0831,271.2657,0.0905,None,-0.37103700000000006,0.818114,5.29556,0.285113,0.19233799999999998,0.001763,0.00034500000000000004,0.024752,0.000912,0.125389,0.0035139999999999998,0.11,3.5559,0.2241,0.377994,0.026000000000000002,0.11,0.0323,1.92,None,140660979.46,0.5717,None,None,None,17825484.92,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.0423,
80168888,2017-12-31 00:00:00,222040107.69,161704216.6,128206089.79,687475030.94,225437449.83,21342336.44,-3397342.14,97544056.88,633988942.98,2935253296.1,10255860240.77,5700053205.93,0.100366,0.11,None,0.09,None,None,None,None,3.35,2546596344.2,2767218947.23,3833048997.4,74741697.85,2,0.11,0.11,0.09,0.009203,0.005278000000000001,0.217385,16.5605,0.292074,397.0766,-0.027429000000000002,0.626258,0.059004,3.3721449999999997,0.596787,1.096943,0.086105,0.597472,1.200294,0.52506,2.873268,18.5715,0.021793999999999997,0.015091,0.0030470000000000002,165.1831,1181.49,0.014137,254.6509,0.015214,0.23421299999999998,0.016198,0.083757,0.076803,0.753415,0.053158000000000004,0.893298,0.224082,0.140333,0.246585,13.7372,8.0819,309.6175,0.0968,None,None,0.6322420000000001,0.744686,0.264557,0.138318,0.000332,9.499999999999999e-05,0.006252,0.000254,0.03525,0.005104,0.11,3.5379,0.0605,0.373742,0.028399999999999998,0.11,0.0335,1.96,0.09,128206089.79,0.5589,None,None,None,12753187.41,None,None,None,3764540.55,452587.7,94761143.43,None,1744160.27,1235923.59,None,None,8232091.1,6331632.9,6014937.46,3.9865,
80168888,2018-03-31 00:00:00,78734360.29,60429397.27,53080094.83,198643962.52,80152619.12,-2096219.18,-1418258.83,182850752.64,-64129015.08,812916096.0,10062615083.88,5781311095.78,0.037507,0.038,None,None,None,None,None,None,1.05,2330880334.16,2566657821.5,3560476869.35,8582831.77,2,0.038,0.038,None,0.009081,0.005563,0.09808,9.1762,0.291836,1017.3471,-0.022626,0.646168,0.053015,None,0.547586,1.098943,0.075824,None,1.189106,0.47678600000000004,3.0654109999999997,None,0.006035,None,0.0008,149.1301,1125.0,0.003333,270.027,0.005810999999999999,0.24436,0.005756,0.110417,0.09859899999999999,0.738382,0.071932,0.036294,0.008993,0.005810999999999999,0.261618,12.1529,-4.4637,252.2964,0.0363,None,None,0.340523,1.946548,0.274959,0.09293100000000001,0.0022489999999999997,0.000182,0.03127,0.000514,0.071241,0.001258,0.038,3.5883,0.1135,0.35383200000000004,0.0105,0.038,0.0105,1.9724,None,53080094.83,0.5964,None,None,None,42623187.41,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.0357,
80168888,2018-06-30 00:00:00,201191262.88,154148415.68,146052286.8,410894025.29,202966007.5,-4261743.58,-1774744.62,508059841.24,41625243.01,1651298666.95,10290345511.1,5814308524.27,0.095676,0.1,None,0.09,None,None,None,None,2.68,2437582947.59,2763258754.47,3756231587.38,30421497.16,2,0.1,0.1,0.09,0.008821,0.004967,0.18912600000000002,9.5175,0.332636,761.3457,-0.01638,0.6349750000000001,0.051842,3.696146,0.574865,1.111096,0.07548099999999999,0.564589,1.20181,0.504541,2.95363,17.1794,0.011328,0.008993,0.0016070000000000001,158.8983,1120.0996,0.006626,271.6571,0.014694,0.248831,0.014718,0.14069,0.122913,0.737876,0.091565,0.9400390000000001,0.23179,0.147181,0.26212399999999997,11.4834,-3.0004,204.2306,0.0938,None,None,0.312686,1.610614,0.27398,0.10587300000000001,0.003077,0.000494,0.033602,0.001353,0.183863,0.002549,0.1,3.6088,0.3153,0.365025,0.0265,0.1,0.0268,1.9845,0.09,146052286.8,0.6045,None,None,None,40397087.67,None,None,None,2922673.61,None,92209462.14,None,1077185.05,597017.24,None,None,8149537.86,5732323.14,6928784.66,4.0556,
80168888,2018-09-30 00:00:00,363730458.0,276264831.4,266921979.32,668018574.57,366151025.94,-3074983.51,-2420567.94,534171877.39,-176038004.19,2604173454.98,10510620276.86,5956145449.61,0.171471,0.17,None,None,None,None,None,None,4.74,2495522504.6,2877644376.63,3834592468.38,48770351.7,2,0.17,0.17,None,0.008672,0.005099,0.32116300000000003,8.4069,0.243089,845.8024,-0.012996,0.63517,0.047249,None,0.5743820000000001,1.117453,0.069238,None,1.200579,0.50543,2.950645,None,0.018018,None,0.0025080000000000002,149.8501,1076.555,0.010329999999999999,261.3746,0.026012,0.256518,0.026331000000000004,0.16440000000000002,0.140602,0.731419,0.104985,0.169691,0.040952,0.026012,0.268581,10.6105,-1.5109,183.6576,0.1697,None,None,0.28755400000000003,0.897863,0.037793,0.016285,0.002051,0.000508,0.019538,0.0013930000000000001,0.185628,0.003976,0.17,3.6968,0.3315,0.36483,0.0464,0.17,0.047400000000000005,1.9968,None,266921979.32,0.6803,None,None,None,40375536.22,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.1436,
80168888,2018-12-31 00:00:00,455968152.51,342583828.23,374420148.7,925056081.52,524707829.34,-7747173.51,-68739676.83,431645702.99,-375829881.13,3559881312.66,10919270631.15,6075198114.52,0.212656,0.21,None,0.23,None,None,None,None,5.83,2655718794.87,3095142185.48,4128787608.26,67279481.51,2,0.21,0.22,0.23,0.008579999999999999,0.003671,0.548281,6.566,0.183927,777.7225,-0.011302000000000001,0.621881,0.045481,3.8767630000000004,0.608026,1.133997,0.068151,0.549955,1.216931,0.528941,2.8656849999999996,16.0412,0.019926,0.019473,0.003362,180.6685,1070.7912,0.013686,263.0425,0.030416,0.25985600000000003,0.031369,0.15141,0.147395,0.729252,0.09329499999999999,1.095916,0.259996,0.16168600000000002,0.270748,10.5806,-16.7746,202.8773,0.2062,None,None,0.21280200000000002,1.1285509999999999,0.057245,0.06468600000000001,0.001213,0.000395,0.012997000000000002,0.001045,0.139459,0.0053879999999999996,0.21,3.7711,0.2679,0.37811900000000004,0.0564,0.22,0.0583,2.0092,0.23,374420148.7,0.6983,None,None,None,35703346.22,None,None,None,94490.37,1215954.63,4108902.09,None,4637609.8,1075356.39,None,None,2559724.1,368563.46,11426404.8,4.2151,
80168888,2019-03-31 00:00:00,89630125.01,77482047.45,54885415.5,144490724.6,84512908.11,-2690608.81,5117216.9,135377223.84,-62541003.35,782986757.77,10689190739.58,6161383568.94,0.048096,0.049,None,None,None,None,None,None,1.27,2278746537.06,2828217246.39,3813699748.0,7881761.43,2,0.049,0.049,None,0.008057,0.0036780000000000003,0.154168,5.8378,0.157955,1237.1839,-0.008386,0.643219,0.04310800000000001,None,0.5546800000000001,1.146419,0.062809,None,1.22325,0.47836599999999996,3.02226,None,0.0045839999999999995,None,0.000725,196.3351,1241.3793,0.003174,283.5539,0.007138,0.184538,0.007062000000000001,0.126115,0.10793699999999999,0.807342,0.097453,0.047365000000000004,0.011097999999999998,0.007138,0.192658,9.222,2.7074,161.2078,0.0474,None,None,-0.036817,0.304924,0.05742,0.062268,0.001729,0.000127,0.017742,0.00035499999999999996,0.047867,0.0011459999999999999,0.049,3.8246,0.084,0.356781,0.0126,0.049,0.0127,2.014,None,54885415.5,0.7464,None,None,None,31903412.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4.2679,
80168888,2019-06-30 00:00:00,112266412.83,89432807.96,63312775.88,241303043.93,98894468.76,-4204878.4,13371944.07,279659626.19,-13411505.63,1553116255.09,10753717376.41,6181333491.58,0.055515,0.06,None,0.04,None,None,None,None,1.46,2209593590.21,2849762609.52,3854423276.38,23201583.4,2,0.06,0.06,0.04,0.007754,0.003507,0.391612,4.5964,0.14151,583.8739,-0.0071979999999999995,0.6415730000000001,0.042849000000000005,4.228077,0.558669,1.160874,0.062606,0.518649,1.238406,0.47983899999999996,3.027391,15.1741,0.009526,0.009181,0.001433,188.9565,1256.1061,0.006384,281.9549,0.008192,0.155367,0.00813,0.077004,0.063675,0.8371569999999999,0.056724,0.994756,0.23227499999999998,0.14902100000000001,0.16284300000000002,9.4075,8.1655,214.9379,0.0547,None,None,-0.059458000000000004,-0.41733800000000004,0.055888,0.04503,0.001801,0.00026,0.031744,0.000726,0.098134,0.0022689999999999997,0.06,3.837,0.1736,0.358427,0.014499999999999999,0.06,0.0146,2.0188,0.04,63312775.88,0.7538,None,None,None,31425154.12,None,None,None,313435.36,1040000.0,4108902.09,None,1789898.71,835356.39,None,None,42285111.04,1688648.37,14879412.03,4.2827,
