公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10001066,2019-06-30 00:00:00,其他（补充）,元,人民币,2641562.54,None,None,785289.32,None,None,None
10001066,2019-06-30 00:00:00,铬铁类产品,元,人民币,36143092.62,None,None,26947682.09,None,None,None
10001066,2019-06-30 00:00:00,其他,元,人民币,108986429.36,None,None,103504013.53,None,None,None
10001066,2019-06-30 00:00:00,锂类产品,元,人民币,69741754.57,None,None,48946666.43,None,None,None
