公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80279695,2018-12-31 00:00:00,钻机及配件销售和租赁,元,人民币,54471557.44,None,None,41395191.66,None,None,None
80279695,2018-12-31 00:00:00,钻井工程服务,元,人民币,1328442251.17,None,None,1016427953.28,None,None,None
80279695,2018-12-31 00:00:00,其他（补充）,元,人民币,6824705.39,None,None,2047827.19,None,None,None
