公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80161170,2019-06-30 00:00:00,其他（补充）,元,人民币,1335967.03,None,None,737155.92,None,None,None
80161170,2019-06-30 00:00:00,石油勘探技术、工程服务,元,人民币,41082787.51,None,None,15557564.48,None,None,None
