公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10001372,2021-12-31 00:00:00,纯苯,元,人民币,1089336055.94,None,None,1055876540.56,None,None,None,
10001372,2021-12-31 00:00:00,己二酸,元,人民币,1511257803.42,None,None,1368365419.06,None,None,None,
10001372,2021-12-31 00:00:00,甲醇,元,人民币,331984255.68,None,None,468034168.58,None,None,None,
10001372,2021-12-31 00:00:00,聚甲醛,元,人民币,707110650.81,None,None,453068877.52,None,None,None,
10001372,2021-12-31 00:00:00,其他煤化工产品,元,人民币,3840549401.17,None,None,4346387090.41,None,None,None,
10001372,2021-12-31 00:00:00,洗精煤,元,人民币,5106567742.65,None,None,2630517632.52,None,None,None,
10001372,2021-12-31 00:00:00,冶金焦,元,人民币,12750657219.11,None,None,10644363573.7,None,None,None,
,,,,,,,,,,,,
