公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10001372,2018-06-30 00:00:00,其他(补充),元,人民币,24012020.72,None,None,5622558.76,None,None,None,
10001372,2018-06-30 00:00:00,冶金焦,元,人民币,5861749722.05,None,None,5336940462.5,None,None,None,
10001372,2018-06-30 00:00:00,其他煤化工产品,元,人民币,3621620282.58,None,None,3487136558.31,None,None,None,
10001372,2018-06-30 00:00:00,贸易,元,人民币,135172534.94,None,None,131231453.91,None,None,None,
10001372,2018-06-30 00:00:00,内部抵销,元,人民币,-1718934282.52,None,None,-1671828803.62,None,None,None,
10001372,2018-06-30 00:00:00,洗精煤,元,人民币,1819730894.45,None,None,1066030767.33,None,None,None,
10001372,2018-06-30 00:00:00,洗混块,元,人民币,72017825.06,None,None,41784815.18,None,None,None,
10001372,2018-06-30 00:00:00,其他洗煤,元,人民币,202090829.84,None,None,139562953.08,None,None,None,
,,,,,,,,,,,,
