公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10001309,2017-12-31 00:00:00,煤炭采掘销售,元,人民币,5767792497.71,None,None,3411628323.8,None,None,None
10001309,2017-12-31 00:00:00,煤炭贸易,元,人民币,595396155.51,None,None,563448500.11,None,None,None
10001309,2017-12-31 00:00:00,其他（补充）,元,人民币,471152963.44,None,None,400621355.29,None,None,None
