公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10000977,2019-12-31 00:00:00,铜精粉,元,人民币,46532330.58,None,None,14111064.24,None,None,None,
10000977,2019-12-31 00:00:00,机械加工,元,人民币,16422361.48,None,None,18864198.36,None,None,None,
10000977,2019-12-31 00:00:00,球团,元,人民币,191155834.53,None,None,164276418.78,None,None,None,
10000977,2019-12-31 00:00:00,钴精粉,元,人民币,119905.52,None,None,290352.19,None,None,None,
10000977,2019-12-31 00:00:00,其他（补充）,元,人民币,91263925.55,None,None,67709450.39,None,None,None,
10000977,2019-12-31 00:00:00,铁精粉,元,人民币,990425805.8,None,None,731875989.21,None,None,None,
,,,,,,,,,,,,
