公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10000977,2018-12-31 00:00:00,球团,元,人民币,156023432.71,None,None,126883513.86,None,None,None,
10000977,2018-12-31 00:00:00,其他（补充）,元,人民币,77534914.13,None,None,50139038.25,None,None,None,
10000977,2018-12-31 00:00:00,机械加工,元,人民币,6350404.52,None,None,10430086.23,None,None,None,
10000977,2018-12-31 00:00:00,铜精粉,元,人民币,36854307.72,None,None,11647994.68,None,None,None,
10000977,2018-12-31 00:00:00,铁精粉,元,人民币,764413222.34,None,None,590962525.12,None,None,None,
10000977,2018-12-31 00:00:00,钴精粉,元,人民币,102547.33,None,None,109463.86,None,None,None,
,,,,,,,,,,,,
