公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10000894,2021-12-31 00:00:00,发电,元,人民币,1132825588.18,None,None,1370077980.6,None,None,None
10000894,2021-12-31 00:00:00,煤炭,元,人民币,3708413554.17,None,None,1994329778.74,None,None,None
