20200303,ICE000,DX0,美元指数连续,97.122,-0.144,-0.148,51417.0,None,37471.0,
20200304,ICE000,DX0,美元指数连续,97.307,0.238,0.2451,22197.0,None,36725.0,
20200305,ICE000,DX0,美元指数连续,96.79,-0.757,-0.778,24401.0,None,37805.0,
20200306,ICE000,DX0,美元指数连续,95.934,-0.725,-0.749,42614.0,None,37901.0,
20200309,ICE000,DX0,美元指数连续,94.87,-0.849,-0.885,102188.0,None,35587.0,
20200310,ICE000,DX0,美元指数连续,96.389,1.545,1.6285,64964.0,None,34685.0,
20200311,ICE000,DX0,美元指数连续,96.492,0.141,0.1463,37250.0,None,30405.0,
20200312,ICE000,DX0,美元指数连续,97.464,1.013,1.0498,44986.0,None,26088.0,
20200313,ICE000,DX0,美元指数连续,98.904,1.216,1.2476,64170.0,None,23037.0,
20200316,ICE000,DX0,美元指数连续,98.152,-0.794,-0.8028,27312.0,None,22973.0,
20200317,ICE000,DX0,美元指数连续,99.804,1.713,1.7453,27059.0,None,24582.0,
20200318,ICE000,DX0,美元指数连续,101.543,1.451,1.4538,26162.0,None,25365.0,
20200319,ICE000,DX0,美元指数连续,103.605,2.017,1.9864,37952.0,None,28449.0,
20200320,ICE000,DX0,美元指数连续,103.502,-0.405,-0.3909,23847.0,None,27832.0,
20200323,ICE000,DX0,美元指数连续,103.24,-0.312,-0.3014,21580.0,None,27498.0,
20200324,ICE000,DX0,美元指数连续,102.247,-1.235,-1.1962,20742.0,None,27563.0,
20200325,ICE000,DX0,美元指数连续,100.997,-1.267,-1.2392,14401.0,None,27811.0,
20200326,ICE000,DX0,美元指数连续,99.453,-1.492,-1.4773,15388.0,None,28263.0,
20200327,ICE000,DX0,美元指数连续,98.537,-1.088,-1.094,16617.0,None,28795.0,
20200330,ICE000,DX0,美元指数连续,99.281,0.598,0.6069,11699.0,None,29042.0,
,,,,,,,,,,
