5377,801030,2022-03-17 00:00:00,4398.92,
5377,801030,2022-04-11 00:00:00,4427.348,
5377,801030,2022-03-22 00:00:00,4471.088,
5377,801030,2022-04-19 00:00:00,4405.312,
5377,801030,2022-02-23 00:00:00,4941.903,
5377,801030,2022-03-23 00:00:00,4493.313,
5377,801030,2022-03-02 00:00:00,4880.986,
5377,801030,2022-03-25 00:00:00,4470.753,
5377,801030,2022-02-07 00:00:00,4570.282,
5377,801030,2022-03-11 00:00:00,4576.49,
5377,801030,2022-02-09 00:00:00,4676.466,
5377,801030,2022-03-24 00:00:00,4510.262,
5377,801030,2022-02-10 00:00:00,4699.906,
5377,801030,2022-03-31 00:00:00,4452.848,
5377,801030,2022-01-25 00:00:00,4525.372,
5377,801030,2022-03-01 00:00:00,4878.297,
5377,801030,2022-03-28 00:00:00,4441.44,
5377,801030,2022-04-01 00:00:00,4492.094,
5377,801030,2022-04-18 00:00:00,4339.006,
5377,801030,2022-03-07 00:00:00,4704.416,
5377,801030,2022-03-09 00:00:00,4438.28,
5377,801030,2022-02-22 00:00:00,4825.678,
5377,801030,2022-02-16 00:00:00,4723.389,
5377,801030,2022-02-17 00:00:00,4784.963,
5377,801030,2022-03-21 00:00:00,4488.44,
5377,801030,2022-07-14 00:00:00,4577.673,
5377,801030,2022-06-01 00:00:00,4340.872,
5377,801030,2022-06-17 00:00:00,4661.218,
5377,801030,2022-07-08 00:00:00,4702.809,
5377,801030,2022-07-11 00:00:00,4583.316,
5377,801030,2022-06-30 00:00:00,4705.437,
5377,801030,2022-07-01 00:00:00,4759.074,
5377,801030,2022-05-31 00:00:00,4351.801,
5377,801030,2022-06-07 00:00:00,4471.23,
5377,801030,2022-05-27 00:00:00,4264.996,
5377,801030,2022-05-26 00:00:00,4254.407,
5377,801030,2022-05-30 00:00:00,4334.342,
5377,801030,2022-07-05 00:00:00,4869.152,
5377,801030,2022-07-06 00:00:00,4734.299,
5377,801030,2022-05-24 00:00:00,4173.466,
5377,801030,2022-07-04 00:00:00,4818.273,
5377,801030,2022-06-06 00:00:00,4474.329,
5377,801030,2022-06-27 00:00:00,4682.786,
5377,801030,2022-05-25 00:00:00,4224.568,
5377,801030,2022-07-07 00:00:00,4779.11,
5377,801030,2022-07-13 00:00:00,4557.94,
5377,801030,2022-07-12 00:00:00,4524.474,
5377,801030,2022-06-24 00:00:00,4626.157,
5377,801030,2022-06-08 00:00:00,4505.982,
5377,801030,2022-06-02 00:00:00,4342.196,
5377,801030,2022-06-28 00:00:00,4750.166,
5377,801030,2021-10-26 00:00:00,5143.581,
5377,801030,2021-11-22 00:00:00,4995.613,
5377,801030,2021-11-04 00:00:00,4908.69,
5377,801030,2022-01-05 00:00:00,4880.07,
5377,801030,2021-12-03 00:00:00,5011.646,
5377,801030,2021-11-12 00:00:00,4882.081,
5377,801030,2021-11-18 00:00:00,4833.892,
5377,801030,2021-11-17 00:00:00,4824.02,
5377,801030,2021-11-26 00:00:00,4963.34,
5377,801030,2021-11-23 00:00:00,4976.513,
5377,801030,2022-01-07 00:00:00,4838.721,
5377,801030,2021-12-16 00:00:00,5066.929,
5377,801030,2021-12-15 00:00:00,5020.61,
5377,801030,2021-12-28 00:00:00,4959.125,
5377,801030,2021-11-30 00:00:00,5003.66,
5377,801030,2022-04-22 00:00:00,4075.458,
5377,801030,2022-04-13 00:00:00,4364.352,
5377,801030,2022-04-29 00:00:00,3921.874,
5377,801030,2022-02-11 00:00:00,4652.505,
5377,801030,2022-02-25 00:00:00,4870.023,
5377,801030,2022-04-28 00:00:00,3803.537,
5377,801030,2022-04-26 00:00:00,3629.159,
5377,801030,2022-02-21 00:00:00,4818.305,
5377,801030,2022-03-04 00:00:00,4781.866,
5377,801030,2022-04-14 00:00:00,4417.45,
5377,801030,2022-05-12 00:00:00,4060.742,
5377,801030,2022-04-27 00:00:00,3811.336,
5377,801030,2022-02-24 00:00:00,4837.97,
5377,801030,2022-05-17 00:00:00,4171.779,
5377,801030,2022-04-20 00:00:00,4309.545,
5377,801030,2022-05-16 00:00:00,4134.656,
5377,801030,2022-03-30 00:00:00,4534.602,
5377,801030,2022-02-08 00:00:00,4613.327,
5377,801030,2022-03-08 00:00:00,4528.3,
5377,801030,2022-04-07 00:00:00,4466.761,
5377,801030,2022-04-08 00:00:00,4536.596,
5377,801030,2022-03-14 00:00:00,4468.326,
5377,801030,2022-03-18 00:00:00,4447.084,
5377,801030,2022-03-29 00:00:00,4469.898,
5377,801030,2022-02-18 00:00:00,4799.597,
5377,801030,2022-03-16 00:00:00,4353.645,
5377,801030,2022-05-18 00:00:00,4160.562,
5377,801030,2022-05-20 00:00:00,4264.297,
5377,801030,2022-02-28 00:00:00,4910.849,
5377,801030,2022-01-27 00:00:00,4482.082,
5377,801030,2022-03-15 00:00:00,4229.73,
5377,801030,2022-04-15 00:00:00,4343.986,
5377,801030,2022-03-10 00:00:00,4553.16,
5377,801030,2022-05-05 00:00:00,4030.076,
5377,801030,2022-05-11 00:00:00,4065.977,
5377,801030,2022-05-19 00:00:00,4191.185,
5377,801030,2022-04-21 00:00:00,4109.229,
5377,801030,2022-05-23 00:00:00,4339.944,
5377,801030,2022-01-28 00:00:00,4476.267,
5377,801030,2022-04-06 00:00:00,4493.701,
5377,801030,2022-03-03 00:00:00,4874.755,
5377,801030,2022-05-13 00:00:00,4089.799,
5377,801030,2022-02-14 00:00:00,4646.728,
5377,801030,2022-05-10 00:00:00,4019.058,
5377,801030,2022-04-12 00:00:00,4421.91,
5377,801030,2022-02-15 00:00:00,4662.233,
5377,801030,2022-05-06 00:00:00,3966.323,
5377,801030,2022-01-21 00:00:00,4627.287,
5377,801030,2022-05-09 00:00:00,3993.272,
5377,801030,2021-07-01 00:00:00,4351.688,
5377,801030,2021-07-05 00:00:00,4387.564,
5377,801030,2021-09-27 00:00:00,5130.284,
5377,801030,2021-06-03 00:00:00,4240.5,
5377,801030,2021-08-04 00:00:00,4898.531,
5377,801030,2021-08-17 00:00:00,4837.111,
5377,801030,2021-08-31 00:00:00,5240.327,
5377,801030,2021-06-04 00:00:00,4281.526,
5377,801030,2021-08-03 00:00:00,4769.079,
5377,801030,2021-06-09 00:00:00,4309.474,
5377,801030,2021-07-13 00:00:00,4760.522,
5377,801030,2021-12-22 00:00:00,4975.052,
5377,801030,2021-12-09 00:00:00,4985.792,
5377,801030,2021-11-24 00:00:00,4936.242,
5377,801030,2022-01-04 00:00:00,4966.001,
5377,801030,2022-01-06 00:00:00,4923.303,
5377,801030,2021-12-01 00:00:00,5036.503,
5377,801030,2021-10-14 00:00:00,4878.07,
5377,801030,2022-01-11 00:00:00,4860.15,
5377,801030,2021-11-03 00:00:00,4887.698,
5377,801030,2022-01-13 00:00:00,4842.126,
5377,801030,2021-10-18 00:00:00,5015.416,
5377,801030,2021-12-10 00:00:00,5032.63,
5377,801030,2022-01-12 00:00:00,4935.737,
5377,801030,2021-10-25 00:00:00,5175.13,
5377,801030,2021-12-17 00:00:00,4999.906,
5377,801030,2021-10-21 00:00:00,5129.604,
5377,801030,2021-12-02 00:00:00,5005.353,
5377,801030,2021-12-29 00:00:00,4977.67,
5377,801030,2021-10-27 00:00:00,5147.45,
5377,801030,2021-10-22 00:00:00,5070.214,
5377,801030,2021-12-08 00:00:00,4996.179,
5377,801030,2021-11-16 00:00:00,4735.496,
5377,801030,2021-12-23 00:00:00,4973.878,
5377,801030,2022-01-17 00:00:00,4870.71,
5377,801030,2021-12-13 00:00:00,5098.157,
5377,801030,2021-11-29 00:00:00,4982.857,
5377,801030,2022-01-20 00:00:00,4673.363,
5377,801030,2022-01-14 00:00:00,4836.191,
5377,801030,2021-12-20 00:00:00,4898.387,
5377,801030,2022-01-19 00:00:00,4787.764,
5377,801030,2022-01-10 00:00:00,4872.563,
5377,801030,2022-01-18 00:00:00,4866.758,
5377,801030,2021-12-14 00:00:00,5063.369,
5377,801030,2021-11-09 00:00:00,4863.52,
5377,801030,2021-11-19 00:00:00,4890.49,
5377,801030,2021-12-06 00:00:00,4983.582,
5377,801030,2021-11-02 00:00:00,4908.516,
5377,801030,2021-11-15 00:00:00,4798.249,
5377,801030,2021-11-05 00:00:00,4743.033,
5377,801030,2021-12-30 00:00:00,4963.931,
5377,801030,2021-12-07 00:00:00,4909.927,
5377,801030,2021-12-31 00:00:00,5006.437,
5377,801030,2021-12-21 00:00:00,4929.59,
5377,801030,2021-12-24 00:00:00,4851.984,
5377,801030,2021-11-10 00:00:00,4818.956,
5377,801030,2021-12-27 00:00:00,4882.643,
5377,801030,2021-11-08 00:00:00,4810.988,
5377,801030,2021-10-28 00:00:00,4976.921,
5377,801030,2021-11-11 00:00:00,4857.671,
5377,801030,2021-10-15 00:00:00,4903.806,
5377,801030,2021-11-25 00:00:00,4926.706,
5377,801030,2021-10-29 00:00:00,5021.182,
5377,801030,2021-11-01 00:00:00,5023.041,
5377,801030,2021-08-10 00:00:00,4863.058,
5377,801030,2021-07-06 00:00:00,4451.383,
5377,801030,2021-07-09 00:00:00,4604.601,
5377,801030,2021-08-06 00:00:00,4879.141,
