公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80336536,2018-12-31 00:00:00,矿山工程设计与研究,元,人民币,9482062.26,None,None,4808992.33,None,None,None
80336536,2018-12-31 00:00:00,矿山工程建设,元,人民币,1525588315.05,None,None,1075794343.7,None,None,None
80336536,2018-12-31 00:00:00,采矿运营管理,元,人民币,1527083349.59,None,None,1197592101.17,None,None,None
80336536,2018-12-31 00:00:00,其他（补充）,元,人民币,43036488.65,None,None,32756935.59,None,None,None
