公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80088502,2017-12-31 00:00:00,甲醇,元,人民币,889930000.0,None,None,695310000.0,None,None,None
80088502,2017-12-31 00:00:00,铁路运输,元,人民币,132460000.0,None,None,54690000.0,None,None,None
80088502,2017-12-31 00:00:00,煤炭,元,人民币,4522090000.0,None,None,2263260000.0,None,None,None
80088502,2017-12-31 00:00:00,其他（补充）,元,人民币,31160439.31,None,None,14883916.73,None,None,None
