公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80381706,2019-06-30 00:00:00,其他(补充),元,人民币,None,None,None,47025.54,None,None,None
80381706,2019-06-30 00:00:00,产品销售,元,人民币,73530647.57,None,None,60284011.23,None,None,None
80381706,2019-06-30 00:00:00,技术服务,元,人民币,2556893.8,None,None,None,None,None,None
80381706,2019-06-30 00:00:00,钻井工程,元,人民币,606561648.37,None,None,535810730.58,None,None,None
