ENDDATE,INDICATORCODE,DATAVALUE,
2019-11-30 00:00:00,1380032911,2959.5,
2019-11-30 00:00:00,1320271477,78926.35,
2019-11-30 00:00:00,1320272804,1071.31,
2019-11-30 00:00:00,1330010241,47161.2,
2019-11-30 00:00:00,1330010344,636601.0,
2019-11-30 00:00:00,1330011461,567.09737,
2019-11-30 00:00:00,1330011467,90.9,
2019-11-30 00:00:00,1090800001,100.04239,
2019-11-30 00:00:00,1010580031,90651725.44,
2019-11-29 00:00:00,1010020079,125.57,
2019-11-29 00:00:00,1085340038,1082262.0,
2019-11-29 00:00:00,1085340045,64.5,
2019-11-29 00:00:00,1085340178,1905.0,
2019-11-29 00:00:00,1085340343,183335.0,
2019-11-29 00:00:00,1010570001,12383.41,
2019-11-29 00:00:00,1080010002,60.49,
2019-11-29 00:00:00,1010020092,129.71,
2019-11-29 00:00:00,1010020093,168.0,
2019-11-29 00:00:00,1010020088,155.25,
2019-11-29 00:00:00,1010020089,238.79,
2019-11-29 00:00:00,1010020068,118.02,
2019-11-29 00:00:00,1380045540,850.0,
2019-11-29 00:00:00,1380041303,860.0,
2019-11-29 00:00:00,1380044328,920.0,
2019-11-29 00:00:00,1320270089,1483.99,
2019-11-29 00:00:00,1330010092,14090.0,
2019-11-29 00:00:00,1330011367,1118902.0,
2019-11-29 00:00:00,1310200013,1227.5,
2019-11-29 00:00:00,1310300105,642.69,
2019-11-29 00:00:00,1310300106,879.01,
2019-11-29 00:00:00,1320260098,549.2,
2019-11-29 00:00:00,1010020082,169.15,
2019-11-28 00:00:00,1010020079,125.73,
2019-11-28 00:00:00,1320260098,546.8,
2019-11-28 00:00:00,1085340045,64.68,
2019-11-28 00:00:00,1085340178,1945.0,
2019-11-28 00:00:00,1080010002,63.01,
2019-11-28 00:00:00,1010020092,129.71,
2019-11-28 00:00:00,1010020093,168.0,
2019-11-28 00:00:00,1010020088,155.25,
2019-11-28 00:00:00,1010020089,238.79,
2019-11-28 00:00:00,1010020068,117.99,
2019-11-28 00:00:00,1380045540,850.0,
2019-11-28 00:00:00,1330020574,72.0,
2019-11-28 00:00:00,1380032973,2542.3,
2019-11-28 00:00:00,1380041303,860.0,
2019-11-28 00:00:00,1380044328,920.0,
2019-11-28 00:00:00,1330010092,14060.0,
2019-11-28 00:00:00,1310200013,1226.5,
2019-11-28 00:00:00,1010020082,168.67,
2019-11-27 00:00:00,1010020082,168.36,
2019-11-27 00:00:00,1320260098,549.2,
2019-11-27 00:00:00,1085340178,1929.0,
2019-11-27 00:00:00,1080010002,63.21,
2019-11-27 00:00:00,1010020092,130.21,
2019-11-27 00:00:00,1010020093,168.0,
2019-11-27 00:00:00,1010020088,155.61,
2019-11-27 00:00:00,1010020089,238.71,
2019-11-27 00:00:00,1010020068,118.75,
2019-11-27 00:00:00,1010020079,125.73,
2019-11-27 00:00:00,1380045540,850.0,
2019-11-27 00:00:00,1380041303,860.0,
2019-11-27 00:00:00,1380044328,920.0,
2019-11-27 00:00:00,1330010092,14050.0,
2019-11-27 00:00:00,1310200013,1232.0,
2019-11-27 00:00:00,1085340045,65.03,
2019-11-26 00:00:00,1010020082,166.78,
2019-11-26 00:00:00,1320260098,553.2,
2019-11-26 00:00:00,1085340178,1833.0,
2019-11-26 00:00:00,1080010002,62.62,
2019-11-26 00:00:00,1010020092,130.21,
2019-11-26 00:00:00,1010020093,168.68,
2019-11-26 00:00:00,1010020088,155.59,
2019-11-26 00:00:00,1010020089,238.53,
2019-11-26 00:00:00,1010020068,119.35,
2019-11-26 00:00:00,1010020079,126.06,
2019-11-26 00:00:00,1380045540,850.0,
2019-11-26 00:00:00,1380041303,860.0,
2019-11-26 00:00:00,1380044328,915.0,
2019-11-26 00:00:00,1330010092,14090.0,
2019-11-26 00:00:00,1310200013,1240.5,
2019-11-26 00:00:00,1085340045,64.82,
2019-11-25 00:00:00,1010020082,166.37,
2019-11-25 00:00:00,1085340178,1837.0,
2019-11-25 00:00:00,1080010002,62.37,
2019-11-25 00:00:00,1010020092,130.21,
2019-11-25 00:00:00,1010020093,168.68,
2019-11-25 00:00:00,1010020088,155.63,
2019-11-25 00:00:00,1010020089,238.73,
2019-11-25 00:00:00,1010020068,119.37,
2019-11-25 00:00:00,1010020079,125.73,
2019-11-25 00:00:00,1380045540,850.0,
2019-11-25 00:00:00,1330020574,74.6,
2019-11-25 00:00:00,1380041303,860.0,
2019-11-25 00:00:00,1380044328,925.0,
2019-11-25 00:00:00,1330010092,14160.0,
2019-11-25 00:00:00,1310200013,1258.5,
2019-11-25 00:00:00,1320260098,555.2,
2019-11-25 00:00:00,1085340045,64.67,
2019-11-24 00:00:00,1020870011,9933.0,
2019-11-22 00:00:00,1085340045,64.83,
2019-11-22 00:00:00,1085340343,183335.0,
2019-11-22 00:00:00,1010570001,12517.25,
2019-11-22 00:00:00,1080010002,63.39,
2019-11-22 00:00:00,1010020092,130.21,
2019-11-22 00:00:00,1010020093,168.68,
2019-11-22 00:00:00,1010020088,155.67,
2019-11-22 00:00:00,1010020089,238.89,
2019-11-22 00:00:00,1010020068,118.57,
2019-11-22 00:00:00,1010020079,124.27,
2019-11-22 00:00:00,1380045540,850.0,
2019-11-22 00:00:00,1380041303,860.0,
2019-11-22 00:00:00,1380044328,925.0,
2019-11-22 00:00:00,1320270089,1474.05,
2019-11-22 00:00:00,1330010092,14150.0,
2019-11-22 00:00:00,1330011367,1111292.0,
2019-11-22 00:00:00,1310200013,1252.0,
2019-11-22 00:00:00,1310300105,634.57,
2019-11-22 00:00:00,1310300106,868.08,
2019-11-22 00:00:00,1320260098,554.0,
2019-11-22 00:00:00,1085340038,1088122.0,
2019-11-22 00:00:00,1010020082,166.37,
2019-11-22 00:00:00,1085340178,1826.0,
2019-11-21 00:00:00,1010020068,118.01,
2019-11-21 00:00:00,1010020079,123.78,
2019-11-21 00:00:00,1010020082,166.23,
2019-11-21 00:00:00,1010020088,155.99,
2019-11-21 00:00:00,1010020089,240.3,
2019-11-21 00:00:00,1010020092,130.21,
2019-11-21 00:00:00,1010020093,168.68,
2019-11-21 00:00:00,1080010002,62.4,
2019-11-21 00:00:00,1085340045,64.99,
2019-11-21 00:00:00,1085340178,1774.0,
2019-11-21 00:00:00,1310200013,1259.0,
2019-11-21 00:00:00,1320260098,552.6,
2019-11-21 00:00:00,1330010092,14190.0,
2019-11-21 00:00:00,1330020574,77.5,
2019-11-21 00:00:00,1380032973,2528.3,
2019-11-21 00:00:00,1380041303,860.0,
2019-11-21 00:00:00,1380044328,935.0,
2019-11-21 00:00:00,1380045540,850.0,
2019-11-20 00:00:00,1330010092,14080.0,
2019-11-20 00:00:00,1010020088,156.3,
2019-11-20 00:00:00,1380044328,935.0,
2019-11-20 00:00:00,1380045540,850.0,
2019-11-20 00:00:00,1085340045,63.8,
2019-11-20 00:00:00,1085340178,1745.0,
2019-11-20 00:00:00,1310200013,1261.5,
2019-11-20 00:00:00,1320260098,553.2,
2019-11-20 00:00:00,1010020089,240.28,
2019-11-20 00:00:00,1010020092,130.63,
2019-11-20 00:00:00,1010020093,168.67,
2019-11-20 00:00:00,1080010002,60.91,
2019-11-20 00:00:00,1010020068,117.17,
2019-11-20 00:00:00,1010020079,123.78,
2019-11-20 00:00:00,1010020082,166.23,
2019-11-20 00:00:00,1380041303,850.0,
2019-11-19 00:00:00,1330010092,14060.0,
2019-11-19 00:00:00,1010020088,156.3,
2019-11-19 00:00:00,1380044328,940.0,
2019-11-19 00:00:00,1380045540,865.0,
2019-11-19 00:00:00,1085340045,62.37,
2019-11-19 00:00:00,1085340178,1773.0,
2019-11-19 00:00:00,1310200013,1248.5,
2019-11-19 00:00:00,1320260098,551.8,
2019-11-19 00:00:00,1010020089,240.27,
2019-11-19 00:00:00,1010020092,130.63,
2019-11-19 00:00:00,1010020093,168.67,
2019-11-19 00:00:00,1080010002,62.44,
2019-11-19 00:00:00,1010020068,115.48,
2019-11-19 00:00:00,1010020079,123.29,
2019-11-19 00:00:00,1010020082,166.23,
2019-11-19 00:00:00,1380041303,860.0,
2019-11-18 00:00:00,1330010092,14040.0,
2019-11-18 00:00:00,1010020088,156.28,
2019-11-18 00:00:00,1380041303,870.0,
2019-11-18 00:00:00,1380044328,945.0,
2019-11-18 00:00:00,1380045540,865.0,
2019-11-18 00:00:00,1085340045,62.82,
2019-11-18 00:00:00,1085340178,1748.0,
2019-11-18 00:00:00,1310200013,1226.0,
2019-11-18 00:00:00,1320260098,552.4,
2019-11-18 00:00:00,1010020089,240.27,
2019-11-18 00:00:00,1010020092,130.61,
2019-11-18 00:00:00,1010020093,168.67,
2019-11-18 00:00:00,1080010002,63.3,
2019-11-18 00:00:00,1010020068,114.36,
2019-11-18 00:00:00,1010020079,122.8,
2019-11-18 00:00:00,1010020082,166.37,
2019-11-18 00:00:00,1330020574,80.5,
2019-11-17 00:00:00,1020870011,9946.0,
2019-11-15 00:00:00,1330010092,14020.0,
2019-11-15 00:00:00,1010020088,156.29,
2019-11-15 00:00:00,1380041303,880.0,
2019-11-15 00:00:00,1380044328,955.0,
2019-11-15 00:00:00,1380045540,870.0,
2019-11-15 00:00:00,1085340045,63.32,
2019-11-15 00:00:00,1085340178,1785.0,
2019-11-15 00:00:00,1085340343,183335.0,
2019-11-15 00:00:00,1310200013,1234.5,
2019-11-15 00:00:00,1310300105,640.84,
2019-11-15 00:00:00,1310300106,860.32,
2019-11-15 00:00:00,1320260098,555.6,
2019-11-15 00:00:00,1320270089,1481.51,
2019-11-15 00:00:00,1010020089,240.28,
2019-11-15 00:00:00,1010020092,130.61,
2019-11-15 00:00:00,1010020093,168.67,
2019-11-15 00:00:00,1010570001,12373.75,
2019-11-15 00:00:00,1080010002,63.3,
2019-11-15 00:00:00,1085340038,1087917.0,
2019-11-15 00:00:00,1010020068,112.76,
2019-11-15 00:00:00,1010020079,122.64,
2019-11-15 00:00:00,1010020082,166.68,
2019-11-15 00:00:00,1330011367,1100916.0,
2019-11-14 00:00:00,1330010092,14030.0,
2019-11-14 00:00:00,1010020088,156.29,
2019-11-14 00:00:00,1380032973,2562.7,
2019-11-14 00:00:00,1380041303,880.0,
2019-11-14 00:00:00,1380044328,955.0,
2019-11-14 00:00:00,1380045540,870.0,
2019-11-14 00:00:00,1085340045,62.46,
2019-11-14 00:00:00,1085340178,1854.0,
2019-11-14 00:00:00,1310200013,1234.5,
2019-11-14 00:00:00,1320260098,557.0,
2019-11-14 00:00:00,1010020089,240.28,
2019-11-14 00:00:00,1010020092,130.61,
2019-11-14 00:00:00,1010020093,168.67,
2019-11-14 00:00:00,1080010002,62.37,
2019-11-14 00:00:00,1010020068,111.43,
2019-11-14 00:00:00,1010020079,121.5,
2019-11-14 00:00:00,1010020082,166.78,
2019-11-14 00:00:00,1330020574,81.8,
2019-11-13 00:00:00,1330010092,14000.0,
2019-11-13 00:00:00,1010020088,156.26,
2019-11-13 00:00:00,1380044328,950.0,
2019-11-13 00:00:00,1380045540,890.0,
2019-11-13 00:00:00,1085340045,62.27,
2019-11-13 00:00:00,1085340178,1902.0,
2019-11-13 00:00:00,1310200013,1220.5,
2019-11-13 00:00:00,1320260098,554.2,
2019-11-13 00:00:00,1010020089,240.18,
2019-11-13 00:00:00,1010020092,130.61,
2019-11-13 00:00:00,1010020093,168.67,
2019-11-13 00:00:00,1080010002,62.06,
2019-11-13 00:00:00,1010020068,110.55,
2019-11-13 00:00:00,1010020079,121.5,
2019-11-13 00:00:00,1010020082,167.49,
2019-11-13 00:00:00,1380041303,880.0,
2019-11-12 00:00:00,1330010092,14010.0,
2019-11-12 00:00:00,1010020089,240.17,
2019-11-12 00:00:00,1380044328,960.0,
2019-11-12 00:00:00,1380045540,900.0,
2019-11-12 00:00:00,1085340045,62.19,
2019-11-12 00:00:00,1085340178,1927.0,
2019-11-12 00:00:00,1310200013,1229.5,
2019-11-12 00:00:00,1320260098,549.8,
2019-11-12 00:00:00,1010020092,130.61,
2019-11-12 00:00:00,1010020093,169.82,
2019-11-12 00:00:00,1080010002,62.18,
2019-11-12 00:00:00,1010020068,109.99,
2019-11-12 00:00:00,1010020079,121.34,
2019-11-12 00:00:00,1010020082,167.49,
2019-11-12 00:00:00,1010020088,156.29,
2019-11-12 00:00:00,1380041303,880.0,
2019-11-11 00:00:00,1330010092,14200.0,
2019-11-11 00:00:00,1010020089,240.16,
2019-11-11 00:00:00,1380041303,880.0,
2019-11-11 00:00:00,1380044328,960.0,
2019-11-11 00:00:00,1380045540,900.0,
2019-11-11 00:00:00,1085340178,1977.0,
2019-11-11 00:00:00,1310200013,1230.0,
2019-11-11 00:00:00,1320260098,549.4,
2019-11-11 00:00:00,1010020092,130.61,
2019-11-11 00:00:00,1010020093,169.82,
2019-11-11 00:00:00,1080010002,62.51,
2019-11-11 00:00:00,1085340045,62.58,
2019-11-11 00:00:00,1010020068,109.78,
2019-11-11 00:00:00,1010020079,122.15,
2019-11-11 00:00:00,1010020082,167.49,
2019-11-11 00:00:00,1010020088,156.29,
2019-11-11 00:00:00,1330020574,83.2,
2019-11-10 00:00:00,1020870011,9792.0,
2019-11-08 00:00:00,1330010092,14330.0,
2019-11-08 00:00:00,1330011367,1102328.0,
2019-11-08 00:00:00,1380041303,880.0,
2019-11-08 00:00:00,1380044328,960.0,
2019-11-08 00:00:00,1380045540,900.0,
2019-11-08 00:00:00,1085340178,2045.0,
2019-11-08 00:00:00,1085340343,183335.0,
2019-11-08 00:00:00,1310200013,1235.0,
2019-11-08 00:00:00,1310300105,700.62,
2019-11-08 00:00:00,1310300106,796.6,
2019-11-08 00:00:00,1320260098,550.2,
2019-11-08 00:00:00,1320270089,1485.72,
2019-11-08 00:00:00,1010020092,130.61,
2019-11-08 00:00:00,1010020093,169.82,
2019-11-08 00:00:00,1010570001,12585.69,
2019-11-08 00:00:00,1080010002,62.51,
2019-11-08 00:00:00,1085340038,1088510.0,
2019-11-08 00:00:00,1085340045,62.0,
2019-11-08 00:00:00,1010020068,110.1,
2019-11-08 00:00:00,1010020079,123.62,
2019-11-08 00:00:00,1010020082,167.49,
2019-11-08 00:00:00,1010020088,156.32,
2019-11-08 00:00:00,1010020089,240.3,
2019-11-07 00:00:00,1330010092,14210.0,
2019-11-07 00:00:00,1010020089,241.5,
2019-11-07 00:00:00,1380032973,2629.9,
2019-11-07 00:00:00,1380041303,880.0,
2019-11-07 00:00:00,1380044328,965.0,
2019-11-07 00:00:00,1380045540,900.0,
2019-11-07 00:00:00,1085340178,2067.0,
2019-11-07 00:00:00,1310200013,1237.5,
2019-11-07 00:00:00,1320260098,544.2,
2019-11-07 00:00:00,1010020092,130.63,
2019-11-07 00:00:00,1010020093,169.88,
2019-11-07 00:00:00,1080010002,61.74,
2019-11-07 00:00:00,1085340045,62.6,
2019-11-07 00:00:00,1010020068,109.81,
2019-11-07 00:00:00,1010020079,124.76,
2019-11-07 00:00:00,1010020082,167.49,
2019-11-07 00:00:00,1010020088,156.6,
2019-11-07 00:00:00,1330020574,82.6,
2019-11-06 00:00:00,1330010092,14200.0,
2019-11-06 00:00:00,1010020089,241.51,
2019-11-06 00:00:00,1380044328,970.0,
2019-11-06 00:00:00,1380045540,900.0,
2019-11-06 00:00:00,1085340178,2107.0,
2019-11-06 00:00:00,1310200013,1242.5,
2019-11-06 00:00:00,1320260098,543.0,
2019-11-06 00:00:00,1010020092,130.7,
2019-11-06 00:00:00,1010020093,169.89,
2019-11-06 00:00:00,1080010002,62.96,
2019-11-06 00:00:00,1085340045,62.11,
2019-11-06 00:00:00,1010020068,109.51,
2019-11-06 00:00:00,1010020079,124.76,
2019-11-06 00:00:00,1010020082,167.49,
2019-11-06 00:00:00,1010020088,156.66,
2019-11-06 00:00:00,1380041303,880.0,
2019-11-05 00:00:00,1380041303,900.0,
2019-11-05 00:00:00,1010020089,241.81,
2019-11-05 00:00:00,1380045540,900.0,
2019-11-05 00:00:00,1085340178,2137.0,
2019-11-05 00:00:00,1310200013,1236.5,
2019-11-05 00:00:00,1320260098,544.6,
2019-11-05 00:00:00,1330010092,14230.0,
2019-11-05 00:00:00,1010020092,130.83,
2019-11-05 00:00:00,1010020093,169.97,
2019-11-05 00:00:00,1080010002,62.13,
2019-11-05 00:00:00,1085340045,62.72,
2019-11-05 00:00:00,1010020068,108.79,
2019-11-05 00:00:00,1010020079,125.24,
2019-11-05 00:00:00,1010020082,168.22,
2019-11-05 00:00:00,1010020088,156.83,
2019-11-05 00:00:00,1380044328,980.0,
2019-11-04 00:00:00,1330020574,82.9,
2019-11-04 00:00:00,1010020089,241.81,
2019-11-04 00:00:00,1380044328,980.0,
2019-11-04 00:00:00,1380045540,900.0,
2019-11-04 00:00:00,1085340178,2122.0,
2019-11-04 00:00:00,1310200013,1221.5,
2019-11-04 00:00:00,1320260098,545.2,
2019-11-04 00:00:00,1330010092,14160.0,
2019-11-04 00:00:00,1010020092,130.87,
2019-11-04 00:00:00,1010020093,169.97,
2019-11-04 00:00:00,1080010002,62.13,
2019-11-04 00:00:00,1085340045,62.52,
2019-11-04 00:00:00,1010020068,108.45,
2019-11-04 00:00:00,1010020079,126.38,
2019-11-04 00:00:00,1010020082,170.02,
2019-11-04 00:00:00,1010020088,156.86,
2019-11-04 00:00:00,1380041303,900.0,
2019-11-03 00:00:00,1020870011,9707.0,
2019-11-01 00:00:00,1330011367,1098398.0,
2019-11-01 00:00:00,1010020089,242.54,
2019-11-01 00:00:00,1380044328,970.0,
2019-11-01 00:00:00,1380045540,900.0,
2019-11-01 00:00:00,1085340178,2097.0,
2019-11-01 00:00:00,1085340343,183335.0,
2019-11-01 00:00:00,1310200013,1236.5,
2019-11-01 00:00:00,1310300105,746.2,
2019-11-01 00:00:00,1310300106,850.01,
2019-11-01 00:00:00,1320260098,541.8,
2019-11-01 00:00:00,1320270089,1495.29,
2019-11-01 00:00:00,1330010092,14100.0,
2019-11-01 00:00:00,1010020092,130.9,
2019-11-01 00:00:00,1010020093,170.03,
2019-11-01 00:00:00,1010570001,12648.5,
2019-11-01 00:00:00,1080010002,61.69,
2019-11-01 00:00:00,1085340038,1087734.0,
2019-11-01 00:00:00,1085340045,60.17,
2019-11-01 00:00:00,1010020068,108.23,
2019-11-01 00:00:00,1010020079,128.5,
2019-11-01 00:00:00,1010020082,172.29,
2019-11-01 00:00:00,1010020088,157.05,
2019-11-01 00:00:00,1380041303,900.0,
2019-10-31 00:00:00,1380041303,900.0,
2019-10-31 00:00:00,1010020082,172.29,
2019-10-31 00:00:00,1380045540,900.0,
2019-10-31 00:00:00,1380055637,462712086.0,
2019-10-31 00:00:00,1380055692,1335990156.0,
2019-10-31 00:00:00,1380055695,28248539.0,
2019-10-31 00:00:00,1380056180,822.9,
2019-10-31 00:00:00,1320260098,547.2,
2019-10-31 00:00:00,1320271477,69859.53,
2019-10-31 00:00:00,1320272804,1919.08,
2019-10-31 00:00:00,1330010092,14070.0,
2019-10-31 00:00:00,1330010241,46993.25,
2019-10-31 00:00:00,1330010344,607598.0,
2019-10-31 00:00:00,1330011461,596.81166,
2019-10-31 00:00:00,1330011467,86.8,
2019-10-31 00:00:00,1330020574,84.5,
2019-10-31 00:00:00,1380032911,2975.3,
2019-10-31 00:00:00,1380032973,2645.4,
2019-10-31 00:00:00,1085340045,59.3,
2019-10-31 00:00:00,1085340178,2104.0,
2019-10-31 00:00:00,1090800001,41.55877,
2019-10-31 00:00:00,1310200013,1243.5,
2019-10-31 00:00:00,1310300104,2200.1,
2019-10-31 00:00:00,1010020093,172.28,
2019-10-31 00:00:00,1010480036,7804.78183,
2019-10-31 00:00:00,1010580031,92863778.26,
2019-10-31 00:00:00,1020870011,9661.0,
2019-10-31 00:00:00,1025030068,4551.1,
2019-10-31 00:00:00,1080010002,60.24,
2019-10-31 00:00:00,1085030074,31.0,
2019-10-31 00:00:00,1085030482,404.0,
2019-10-31 00:00:00,1085140033,1611.3,
2019-10-31 00:00:00,1085140812,211.5,
2019-10-31 00:00:00,1085141121,3500000.0,
2019-10-31 00:00:00,1010020088,157.16,
2019-10-31 00:00:00,1010020089,242.8,
2019-10-31 00:00:00,1010020092,130.9,
2019-10-31 00:00:00,1010020068,108.08,
2019-10-31 00:00:00,1010020079,128.66,
2019-10-31 00:00:00,1380044328,985.0,
2019-10-30 00:00:00,1380041303,910.0,
2019-10-30 00:00:00,1010020082,172.29,
2019-10-30 00:00:00,1380045540,905.0,
2019-10-30 00:00:00,1320260098,556.2,
2019-10-30 00:00:00,1330010092,14100.0,
2019-10-30 00:00:00,1085340045,60.22,
2019-10-30 00:00:00,1085340178,2092.0,
2019-10-30 00:00:00,1310200013,1258.5,
2019-10-30 00:00:00,1010020093,172.28,
2019-10-30 00:00:00,1080010002,60.24,
2019-10-30 00:00:00,1010020088,157.2,
2019-10-30 00:00:00,1010020089,242.9,
2019-10-30 00:00:00,1010020092,130.93,
2019-10-30 00:00:00,1010020068,107.8,
2019-10-30 00:00:00,1010020079,128.99,
2019-10-30 00:00:00,1380044328,980.0,
2019-10-29 00:00:00,1380041303,910.0,
2019-10-29 00:00:00,1010020082,172.29,
2019-10-29 00:00:00,1380045540,910.0,
2019-10-29 00:00:00,1320260098,559.2,
2019-10-29 00:00:00,1330010092,14040.0,
2019-10-29 00:00:00,1085340045,61.05,
2019-10-29 00:00:00,1085340178,2104.0,
2019-10-29 00:00:00,1310200013,1257.0,
2019-10-29 00:00:00,1010020093,172.28,
2019-10-29 00:00:00,1080010002,61.23,
2019-10-29 00:00:00,1010020088,157.22,
2019-10-29 00:00:00,1010020089,242.9,
2019-10-29 00:00:00,1010020092,130.95,
2019-10-29 00:00:00,1010020068,107.72,
2019-10-29 00:00:00,1010020079,129.97,
2019-10-29 00:00:00,1380044328,995.0,
2019-10-28 00:00:00,1380041303,910.0,
2019-10-28 00:00:00,1010020082,172.29,
2019-10-28 00:00:00,1380045540,915.0,
2019-10-28 00:00:00,1320260098,563.0,
2019-10-28 00:00:00,1330010092,14100.0,
2019-10-28 00:00:00,1330020574,83.9,
2019-10-28 00:00:00,1085340045,60.39,
2019-10-28 00:00:00,1085340178,2107.0,
2019-10-28 00:00:00,1310200013,1259.0,
2019-10-28 00:00:00,1010020093,172.29,
2019-10-28 00:00:00,1020870011,9446.0,
2019-10-28 00:00:00,1080010002,61.25,
2019-10-28 00:00:00,1010020088,157.24,
2019-10-28 00:00:00,1010020089,242.93,
2019-10-28 00:00:00,1010020092,130.98,
2019-10-28 00:00:00,1010020068,107.75,
2019-10-28 00:00:00,1010020079,130.78,
2019-10-28 00:00:00,1380044328,995.0,
2019-10-25 00:00:00,1380041303,910.0,
2019-10-25 00:00:00,1010020082,172.29,
2019-10-25 00:00:00,1380045540,915.0,
2019-10-25 00:00:00,1320260098,558.0,
2019-10-25 00:00:00,1320270089,1496.71,
2019-10-25 00:00:00,1330010092,14090.0,
2019-10-25 00:00:00,1330011367,1101719.0,
2019-10-25 00:00:00,1085340045,62.06,
2019-10-25 00:00:00,1085340178,2121.0,
2019-10-25 00:00:00,1085340343,183335.0,
2019-10-25 00:00:00,1310200013,1257.0,
2019-10-25 00:00:00,1310300105,740.4,
2019-10-25 00:00:00,1310300106,865.81,
2019-10-25 00:00:00,1010020093,172.29,
2019-10-25 00:00:00,1010570001,12836.45,
2019-10-25 00:00:00,1080010002,61.73,
2019-10-25 00:00:00,1085340038,1080505.0,
2019-10-25 00:00:00,1010020088,157.24,
2019-10-25 00:00:00,1010020089,242.93,
2019-10-25 00:00:00,1010020092,130.98,
2019-10-25 00:00:00,1010020068,107.56,
2019-10-25 00:00:00,1010020079,130.46,
2019-10-25 00:00:00,1380044328,995.0,
2019-10-24 00:00:00,1380041303,910.0,
2019-10-24 00:00:00,1010020082,172.29,
2019-10-24 00:00:00,1380045540,925.0,
2019-10-24 00:00:00,1320260098,555.2,
2019-10-24 00:00:00,1330010092,14090.0,
2019-10-24 00:00:00,1330020574,84.8,
2019-10-24 00:00:00,1380032973,2664.3,
2019-10-24 00:00:00,1085340045,61.71,
2019-10-24 00:00:00,1085340178,2117.0,
2019-10-24 00:00:00,1310200013,1254.0,
2019-10-24 00:00:00,1080010002,61.17,
2019-10-24 00:00:00,1010020088,157.27,
2019-10-24 00:00:00,1010020089,243.01,
2019-10-24 00:00:00,1010020092,130.99,
2019-10-24 00:00:00,1010020093,172.29,
2019-10-24 00:00:00,1010020068,107.47,
2019-10-24 00:00:00,1010020079,130.46,
2019-10-24 00:00:00,1380044328,995.0,
2019-10-23 00:00:00,1380041303,910.0,
2019-10-23 00:00:00,1010020082,172.39,
2019-10-23 00:00:00,1380045540,925.0,
2019-10-23 00:00:00,1320260098,556.8,
2019-10-23 00:00:00,1330010092,14040.0,
2019-10-23 00:00:00,1085340045,60.52,
2019-10-23 00:00:00,1085340178,2108.0,
2019-10-23 00:00:00,1310200013,1251.0,
2019-10-23 00:00:00,1080010002,59.7,
2019-10-23 00:00:00,1010020088,157.68,
2019-10-23 00:00:00,1010020089,244.69,
2019-10-23 00:00:00,1010020092,131.02,
2019-10-23 00:00:00,1010020093,172.32,
2019-10-23 00:00:00,1010020068,107.57,
2019-10-23 00:00:00,1010020079,130.62,
2019-10-23 00:00:00,1380044328,995.0,
2019-10-22 00:00:00,1380041303,910.0,
2019-10-22 00:00:00,1010020082,172.56,
2019-10-22 00:00:00,1380045540,930.0,
2019-10-22 00:00:00,1320260098,558.0,
2019-10-22 00:00:00,1330010092,14030.0,
2019-10-22 00:00:00,1085340045,60.5,
2019-10-22 00:00:00,1085340178,2104.0,
2019-10-22 00:00:00,1310200013,1237.0,
2019-10-22 00:00:00,1020870011,9178.0,
2019-10-22 00:00:00,1080010002,58.96,
2019-10-22 00:00:00,1010020088,157.74,
2019-10-22 00:00:00,1010020089,244.67,
2019-10-22 00:00:00,1010020092,131.04,
2019-10-22 00:00:00,1010020093,174.56,
2019-10-22 00:00:00,1010020068,107.41,
2019-10-22 00:00:00,1010020079,130.29,
2019-10-22 00:00:00,1380044328,1000.0,
2019-10-21 00:00:00,1380041303,910.0,
2019-10-21 00:00:00,1010020082,173.1,
2019-10-21 00:00:00,1380045540,935.0,
2019-10-21 00:00:00,1320260098,558.4,
2019-10-21 00:00:00,1330010092,14060.0,
2019-10-21 00:00:00,1330020574,87.2,
2019-10-21 00:00:00,1085340045,58.95,
2019-10-21 00:00:00,1085340178,2124.0,
2019-10-21 00:00:00,1310200013,1237.0,
2019-10-21 00:00:00,1080010002,59.42,
2019-10-21 00:00:00,1010020088,157.79,
2019-10-21 00:00:00,1010020089,244.82,
2019-10-21 00:00:00,1010020092,131.05,
2019-10-21 00:00:00,1010020093,175.01,
2019-10-21 00:00:00,1010020068,107.74,
2019-10-21 00:00:00,1010020079,130.78,
2019-10-21 00:00:00,1380044328,995.0,
2019-10-20 00:00:00,1080010002,58.96,
2019-10-18 00:00:00,1380041303,910.0,
2019-10-18 00:00:00,1010020082,175.71,
2019-10-18 00:00:00,1380045540,940.0,
2019-10-18 00:00:00,1320260098,558.4,
2019-10-18 00:00:00,1320270089,1477.31,
2019-10-18 00:00:00,1330010092,14100.0,
2019-10-18 00:00:00,1330011367,1087334.0,
2019-10-18 00:00:00,1085340178,2137.0,
2019-10-18 00:00:00,1085340343,183335.0,
2019-10-18 00:00:00,1310200013,1232.0,
2019-10-18 00:00:00,1310300105,718.21,
2019-10-18 00:00:00,1310300106,863.53,
2019-10-18 00:00:00,1010570001,12724.03,
2019-10-18 00:00:00,1080010002,59.42,
2019-10-18 00:00:00,1085340038,1075501.0,
2019-10-18 00:00:00,1085340045,59.96,
2019-10-18 00:00:00,1010020088,157.81,
2019-10-18 00:00:00,1010020089,244.82,
2019-10-18 00:00:00,1010020092,131.08,
2019-10-18 00:00:00,1010020093,175.01,
2019-10-18 00:00:00,1010020068,107.93,
