公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10000820,2019-12-31 00:00:00,测录井工程,千元,人民币,2503262.0,None,None,1983237.0,None,None,None
10000820,2019-12-31 00:00:00,其他,千元,人民币,1537664.0,None,None,1548718.0,None,None,None
10000820,2019-12-31 00:00:00,钻井工程,千元,人民币,36487700.0,None,None,33141819.0,None,None,None
10000820,2019-12-31 00:00:00,工程建设,千元,人民币,16381730.0,None,None,15342862.0,None,None,None
10000820,2019-12-31 00:00:00,其他(补充),千元,人民币,1082922.0,None,None,457625.0,None,None,None
10000820,2019-12-31 00:00:00,地球物理勘探,千元,人民币,4219721.0,None,None,4003334.0,None,None,None
10000820,2019-12-31 00:00:00,井下作业,千元,人民币,7657148.0,None,None,7217640.0,None,None,None
