2022-10-11 00:00:00,2021-12-31 00:00:00,500901001,4.749,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901002,131015.0,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901003,1778.53,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901004,140.286,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901005,641608.84,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901007,12218.7,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901008,4494.22,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901010,3.065,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901011,29.152,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901012,22.422,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901014,131.573,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901016,132.0,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901022,4.825,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901023,145.558,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901024,48118.42,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901025,36.727,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901026,47072.61,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901028,1045.81,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901029,0.798,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901030,671.971,
2022-10-11 00:00:00,2021-12-31 00:00:00,500901031,0.515,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901032,-4032.46,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901033,-3.755,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901034,20623.13,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901035,19.204,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901036,107390.3,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901037,35.373,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901038,2.383,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201024,26342.87,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201025,25.685,
