公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80091162,2017-12-31 00:00:00,施工,元,人民币,33426154.11,None,None,32474667.92,None,None,None
80091162,2017-12-31 00:00:00,运输业,元,人民币,23287095.73,None,None,18331534.1,None,None,None
80091162,2017-12-31 00:00:00,其他（补充）,元,人民币,42735.04,None,None,50764.77,None,None,None
80091162,2017-12-31 00:00:00,工业(含石油技术、油田管理、化工产品),元,人民币,149640658.49,None,None,142967504.53,None,None,None
