公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10000726,2020-12-31 00:00:00,其他,元,人民币,33509770.3,None,None,31425769.91,None,None,None
10000726,2020-12-31 00:00:00,石油及伴生天然气,元,人民币,4110107809.81,None,None,2996280565.47,None,None,None
