公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10000708,2018-06-30 00:00:00,租赁、服务,元,人民币,41357500.0,None,None,None,None,None,None
10000708,2018-06-30 00:00:00,油气,元,人民币,1206637500.0,None,None,None,None,None,None
10000708,2018-06-30 00:00:00,运输及相关服务,元,人民币,591599500.0,None,None,None,None,None,None
10000708,2018-06-30 00:00:00,总部及其他,元,人民币,17058500.0,None,None,None,None,None,None
10000708,2018-06-30 00:00:00,分部间抵销,元,人民币,-1575300.0,None,None,None,None,None,None
