公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
80083409,2018-12-31 00:00:00,炼焦煤,千元,人民币,8852000.0,None,None,2077000.0,None,None,None,
80083409,2018-12-31 00:00:00,甲醇,千元,人民币,176000.0,None,None,121000.0,None,None,None,
80083409,2018-12-31 00:00:00,其他(补充),千元,人民币,909034.0,None,None,940722.0,None,None,None,
80083409,2018-12-31 00:00:00,动力煤,千元,人民币,30062000.0,None,None,14617000.0,None,None,None,
80083409,2018-12-31 00:00:00,尿素,千元,人民币,3510000.0,None,None,2117000.0,None,None,None,
80083409,2018-12-31 00:00:00,聚烯烃,千元,人民币,11860000.0,None,None,9175000.0,None,None,None,
,,,,,,,,,,,,
