公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
80083409,2018-06-30 00:00:00,煤化工业务,千元,人民币,8599725.0,None,None,6376710.0,None,None,None,
80083409,2018-06-30 00:00:00,煤炭业务,千元,人民币,38794426.0,None,None,26161022.0,None,None,None,
80083409,2018-06-30 00:00:00,其他业务,千元,人民币,1590595.0,None,None,1636087.0,None,None,None,
80083409,2018-06-30 00:00:00,其他（补充）,千元,人民币,433368.0,None,None,475945.0,None,None,None,
80083409,2018-06-30 00:00:00,行业板块间抵销数,千元,人民币,-2218328.0,None,None,-2236406.0,None,None,None,
80083409,2018-06-30 00:00:00,煤矿装备制造业务,千元,人民币,3010195.0,None,None,2534978.0,None,None,None,
,,,,,,,,,,,,
