公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
80083409,2020-06-30 00:00:00,金融业务,元,人民币,575436000.0,None,None,173216000.0,None,None,None,
80083409,2020-06-30 00:00:00,煤化工业务,元,人民币,8064154000.0,None,None,6370905000.0,None,None,None,
80083409,2020-06-30 00:00:00,煤矿装备制造业务,元,人民币,4238576000.0,None,None,3613304000.0,None,None,None,
80083409,2020-06-30 00:00:00,煤炭业务,元,人民币,48014265000.0,None,None,34110457000.0,None,None,None,
80083409,2020-06-30 00:00:00,其他(补充),元,人民币,541041000.0,None,None,452011000.0,None,None,None,
80083409,2020-06-30 00:00:00,其他业务,元,人民币,3221949000.0,None,None,2569894000.0,None,None,None,
80083409,2020-06-30 00:00:00,行业板块间抵销数,元,人民币,-3262235000.0,None,None,-3108196000.0,None,None,None,
,,,,,,,,,,,,
