公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80094865,2019-06-30 00:00:00,煤炭产品,元,人民币,3474740585.92,None,None,1723692142.72,None,None,None
80094865,2019-06-30 00:00:00,其他（补充）,元,人民币,75231661.98,None,None,33713129.16,None,None,None
80094865,2019-06-30 00:00:00,电力产品,元,人民币,892405479.92,None,None,521165372.72,None,None,None
80094865,2019-06-30 00:00:00,电解铝,元,人民币,5091024589.42,None,None,4615949021.45,None,None,None
