公司代码,报告日期,利润总额,净利润,扣除非经常性损益的净利润,主营业务利润,营业利润,投资收益,营业外收支净额,经营活动产生的现金流量净额,现金及现金等价物净增加额,主营业务收入,总资产,股东权益不含少数股东权益,每股收益(摊薄)xx,每股收益(加权),扣除非经常性损益后的每股收益摊薄,扣除非经常性损益后的每股收益加权平均,每股净资产xx,调整后的每股净资产,每股经营活动产生的现金流量净额,净资产收益率(摊薄),净资产收益率(加权),流动资产,流动负债,负债总额,财务费用,资料来源途径,基本每股收益,稀释每股收益,扣除非经常性损益后基本每股收益,流动比率,速动比率,应收账款周转率,应收账款周转天数,现金比率,利息支付倍数,长期债务与营运资金比率,股东权益比率,长期负债比率,股东权益与固定资产比率,负债与所有者权益比率,长期资产与长期资金比率,资本化比率,固定资产净值率,资本固定化比率,产权比率,清算价值比率,固定资产比重,存货周转率,固定资产周转率,总资产周转率,存货周转天数,总资产周转天数,流动资产周转率,流动资产周转天数,总资产收益率,主营业务利润率,总资产净利润率,成本费用利润率,营业利润率,主营业务成本率,销售净利率,股本报酬率,净资产报酬率,资产报酬率,销售毛利率,三项费用比重,非主营比重,主营利润比重,摊薄每股收益,股息发放率,投资收益率,主营业务收入增长率,净利润增长率,净资产增长率,总资产增长率,经营现金净流量对销售收入比率,资产的经营现金流量回报率,经营现金净流量与净利润的比率,经营现金净流量对负债比率,现金流量比率,股东权益周转率,每股收益(摊薄),每股净资产,每股经营性现金流,资产负债率,净资产收益率,加权每股收益,加权净资产收益率,每股资本公积金,每股收益(扣除非经常性损益),扣除非经常性损益后的净利润,每股未分配利润,短期股票投资,短期债券投资,短期其它经营性投资,长期股票投资,长期债券投资,长期其它经营性投资,1年以内应收帐款,1-2年以内应收帐款,2-3年以内应收帐款,3年以内应收帐款,1年以内预付货款,1-2年以内预付货款,2-3年以内预付货款,3年以内预付货款,1年以内其它应收款,1-2年以内其它应收款,2-3年以内其它应收款,3年以内其它应收款,每股净资产_调整前,
10000149,2017-03-31 00:00:00,2510061000.0,1748567000.0,1625874000.0,4491481000.0,2344594000.0,173031000.0,165467000.0,1060454000.0,-406997000.0,39746029000.0,151109046000.0,45687249000.0,0.355977,0.356,None,None,None,None,None,None,3.99,46428964000.0,51596527000.0,95794868000.0,577082000.0,2,0.356,0.356,None,0.008998,0.008333,0.141283,6.3702,0.45317100000000005,534.9574,-0.046406,0.366055,0.158697,None,1.731832,1.3201390000000002,0.302423,None,1.892464,1.3663239999999999,1.486955,None,0.114033,None,0.0026790000000000004,7.8925,335.9462,0.008967000000000001,100.368,0.013264,0.113005,0.013509,0.066804,0.058989,0.873595,0.050427,0.40803199999999995,0.036234,0.013264,0.127498,5.835,13.4856,178.9391,0.408,1.4e-05,0.023384000000000002,2.377363,5.8236170000000005,0.237879,0.097351,0.00026700000000000004,7.000000000000001e-05,0.0052910000000000006,0.000111,0.020553,0.007474,0.356,9.3011,0.2159,0.633945,0.0383,0.356,0.039900000000000005,0.2562,None,1625874000.0,6.7087,None,None,None,5375021000.0,69427000.0,None,None,None,None,None,None,None,None,None,None,None,None,None,11.261,
10000149,2017-06-30 00:00:00,4688037000.0,3189144000.0,2974327000.0,8760454000.0,4507829000.0,447370000.0,180208000.0,2649232000.0,1750467000.0,80624244000.0,157775687000.0,50607362000.0,0.649254,0.6493,None,0.6055,None,None,None,None,7.1,50592825000.0,53863661000.0,97385689000.0,1270231000.0,2,0.6493,0.6493,0.6055,0.009393,0.008694,0.329899,5.4562,0.489174,469.0696,-0.068263,0.382759,0.141515,1.794539,1.612613,1.295769,0.26992499999999997,0.5720069999999999,1.774845,1.261653,1.5676580000000002,21.3291,0.22049,0.024929,0.005314999999999999,8.1636,338.6642,0.017373,103.609,0.023117000000000002,0.108658,0.024043000000000002,0.061182999999999994,0.055911999999999996,0.8776550000000001,0.045237999999999993,5.868632,0.477344,0.182708,0.123539,5.9039,13.3868,186.8683,0.7425,0.001739,0.059438000000000005,2.272723,5.390669,0.314631,0.131431,0.000329,0.000168,0.0072640000000000005,0.000272,0.049184,0.014469000000000001,0.6493,10.3028,0.5393,0.617241,0.063,0.6493,0.071,0.2562,0.6055,2974327000.0,6.9072,None,None,None,5571806000.0,None,None,None,105426000.0,149801000.0,None,None,181757000.0,301000.0,None,None,1415000.0,592000.0,None,12.2943,
10000149,2017-09-30 00:00:00,7019206000.0,4783394000.0,4390918000.0,14384443000.0,6577714000.0,699418000.0,441492000.0,8194443000.0,8869795000.0,119218615000.0,188787527000.0,53776636000.0,0.973815,0.9738,None,None,None,None,None,None,10.36,62127271000.0,54887531000.0,112823098000.0,2028140000.0,2,0.9738,0.9738,None,0.011319,0.01052,0.344204,7.8442,0.624208,446.0908,0.046412,0.40238100000000004,0.177985,None,1.48521,1.156021,0.306677,None,1.667363,1.164872,1.540829,None,0.29334499999999997,None,0.00713,9.2042,378.6816,0.022850000000000002,118.1619,0.029373999999999997,0.120656,0.033166,0.061917,0.055174,0.866353,0.046515,1.128964,0.073001,0.029373999999999997,0.13481500000000002,7.1558,16.2541,204.9298,1.129,0.000168,0.084943,0.840438,3.8064109999999998,0.5031450000000001,0.297752,0.000687,0.00043400000000000003,0.014777,0.000726,0.149295,0.018772,0.9738,10.948,1.6682,0.597619,0.0889,0.9738,0.1036,0.36,None,4390918000.0,7.2318,None,None,None,6865871000.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.465,
10000149,2017-12-31 00:00:00,10320463000.0,6770618000.0,5751936000.0,22083274000.0,9011822000.0,958949000.0,1308641000.0,16063074000.0,3701730000.0,151227775000.0,194887291000.0,54939172000.0,1.378379,1.3784,None,1.171,None,None,None,None,14.0,66138871000.0,63167502000.0,117605925000.0,3665654000.0,2,1.3784,1.3784,1.171,0.01047,0.009832,0.451764,7.9688,0.497204,381.5449,0.10615500000000001,0.396544,0.161851,1.68323,1.521789,1.1830889999999998,0.28985,0.6406919999999999,1.6659700000000002,1.225523,1.5564369999999998,23.5585,0.37719,0.039309,0.008882,9.5443,405.3141,0.027912,128.9768,0.040340999999999995,0.14602700000000002,0.046177,0.07317,0.059591000000000005,0.833762,0.051987,6.842431,0.434906,0.172459,0.166238,7.8711,21.9718,213.9756,1.6005,5.3e-05,0.100337,0.48288400000000004,2.429151,0.513806,0.338306,0.001062,0.000824,0.020432000000000002,0.001366,0.254293,0.023568,1.3784,11.1846,3.2702,0.603456,0.1232,1.3784,0.14,0.2538,1.171,5751936000.0,7.685,None,None,None,9002448000.0,None,None,None,45275000.0,242720000.0,None,None,24691000.0,13410000.0,None,None,28919000.0,204000.0,None,15.7331,
10000149,2018-03-31 00:00:00,3614261000.0,2227536000.0,2166053000.0,6831229000.0,3532955000.0,215104000.0,81306000.0,3270162000.0,5683915000.0,32333709000.0,199353174000.0,61115795000.0,0.453487,0.4535,None,None,None,None,None,None,4.01,70571599000.0,58606607000.0,115639233000.0,865574000.0,2,0.4535,0.4535,None,0.012041999999999999,0.011229,0.078613,11.4485,0.615542,517.5566,0.028499,0.419928,0.171046,None,1.381362,1.093107,0.28943,None,1.5383529999999999,1.1074039999999998,1.6464420000000002,None,0.056466,None,0.00164,15.9388,548.7805,0.00473,190.2748,0.013779999999999999,0.21127300000000002,0.013935999999999999,0.12458399999999999,0.109265,0.76807,0.084959,0.559246,0.032814,0.013779999999999999,0.23193000000000003,10.8499,8.2011,189.0076,0.5592,0.000312,0.018088,-0.186492,0.370594,0.5134259999999999,0.319267,0.001011,0.000164,0.011904,0.000283,0.055799,0.004017,0.4535,12.4421,0.6657,0.5800719999999999,0.0364,0.4535,0.0401,0.2538,None,2166053000.0,8.1385,None,None,None,9202203000.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17.0427,
10000149,2018-06-30 00:00:00,8069025000.0,4341279000.0,4534075000.0,14640570000.0,7921925000.0,1250793000.0,147100000.0,9563372000.0,2673916000.0,76308193000.0,193906055000.0,57376953000.0,0.883808,0.8838,None,0.9231,None,None,None,None,7.64,64549628000.0,62071660000.0,114285924000.0,1937327000.0,2,0.8838,0.8838,0.9231,0.010399,0.00953,None,None,0.507054,516.503,0.130459,0.410612,0.166717,1.7646799999999998,1.43539,1.15551,0.288773,0.620962,1.62467,1.185617,1.563489,23.2683,0.12804000000000001,0.016765000000000002,0.0039250000000000005,14.0581,458.5987,0.011678,154.136,0.029228999999999998,0.191861,0.029155,0.115814,0.103815,0.791052,0.07427399999999999,6.760634,0.417085,0.17126000000000002,0.208948,10.4896,17.3242,181.4416,1.1538,None,0.089739,-0.053533,0.55394,0.318432,0.22899799999999998,0.001253,0.000493,0.016873,0.000837,0.15407,0.009727,0.8838,11.6809,1.9469,0.589388,0.0757,0.8838,0.0764,0.2522,0.9231,4534075000.0,8.1318,None,None,None,13524338000.0,69059000.0,None,None,None,None,None,None,946936000.0,8913000.0,None,None,None,None,None,16.2093,
10000149,2018-09-30 00:00:00,11025769000.0,5504014000.0,5885151000.0,21798833000.0,11115287000.0,1624367000.0,-89518000.0,12653079000.0,1246952000.0,119190485000.0,194243624000.0,59480697000.0,1.12052,1.1205,None,None,None,None,None,None,9.51,64649315000.0,60284382000.0,112364047000.0,3266681000.0,2,1.1205,1.1205,None,0.010724000000000001,0.009863,None,None,0.518119,437.5221,0.072117,0.42152999999999996,0.162058,None,1.372309,1.143228,0.277692,None,1.582743,1.120708,1.605464,None,0.207161,None,0.006126,13.0333,440.7444,0.018226,148.14,0.038626999999999995,0.18289100000000003,0.038563,0.100476,0.09325599999999999,0.801417,0.06295,1.527487,0.09163500000000001,0.038626999999999995,0.198583,10.3564,13.9206,197.7081,1.5275,None,0.110734,-0.000236,0.352999,0.07786699999999999,0.028901,0.001062,0.0006510000000000001,0.016864,0.001126,0.20989000000000002,0.014977,1.1205,12.1092,2.5759,0.57847,0.0925,1.1205,0.0951,0.2522,None,5885151000.0,8.3705,None,None,None,13982952000.0,470439000.0,None,None,None,None,None,None,None,None,None,None,None,None,None,16.6692,
10000149,2018-12-31 00:00:00,15043182000.0,7908904000.0,8491453000.0,29350532000.0,15367321000.0,1939583000.0,-324139000.0,22432396000.0,6299686000.0,163008472000.0,203679900000.0,60991768000.0,1.610114,1.6101,None,1.7287,None,None,None,None,13.48,65863096000.0,59057931000.0,118726409000.0,3392796000.0,2,1.6101,1.6101,1.7287,0.011152,0.010284,0.380253,9.4674,0.580411,543.386,0.049309000000000006,0.417093,0.16474799999999998,1.89492,1.3975460000000002,1.162919,0.28315,0.604884,1.622262,1.090171,1.711432,22.0111,0.286594,0.035927,0.00818,12.5613,440.0978,0.024698,145.7608,0.052317,0.18005500000000002,0.053471000000000005,0.101085,0.09427300000000001,0.805105,0.06537,8.13123,0.470148,0.196096,0.19489499999999998,9.2998,10.7387,195.1085,2.1694,4.1e-05,0.12896000000000002,0.0779,0.355396,0.099275,0.045115999999999996,0.001376,0.001101,0.021052,0.001889,0.379837,0.020095000000000002,1.6101,12.4169,4.5668,0.5829070000000001,0.1297,1.6101,0.1348,0.2288,1.7287,8491453000.0,8.7829,None,None,None,16683930000.0,266515000.0,None,None,342510000.0,24951000.0,None,None,284804000.0,8324000.0,None,None,163895000.0,32138000.0,None,17.295,
10000149,2019-03-31 00:00:00,3915437000.0,2308395000.0,2229570000.0,6987407000.0,3859024000.0,295772000.0,56413000.0,4424475000.0,-6660010000.0,48243536000.0,197037106000.0,63488789000.0,0.469949,0.4699,None,None,None,None,None,None,3.7,61666165000.0,51868146000.0,109305393000.0,810658000.0,2,0.4699,0.4699,None,0.011889,0.010801,0.11335200000000001,7.9399,0.564566,582.9949,0.032124,0.445255,0.159741,None,1.245905,1.135599,0.264036,None,1.5430099999999998,0.949976,1.821977,None,0.075643,None,0.002408,11.898,373.7542,0.007566000000000001,118.9532,0.015314000000000001,0.144836,0.01506,0.08767200000000001,0.07998999999999999,0.8441639999999999,0.062546,0.614297,0.034394,0.015314000000000001,0.155836,7.056,8.9948,178.4579,0.6143,0.000303,0.016227000000000002,0.492051,0.098438,0.047994,-0.011618,0.0009170000000000001,0.000225,0.014662999999999999,0.00040500000000000003,0.085302,0.005587,0.4699,12.9252,0.9007,0.554745,0.0364,0.4699,0.037000000000000005,0.2288,None,2229570000.0,9.2506,None,None,None,16392965000.0,265699000.0,None,None,None,None,None,None,None,None,None,None,None,None,None,17.8606,
10000149,2019-06-30 00:00:00,8552506000.0,5360854000.0,5022505000.0,13596880000.0,8406762000.0,1095095000.0,145744000.0,11920967000.0,-4595510000.0,105975591000.0,202392645000.0,64592466000.0,1.091376,1.0914,None,1.0225,None,None,None,None,8.36,69638253000.0,63325284000.0,117420842000.0,1353559000.0,2,1.0914,1.0914,1.0225,0.010997,0.010013000000000001,0.17940699999999998,10.0331,0.454488,731.8532,0.048796,0.41983600000000004,0.152204,1.9995910000000001,1.3818799999999998,1.146642,0.266072,0.577064,1.562335,1.107782,1.669854,20.9961,0.160699,0.024270999999999997,0.00522,11.2011,344.8276,0.015642,115.0748,0.034784,0.128302,0.034674,0.086775,0.079327,0.8612470000000001,0.06643099999999999,7.773737,0.449381,0.18866700000000003,0.138753,5.8321,14.5085,158.9812,1.4332,0.0030009999999999998,0.059753999999999995,0.388784,0.24213300000000001,0.067215,0.04376699999999999,0.0011250000000000001,0.000589,0.016933,0.001015,0.18825,0.012473000000000001,1.0914,13.1499,2.4269,0.580164,0.083,1.0914,0.0836,0.229,1.0225,5022505000.0,9.3258,None,None,None,17008135000.0,266382000.0,None,None,59774000.0,39681000.0,None,None,212508000.0,111378000.0,None,None,64553000.0,24198000.0,None,17.2988,
