交易日期,行业代码,平均开盘价,平均收盘价,平均最高价,平均最低价,成交量,成交金额,换手率,1天回报排名,1周回报排名,4周回报排名,13周回报排名,26周回报排名,52周回报排名,年初迄今回报排名,1天回报,1周回报,4周回报,13周回报,26周回报,52周回报,年初迄今回报,流通市值总和,总市值总和,市盈率,调整市盈率,追溯市盈率,市净率,调整市净率,市销率,追溯市销率,市价现金流比率,追溯市价现金流比率,红利收益率,追溯红利收益率,上涨家数,下跌家数,平盘家数,
20170120,20107010,16.280232,16.569534,16.706279,16.15372,251939073.0,3341554437.08,0.8449,None,None,None,None,None,None,None,1.4562890509941824,-3.4258529302325575,-5.541508767441859,-6.447936046511627,-2.544190380952381,-4.7901242857142865,-5.213327558139536,345765680480.58,469035866562.16003,39.6118,None,None,2.5149,None,0.4959,None,62.0935,None,0.0008,None,None,None,None,
20170123,20107010,16.592093,16.736976,16.95372,16.446744,263542512.0,3605669987.29,0.8838,None,None,None,None,None,None,None,0.956868907208949,-2.03743588372093,-4.20466434883721,-5.104690790697673,-1.129539928571428,-3.3844408095238094,-3.865952860465116,349077422383.7701,473338072730.4,39.9752,None,None,2.538,None,0.5004,None,62.663,None,0.0008,None,None,None,None,
20170124,20107010,16.684651,16.54,16.84279,16.433255,212999384.0,2940238038.09,0.7143,None,None,None,None,None,None,None,-0.8321996469979986,0.9568923488372093,-2.954975651162791,-4.877830255813955,-0.22398488095238142,14.777246166666671,-2.954975651162791,346342004852.4501,469626606013.45,39.6617,None,None,2.5181,None,0.4965,None,62.1717,None,0.0008,None,None,None,None,
20170125,20107010,16.504883,16.707209,16.83186,16.403255,217299581.0,3084260837.44,0.7287,None,None,None,None,None,None,None,0.6493243303052249,0.11767237209302323,-3.745375488372094,-5.65774365116279,-1.0236998333333327,13.832774785714285,-3.745375488372094,348085754191.18,471899351846.51996,39.8537,None,None,2.5303,None,0.4989,None,62.4725,None,0.0008,None,None,None,None,
20170126,20107010,16.732325,16.782558,16.940232,16.607441,221770247.0,2961527373.08,0.7437,None,None,None,None,None,None,None,0.5638126024564218,0.7723912325581394,-3.156716325581396,-5.066062232558139,-0.4004281904761902,14.565927285714286,-3.156716325581396,350404892679.06,474317635534.8499,40.0579,None,None,2.5432,None,0.5015,None,62.7927,None,0.0008,None,None,None,None,
20170203,20107010,16.786744,16.667906,16.913255,16.529302,203174897.0,2656635268.63,0.6814,None,None,None,None,None,None,None,-0.6178676543139335,1.3029620697674424,-2.635703186046512,-4.5923381860465105,0.0037745238095248843,15.066980523809523,-2.635703186046512,348149627325.01,471719470978.21,39.8385,None,None,2.5293,None,0.4987,None,62.4487,None,0.0008,None,None,None,None,
20170206,20107010,16.691395,16.902093,16.978837,16.580232,302500225.0,3884379667.0,1.0145,None,None,None,None,None,None,None,1.1868323891363073,-0.6178718837209302,-5.74938369767442,-5.682548302325581,3.5336761428571415,10.790538785714286,-3.230525279069767,352176366143.80005,477446668509.31,40.3222,None,None,2.56,None,0.5048,None,63.2069,None,0.0008,None,None,None,None,
20170207,20107010,16.887209,16.933023,17.122093,16.701395,331840108.0,4617386811.1,1.1128,None,None,None,None,None,None,None,0.298663039473726,1.1868408604651164,-0.22060634883720937,-7.492188,2.7669514999999993,22.59476635714286,-2.096727325581396,352671326986.20996,477870241580.73004,40.314,None,None,2.5623,None,0.5076,None,61.5009,None,0.0008,None,None,None,None,
20170208,20107010,16.887674,17.012093,17.099069,16.717906,277223718.0,3824530583.51,0.9296,None,None,None,None,None,None,None,0.2777748649796195,1.4895541395348837,0.07832634883720932,-7.2125856046511645,3.1636699761904756,23.10234026190476,-1.8209354883720932,353570668595.81995,478998029508.27997,40.4091,None,None,2.5683,None,0.5088,None,61.6461,None,0.0008,None,None,None,None,
20170209,20107010,16.989302,17.070465,17.218139,16.901627,342992741.0,4402155976.63,1.1502,None,None,None,None,None,None,None,0.37805162411200566,1.7673717674418603,0.3487391860465116,-6.987702837209304,3.3751168809523815,23.375292738095244,-1.5588879999999996,355318263640.55,481204716719.67,40.5953,None,None,2.5802,None,0.5112,None,61.9301,None,0.0008,None,None,None,None,
20170210,20107010,17.066046,16.943023,17.265116,16.825581,449489106.0,5429209424.33,1.5073,None,None,None,None,None,None,None,-0.23926401349023188,2.146925930232558,0.7227586976744188,-6.632576372093023,3.745067976190476,23.786025833333333,-1.1886573720930231,355281114099.0201,481141019386.17,40.5899,None,None,2.5798,None,0.5111,None,61.9219,None,0.0008,None,None,None,None,
20170213,20107010,16.92279,17.116976,17.250697,16.76279,410417481.0,5294574286.82,1.3763,None,None,None,None,None,None,None,0.7810839625965302,1.9011933255813955,0.49227334883720936,-6.818957813953486,3.5350567142857137,23.535593047619052,-1.3870146744186045,357825394766.31,484606259673.64,40.8822,None,None,2.5984,None,0.5148,None,62.3678,None,0.0008,None,None,None,None,
20170215,20107010,17.094186,16.998139,17.355348,16.85,436378118.0,5970438229.73,1.4633,None,None,None,None,None,None,None,-0.757617487546395,0.7152450697674422,3.323437232558139,-6.528088,3.806460142857144,18.46308954761905,-0.6567623953488372,355661614053.91003,481650243979.7402,40.6328,None,None,2.5825,None,0.5116,None,61.9874,None,0.0008,None,None,None,None,
20170216,20107010,17.012325,17.15093,17.323023,16.850697,413914700.0,5411376712.52,1.388,None,None,None,None,None,None,None,1.1606639201694435,-0.043547930232558145,2.543285813953488,-7.259805023255813,2.9995705714285705,17.579525166666667,-1.418108604651163,359354602885.18994,486924679398.44,41.0778,None,None,2.6108,None,0.5172,None,62.6662,None,0.0007,None,None,None,None,
20170217,20107010,17.177674,16.902093,17.303255,16.784418,389781105.0,5089436015.04,1.3071,None,None,None,None,None,None,None,-1.283895143371895,1.1061023488372093,3.721227697674419,-6.188915697674418,4.216107571428571,18.961809904761907,-0.2751801860465115,355163758372.24005,481962219665.4998,40.6592,None,None,2.5842,None,0.512,None,62.0275,None,0.0008,None,None,None,None,
20170220,20107010,16.877209,17.091627,17.230465,16.728837,366198414.0,4864561109.7,1.228,None,None,None,None,None,None,None,1.1037835015721655,-0.20280993023255814,2.3737045348837214,-7.415490302325584,2.8282134761904762,17.376107047619048,-1.554020697674418,359619464476.88995,487515954777.39996,41.1277,None,None,2.614,None,0.5179,None,62.7423,None,0.0007,None,None,None,None,
20170221,20107010,17.106744,17.237209,17.345581,16.974418,409848614.0,5161685670.69,1.3744,None,None,None,None,None,None,None,0.7308556340491509,1.1037839302325585,2.165701093023256,-6.686802046511627,-1.7107503333333343,10.81357445238095,-0.4569278604651159,362104063142.54,490662985831.53015,41.3932,None,None,2.6309,None,0.5212,None,63.1473,None,0.0007,None,None,None,None,
20170222,20107010,17.209069,17.240465,17.437209,17.03372,483890218.0,5930738380.82,1.6227,None,None,None,None,None,None,None,0.42622874703599506,1.8486071860465116,2.914879069767441,-5.991603023255813,-0.9614837380952371,11.686066142857143,0.27457367441860475,363725650558.2299,493013917342.91003,41.5915,None,None,2.6435,None,0.5237,None,63.4499,None,0.0007,None,None,None,None,
20170223,20107010,17.224883,17.226744,17.437906,17.005116,518515355.0,5968685611.86,1.7388,None,None,None,None,None,None,None,-0.3667299217248326,2.279263511627907,3.3507109534883726,-5.583921837209303,-0.4980651904761911,12.18825011904762,0.7118694883720929,362522678959.7,491743805601.5299,41.4843,None,None,2.6367,None,0.5224,None,63.2864,None,0.0007,None,None,None,None,
20170224,20107010,17.215348,17.325581,17.435348,17.09372,422804485.0,4935633697.33,1.4178,None,None,None,None,None,None,None,0.36777391039715235,2.2522762790697683,3.3149545116279073,-5.6571225348837215,-0.6392264761904757,12.05751866666667,0.6473073953488371,363379547487.32,493430754235.8899,41.6267,None,None,2.6457,None,0.5242,None,63.5035,None,0.0007,None,None,None,None,
20170227,20107010,17.32093,17.194186,17.479302,17.04279,422461494.0,4891434023.6,1.4135,None,None,None,None,None,None,None,-0.5885954681093671,2.252276279069768,3.3149545116279078,-5.657122534883721,-0.6392264761904765,12.057518666666667,0.6473073953488374,362208736642.79004,490573438635.35,41.3856,None,None,2.6304,None,0.5379,None,63.1358,None,0.0007,None,None,None,None,
20170228,20107010,17.172093,17.319069,17.438604,17.06372,425013261.0,4700908826.85,1.422,None,None,None,None,None,None,None,0.658307985044257,-0.5886217209302325,3.3569684186046516,-3.104407093023256,5.095671744186046,18.490337190476197,0.0549276279069763,364391859247.4899,496444742188.27014,41.8809,None,None,2.6619,None,0.5443,None,63.8914,None,0.0007,None,None,None,None,
20170301,20107010,17.294651,17.35186,17.529767,17.178139,424093277.0,4927947389.28,1.419,None,None,None,None,None,None,None,0.08795176304949838,0.06704076744186047,4.046861116279069,-2.4578907209302328,5.811220069767443,19.27268307142857,0.7281998604651168,364327325196.68005,496578351256.92004,41.8922,None,None,2.6626,None,0.5444,None,63.9086,None,0.0007,None,None,None,None,
20170302,20107010,17.394651,17.286046,17.562093,17.16279,412081356.0,5033775869.36,1.3788,None,None,None,None,None,None,None,-0.3988815645239548,0.14927025581395348,4.134529441860465,-2.375957325581395,5.9641609767441865,19.345626976190477,0.8216902790697675,362808574244.73987,494372190995.14996,41.7061,None,None,2.6508,None,0.542,None,63.6247,None,0.0007,None,None,None,None,
20170303,20107010,16.886046,16.944418,17.098139,16.708139,361934841.0,4259286910.31,1.211,None,None,None,None,None,None,None,-0.06246011228423965,-0.26197000000000004,3.6890381162790704,-2.806739046511628,5.4577283720930225,18.849620976190483,0.39188162790697706,362509945303.67993,494033153522.49,41.6775,None,None,2.6489,None,0.5417,None,63.581,None,0.0007,None,None,None,None,
20170306,20107010,16.937441,17.142558,17.254418,16.884651,328554359.0,4108772650.27,1.0993,None,None,None,None,None,None,None,0.941489053492413,-0.3177145116279069,3.6082125581395337,-2.8721553488372105,5.395079255813954,18.714029214285713,0.3360987674418604,365737404029.72,498704296373.61993,42.0715,None,None,2.674,None,0.5468,None,64.1822,None,0.0007,None,None,None,None,
20170307,20107010,17.519302,17.522558,17.694883,17.315813,377037556.0,4588216372.8,1.2615,None,None,None,None,None,None,None,-0.15703853072586363,0.941468093023256,2.647295209302326,-1.9106499302325584,4.788087162790698,23.776263333333333,1.270698232558139,364732785837.0399,497291171974.8499,41.9523,None,None,2.6664,None,0.5452,None,64.0003,None,0.0007,None,None,None,None,
20170308,20107010,17.532093,17.482558,17.703023,17.341627,325055390.0,4364184241.77,1.0876,None,None,None,None,None,None,None,-0.22232160694717634,0.7897185581395348,2.4731442093023253,-2.168412139534884,4.639924790697675,23.556500452380956,1.0106672790697677,363761540327.99,495736438402.7101,41.8212,None,None,2.6581,None,0.5435,None,63.8003,None,0.0007,None,None,None,None,
20170309,20107010,17.455813,17.336046,17.603255,17.138139,338223479.0,4241394652.69,1.1316,None,None,None,None,None,None,None,-1.0228209214692858,0.5782559302325582,2.237714627906977,-2.4016221860465126,4.4515935581395345,23.41264214285714,0.7499582558139531,359679404932.99994,489939885371.74,41.3322,None,None,2.5989,None,0.5372,None,63.0543,None,0.0007,None,None,None,None,
20170310,20107010,17.321162,17.331395,17.558139,17.145348,264045232.0,3543240171.67,0.8835,None,None,None,None,None,None,None,-0.36157109604207793,-0.4280373023255814,1.2122296511627906,-3.4179952325581393,3.4770680930232563,22.167246642857144,-0.3087379302325583,358072671801.31006,488206249701.0899,41.1859,None,None,2.5887,None,0.5353,None,62.8311,None,0.0007,None,None,None,None,
20170313,20107010,17.247857,17.345952,17.45238,17.040238,266769757.0,3465339974.0,0.9022,None,None,None,None,None,None,None,0.5195940307117171,-0.7937221904761906,0.9870240952380949,-3.8442416904761902,2.6795488333333335,20.123195707317066,-0.4911374761904761,354301292385.06995,485258505522.53,41.1397,None,None,2.5808,None,0.5322,None,63.1399,None,0.0007,None,None,None,None,
20170315,20107010,17.281666,17.283095,17.456666,17.094047,237672666.0,3075204903.93,0.8038,None,None,None,None,None,None,None,-0.34676994441472503,0.29386295238095234,1.577064785714286,-1.390853904761905,-0.48094971428571415,21.617542,-0.15684449999999983,352396754949.10004,483019115484.51996,40.9499,None,None,2.5698,None,0.5298,None,62.8485,None,0.0008,None,None,None,None,
20170316,20107010,16.639523,16.841428,16.962857,16.586428,280639256.0,3637888351.79,0.9491,None,None,None,None,None,None,None,0.9478044656786219,-0.04713530952380952,1.2330028333333334,-1.7149174761904762,-0.8216127619047617,21.10251019512195,-0.47567669047619043,356019078239.21,488131287767.31006,41.3833,None,None,2.597,None,0.5354,None,63.5137,None,0.0007,None,None,None,None,
20170317,20107010,16.841904,16.665952,16.957142,16.521666,302279732.0,3908789105.32,1.0223,None,None,None,None,None,None,None,-0.8878142283109367,0.8961870952380951,2.192747428571429,-0.7810745952380949,0.1061550238095244,22.245217658536586,0.4729942380952381,352641785895.0301,484980872636.5801,41.1162,None,None,2.5803,None,0.5319,None,63.1038,None,0.0007,None,None,None,None,
20170320,20107010,16.686904,16.680714,16.87119,16.456666,226080333.0,3186235485.62,0.7646,None,None,None,None,None,None,None,0.32245055662522937,-0.0010719761904762547,1.285256142857143,-1.6679496904761906,-0.7662024285714288,21.242134682926835,-0.41992880952380934,353340821189.91,485720999184.5599,41.1789,None,None,2.5842,None,0.5327,None,63.2001,None,0.0007,None,None,None,None,
20170321,20107010,16.658809,16.591666,16.777619,16.441666,246939869.0,3505351566.58,0.8351,None,None,None,None,None,None,None,-0.052794915864931416,0.3224345476190475,-0.6080644047619043,-0.8675082857142858,1.9084932857142867,10.929379536585365,-0.15158649999999993,353417091407.27985,485205087083.0399,41.1352,None,None,2.569,None,0.5322,None,63.133,None,0.0007,None,None,None,None,
20170322,20107010,16.544761,16.594761,16.774761,16.360238,324070933.0,4296842498.1,1.096,None,None,None,None,None,None,None,-0.3003762846441375,0.278902119047619,-0.685676142857143,-0.9306127142857138,1.8136928333333338,10.808116243902438,-0.2268968095238095,352832940435.3,484019077860.88007,41.0346,None,None,2.5627,None,0.5309,None,62.9786,None,0.0008,None,None,None,None,
20170323,20107010,17.296428,17.329523,17.566904,17.040476,321137657.0,4575146135.27,1.0861,None,None,None,None,None,None,None,0.1425656860325118,-0.008175095238095105,-0.9482322142857145,-1.1965441428571428,1.568937,10.462005609756098,-0.5075843095238094,352982430697.17,484161851924.37,41.0467,None,None,2.5635,None,0.531,None,62.9972,None,0.0008,None,None,None,None,
20170324,20107010,17.297857,17.371666,17.53238,17.119047,312201706.0,4044933280.01,1.0558,None,None,None,None,None,None,None,0.39120047370622857,0.1336864285714288,-0.7839752380952385,-1.099199666666667,1.7568957857142862,10.643440048780489,-0.40724947619047636,355285631770.2599,487091137651.24994,41.2951,None,None,2.579,None,0.5342,None,63.3784,None,0.0007,None,None,None,None,
20170327,20107010,17.408809,17.353571,17.615476,17.170952,375452702.0,4966747151.87,1.2697,None,None,None,None,None,None,None,-0.25326070190023514,0.5404375714285714,-0.38955978571428557,-0.6771903571428571,2.1150991666666665,11.07696551219512,0.008536595238095093,353901465577.34,485181396635.29004,41.1332,None,None,2.565,None,0.5321,None,63.1299,None,0.0007,None,None,None,None,
20170328,20107010,17.343095,17.327857,17.581428,17.152619,289589108.0,4027817001.21,0.9794,None,None,None,None,None,None,None,0.07381093444551225,-0.2532809523809524,-0.5106005714285716,-0.2873908809523809,-0.3515008095238097,7.2801252439024395,-0.2873908809523809,353849108049.94006,485331740696.4201,41.1459,None,None,2.5653,None,0.5323,None,63.1494,None,0.0007,None,None,None,None,
20170329,20107010,17.36738,17.097857,17.567857,16.928095,400740033.0,5843875340.46,1.3553,None,None,None,None,None,None,None,-0.8035273410292655,-0.1603305952380953,-0.42618040476190455,-0.17933609523809538,-0.22920952380952414,7.5298968048780495,-0.17933609523809538,351937395376.9999,482335533493.5199,40.8919,None,None,2.5493,None,0.529,None,62.7596,None,0.0008,None,None,None,None,
20170330,20107010,17.036428,16.674285,17.211428,16.46119,466099827.0,6224505045.6,1.5763,None,None,None,None,None,None,None,-2.227451275135292,-0.9293826666666669,-1.2151349999999996,-0.8948859999999998,-1.0535388571428568,6.606709073170731,-0.8948859999999998,345812390877.5401,474124369884.2,40.1958,None,None,2.5059,None,0.52,None,61.6912,None,0.0008,None,None,None,None,
20170331,20107010,16.690476,16.696904,16.95738,16.415,347183492.0,4623825938.93,1.1741,None,None,None,None,None,None,None,0.06955693099915336,-3.1360110952380955,-3.426820238095238,-3.07120330952381,-3.3125628095238104,4.290468243902439,-3.07120330952381,345881867559.36993,474262762591.3999,40.2075,None,None,2.4944,None,0.524,None,61.7092,None,0.0008,None,None,None,None,
20170405,20107010,16.779523,17.011428,17.14119,16.653809,409283134.0,4989097165.89,1.3842,None,None,None,None,None,None,None,2.0028665118908546,-3.105524714285713,-3.3805520714285713,-3.025364904761902,-3.253307714285713,4.459965609756098,-3.025364904761902,352444036395.2399,483284234991.95996,40.9723,None,None,2.5419,None,0.534,None,62.883,None,0.0008,None,None,None,None,
20170406,20107010,16.988571,17.021428,17.193095,16.834523,346312256.0,4532075050.42,1.1704,None,None,None,None,None,None,None,0.22593157411866213,2.0028554285714284,-0.6296104999999999,-3.6511491428571428,-0.41953064285714264,4.982682951219512,-1.1089896666666677,353325331285.41,483476870296.16,40.9887,None,None,2.5429,None,0.575,None,62.9081,None,0.0008,None,None,None,None,
20170407,20107010,17.010476,17.031666,17.247142,16.826666,403833390.0,4984967252.37,1.3612,None,None,None,None,None,None,None,0.1397336955866997,2.2374649999999994,-0.42443923809523826,-3.4432526428571437,-0.22707169047619086,5.168311097560975,-0.899182523809523,354866518849.2399,483969458753.9498,41.0304,None,None,2.5455,None,0.5756,None,62.9722,None,0.0008,None,None,None,None,
20170410,20107010,17.112954,16.768181,17.255,16.612045,465192561.0,5669753225.01,1.5063,None,None,None,None,None,None,None,-1.22159740713139,2.3642214090909097,-0.49929990909090916,-3.703660931818183,-0.2679492272727273,6.013715883720931,-1.1984553863636362,374083863425.4999,502794296101.13,41.6191,None,None,2.5262,None,0.5903,None,68.3682,None,0.0008,None,None,None,None,
20170411,20107010,16.60659,16.842954,17.001136,16.368409,602072901.0,7629673474.54,1.9496,None,None,None,None,None,None,None,0.9686296195657994,-1.221635409090909,-1.7064995454545455,-0.4913485909090914,-4.109887022727273,3.5932381627906964,-2.2902270000000002,378611566599.7999,507758387199.23,42.03,None,None,2.532,None,0.5962,None,69.0432,None,0.0008,None,None,None,None,
20170412,20107010,16.922045,16.775681,17.123636,16.596363,544071116.0,6503427930.35,1.7617,None,None,None,None,None,None,None,-0.8411431287544041,-0.2618869772727273,-0.7327609545454546,0.4964505454545454,-3.256313818181816,4.518014720930233,-1.3003002272727275,376273341084.24005,504982288012.83,41.8002,None,None,2.5141,None,0.5929,None,68.6657,None,0.0008,None,None,None,None,
20170414,20107010,16.942727,16.653863,17.06409,16.518863,597929406.0,5817341520.03,1.9361,None,None,None,None,None,None,None,-1.8315787347039896,-0.79461525,-1.2937121590909093,-0.05452104545454568,-3.7903178636363646,4.047250604651164,-1.838518886363637,371044855932.61,497356370288.67,39.9947,None,None,2.3972,None,0.5199,None,73.2873,None,0.0008,None,None,None,None,
20170417,20107010,16.557045,16.282727,16.710227,16.049772,437253585.0,4533719925.32,1.4159,None,None,None,None,None,None,None,-2.12776677604253,-2.608709818181818,-3.1008111136363627,-1.891711295454545,-5.577115636363637,2.133375023255814,-3.6525547954545448,365064465366.00995,490088092196.61993,39.4102,None,None,2.3622,None,0.5123,None,72.2163,None,0.0008,None,None,None,None,
20170418,20107010,16.323488,16.25186,16.601627,16.059069,437111661.0,5047928230.05,1.4271,None,None,None,None,None,None,None,-0.5165731711376051,-2.1657691162790695,-5.4356194186046505,-1.9689090697674418,-7.546089186046512,-4.194897666666664,-5.870038069767443,361178322976.81,456569080327.0199,36.5399,None,None,2.2598,None,0.4773,None,67.403,None,0.0009,None,None,None,None,
20170419,20107010,16.158837,16.026046,16.332325,15.740232,502807856.0,5274482151.58,1.6415,None,None,None,None,None,None,None,-1.8179919448242525,-2.6719145581395356,-5.906112465116279,-2.426452279069767,-7.995429139534884,-4.677249547619047,-6.3091071860465116,355260953492.60004,449417773302.07007,35.9676,None,None,2.2244,None,0.4699,None,66.3472,None,0.0009,None,None,None,None,
20170420,20107010,16.02279,15.99186,16.243023,15.749767,461952277.0,4687121356.69,1.5082,None,None,None,None,None,None,None,-0.5263261508340591,-4.43930930232558,-7.57559493023256,-4.135681302325581,-9.703922209302327,-6.464223023809524,-7.954585697674418,355149252460.13007,449336890341.04,35.9611,None,None,2.2228,None,0.4698,None,66.3353,None,0.0009,None,None,None,None,
20170421,20107010,16.026046,15.936976,16.148139,15.801627,360655968.0,3597682000.96,1.1774,None,None,None,None,None,None,None,-0.4064145808277248,-4.931787767441861,-8.05666888372093,-4.590513744186045,-10.138583790697675,-6.931274785714286,-8.408437232558141,354254250311.67004,448494652766.69995,35.8937,None,None,2.2186,None,0.4689,None,66.2109,None,0.0009,None,None,None,None,
20170424,20107010,15.916279,15.44093,15.995813,15.172558,446497008.0,4438579077.09,1.4577,None,None,None,None,None,None,None,-2.7323545246577607,-5.3276071395348845,-8.471526162790699,-5.016361162790698,-10.56550023255814,-7.421348500000001,-8.809532000000003,346154119904.71985,438583281615.53986,35.0405,None,None,2.1639,None,0.4565,None,55.7892,None,0.0009,None,None,None,None,
20170425,20107010,15.468139,15.518604,15.743023,15.334883,419218738.0,3819774940.42,1.3686,None,None,None,None,None,None,None,0.39485734443181536,-2.7323527441860467,-8.12473293023256,-8.788478023255813,-13.12104351162791,-4.584412428571428,-11.233664930232555,346176577427.14,438806313053.5301,35.0583,None,None,2.1525,None,0.4568,None,55.8175,None,0.0009,None,None,None,None,
20170426,20107010,15.536511,15.632325,15.891162,15.357209,477050013.0,4451146124.39,1.5574,None,None,None,None,None,None,None,0.6166724263472747,-2.323332372093023,-7.7697735581395335,-8.4546881627907,-12.81304267441861,-4.168797714285715,-10.913120627906979,349554639909.86,443186028827.9099,34.1298,None,None,2.1176,None,0.3855,None,49.035,None,0.0009,None,None,None,None,
20170427,20107010,15.6,15.704186,15.855581,15.197441,518654087.0,4999641010.55,1.6933,None,None,None,None,None,None,None,-0.006737935985766147,-1.7312210232558138,-7.167370627906979,-7.827056255813954,-12.214854511627909,-3.565894452380952,-10.306692418604648,348838402213.5499,442733221957.3999,34.0949,None,None,2.1052,None,0.3851,None,48.9849,None,0.0009,None,None,None,None,
20170428,20107010,16.284883,16.402093,16.553255,16.163255,412397678.0,3879742614.5,1.3464,None,None,None,None,None,None,None,0.2402458603729178,-1.5642731627906976,-6.986518116279069,-7.652857581395349,-12.09735641860465,-3.4309161666666665,-10.18484541860465,349250470213.1001,443437021565.24005,34.1491,None,None,2.0933,None,0.3857,None,49.0628,None,0.0009,None,None,None,None,
