公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
80106141,2021-06-30 00:00:00,低碳环保与数字化服务板块,元,人民币,2916611063.98,None,None,2399360369.44,None,None,None
80106141,2021-06-30 00:00:00,分部间抵销,元,人民币,-511225549.69,None,None,-548937012.72,None,None,None
80106141,2021-06-30 00:00:00,能源技术服务板块,元,人民币,4616935014.73,None,None,3966780723.19,None,None,None
80106141,2021-06-30 00:00:00,能源物流服务板块,元,人民币,8547537528.69,None,None,7906831844.98,None,None,None
