公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率
10000913,2017-12-31 00:00:00,电动车,元,人民币,108308518.82,None,None,96198956.63,None,None,None
10000913,2017-12-31 00:00:00,物流运输,元,人民币,226073805.88,None,None,163029940.8,None,None,None
10000913,2017-12-31 00:00:00,其他,元,人民币,40612.35,None,None,None,None,None,None
10000913,2017-12-31 00:00:00,其他（补充）,元,人民币,64071080.51,None,None,31082420.26,None,None,None
10000913,2017-12-31 00:00:00,煤炭,元,人民币,579368453.29,None,None,338495864.41,None,None,None
10000913,2017-12-31 00:00:00,食品,元,人民币,625306494.31,None,None,580856546.05,None,None,None
