公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
80010371,2020-12-31 00:00:00,抵销,元,人民币,-1240363000000.0,None,None,-1235310000000.0,None,None,None,
80010371,2020-12-31 00:00:00,勘探与生产,元,人民币,512349000000.0,None,None,401189000000.0,None,None,None,
80010371,2020-12-31 00:00:00,炼油与化工,元,人民币,766358000000.0,None,None,566858000000.0,None,None,None,
80010371,2020-12-31 00:00:00,其他（补充）,元,人民币,58820000000.0,None,None,61542000000.0,None,None,None,
80010371,2020-12-31 00:00:00,天然气与管道,元,人民币,362559000000.0,None,None,331063000000.0,None,None,None,
80010371,2020-12-31 00:00:00,销售,元,人民币,1473620000000.0,None,None,1420966000000.0,None,None,None,
80010371,2020-12-31 00:00:00,总部及其他,元,人民币,493000000.0,None,None,296000000.0,None,None,None,
,,,,,,,,,,,,
