公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
80180467,2018-12-31 00:00:00,大宗商品贸易,元,人民币,2443569656.0,None,None,2447132672.86,None,None,None,
80180467,2018-12-31 00:00:00,新材料及石化产品销售,元,人民币,69260990.49,None,None,57804478.22,None,None,None,
80180467,2018-12-31 00:00:00,油气田技术服务,元,人民币,28516047.87,None,None,23135720.12,None,None,None,
80180467,2018-12-31 00:00:00,其他（补充）,元,人民币,1472171.15,None,None,1491958.58,None,None,None,
80180467,2018-12-31 00:00:00,钻井工程服务,元,人民币,3796680.9,None,None,4001005.42,None,None,None,
,,,,,,,,,,,,
