公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
80180467,2017-12-31 00:00:00,新材料及石化产品销售,元,人民币,53061398.41,None,None,39865146.32,None,None,None,
80180467,2017-12-31 00:00:00,大宗商品贸易,元,人民币,3084851155.49,None,None,3065412840.13,None,None,None,
80180467,2017-12-31 00:00:00,钻井工程服务,元,人民币,38215709.74,None,None,27920919.75,None,None,None,
80180467,2017-12-31 00:00:00,其他（补充）,元,人民币,2850376.78,None,None,2881399.9,None,None,None,
80180467,2017-12-31 00:00:00,油气田技术服务,元,人民币,44444313.41,None,None,26438395.56,None,None,None,
,,,,,,,,,,,,
