交易日期,行业代码,平均开盘价,平均收盘价,平均最高价,平均最低价,成交量,成交金额,换手率,1天回报排名,1周回报排名,4周回报排名,13周回报排名,26周回报排名,52周回报排名,年初迄今回报排名,1天回报,1周回报,4周回报,13周回报,26周回报,52周回报,年初迄今回报,流通市值总和,总市值总和,市盈率,调整市盈率,追溯市盈率,市净率,调整市净率,市销率,追溯市销率,市价现金流比率,追溯市价现金流比率,红利收益率,追溯红利收益率,上涨家数,下跌家数,平盘家数
20170215,15105020,14.3955,14.3095,14.602,14.121,330703048.0,3235383919.38,2.2406,None,None,None,None,None,None,None,-0.9483292797496535,1.0082807,11.5011628,4.0755095263157886,19.212209631578947,44.03444305263157,5.445090947368421,138731753143.56,186820959858.68,85.4893,None,None,2.5962,None,2.6372,None,-35.4861,None,None,None,None,None,None
20170216,15105020,14.42,14.3555,14.6815,14.102,258163429.0,2963630020.32,1.7491,None,None,None,None,None,None,None,0.7371107647803373,0.08638834999999982,10.868269649999998,2.4281964210526312,17.40367168421053,41.85822778947369,3.7386643157894746,139853106490.22998,187820162739.0,85.9465,None,None,2.6101,None,2.6513,None,-35.6759,None,None,None,None,None,None
20170217,15105020,14.3225,14.072,14.543,13.909,251096637.0,2740989453.31,1.7012,None,None,None,None,None,None,None,-1.6302153236635042,0.8133205499999997,11.605503550000002,3.360668947368422,18.43572194736842,42.82753652631578,4.665816,137594577138.46997,184551030088.16003,84.4506,None,None,2.5647,None,2.6052,None,-35.0549,None,None,None,None,None,None
20170220,15105020,14.0845,14.422,14.531,13.8635,385329079.0,3914509589.17,2.6106,None,None,None,None,None,None,None,2.964845197700673,-0.8664963499999997,9.57598905,1.8902732105263158,16.66711568421053,40.50650663157896,3.2362244210526314,142018793730.52002,190181618646.97998,87.0271,None,None,2.6337,None,2.6847,None,-36.1244,None,None,None,None,None,None
20170221,15105020,14.435,14.4065,14.652,14.215,321571376.0,3479301104.17,2.1787,None,None,None,None,None,None,None,-0.14905962009448498,2.96482405,7.1295636999999985,4.768252263157894,16.34158789473684,36.882882263157896,6.229359210526315,141640191536.33,189835592198.78003,86.8688,None,None,2.6289,None,2.6798,None,-36.0587,None,None,None,None,None,None
20170222,15105020,14.43,14.4275,14.6015,14.19,294694361.0,3069036389.13,1.9966,None,None,None,None,None,None,None,0.3021106217062912,2.8171948500000004,6.949491600000002,4.556517315789474,16.083328473684208,36.633075,6.043737789473684,142108265048.5,190316863113.84006,87.089,None,None,2.6356,None,2.6866,None,-36.1501,None,None,None,None,None,None
20170223,15105020,14.4645,14.431,14.7585,14.236,398211604.0,3853745473.3,2.6979,None,None,None,None,None,None,None,0.09579335497190583,3.1213862,7.2671300500000005,4.820971052631578,16.307682578947368,36.80932552631579,6.362006000000001,142181657623.29,190259308718.85,87.0627,None,None,2.6348,None,2.6858,None,-36.1392,None,None,None,None,None,None
20170224,15105020,14.3995,14.5185,14.6435,14.219,314568574.0,3112008881.64,2.1312,None,None,None,None,None,None,None,-0.22845623682289523,2.9484281,7.13954605,4.4834639473684215,15.934641421052632,36.26536731578947,5.998263210526315,141135060472.07,189434369457.81006,86.6852,None,None,2.6233,None,2.6741,None,-35.9825,None,None,None,None,None,None
20170227,15105020,14.539,14.5695,14.7775,14.3235,288607769.0,3176042805.7,1.9553,None,None,None,None,None,None,None,-0.40786942857268943,2.9484281,7.13954605,4.483463947368421,15.934641421052635,36.265367315789476,5.998263210526317,140237715273.62,188966487873.05005,86.4711,None,None,2.6169,None,2.6675,None,-35.8936,None,None,None,None,None,None
20170228,15105020,14.5585,14.7665,14.9005,14.3475,294973309.0,3315119618.6,1.9985,None,None,None,None,None,None,None,1.5198462584630552,-0.40785535000000017,6.702154299999999,5.371556157894737,13.950494684210526,43.179096578947366,5.533517421052632,142484412453.82,192317946406.03,88.0047,None,None,2.6633,None,2.7148,None,-36.5302,None,None,None,None,None,None
20170301,15105020,14.757,14.7375,14.984,14.5305,341930919.0,3880164113.13,2.3166,None,None,None,None,None,None,None,-0.25687428517619465,1.1204602500000003,8.306225600000001,7.0640172631578935,15.91963868421053,46.20328310526316,7.131090157894737,142037669049.67,191931496498.63,87.8279,None,None,2.6579,None,2.7094,None,-36.4568,None,None,None,None,None,None
20170302,15105020,14.719,14.7285,15.037,14.4845,281889544.0,3302781265.27,1.9098,None,None,None,None,None,None,None,-0.6708929972890907,0.8713476,8.029339400000001,6.70996889473684,15.62744894736842,46.08067942105263,6.752547263157896,140718976357.99,190989258240.54,87.3967,None,None,2.6449,None,2.6961,None,-36.2778,None,None,None,None,None,None
20170303,15105020,14.7255,14.661,14.866,14.4945,214786496.0,2482192505.02,1.4552,None,None,None,None,None,None,None,-0.23623232910276099,0.21172234999999998,7.309084750000001,6.056224263157895,14.890429999999995,45.41196221052631,6.081397947368422,140559276891.77002,190531519435.68,87.1873,None,None,2.6322,None,2.6896,None,-36.1909,None,None,None,None,None,None
20170306,15105020,14.6685,15.0185,15.199,14.5545,252498385.0,3054677692.79,1.7107,None,None,None,None,None,None,None,1.4098781745195008,-0.04189764999999992,7.03305655,5.805056947368421,14.657411631578949,45.09466084210527,5.815948578947368,141994181882.62997,192498096710.35,88.0872,None,None,2.6594,None,2.7174,None,-36.5644,None,None,None,None,None,None
20170307,15105020,15.015,15.27,15.4475,14.816,285453351.0,3394299218.61,1.934,None,None,None,None,None,None,None,1.003539900583746,1.4098796999999998,3.4546937,6.7523225789473695,13.905810736842104,48.148589105263156,7.084949947368421,143521253218.6,195297755503.84,89.3683,None,None,2.6981,None,2.7569,None,-37.0962,None,None,None,None,None,None
20170308,15105020,15.2975,15.206,15.4575,14.964,256629765.0,3006330829.5,1.7387,None,None,None,None,None,None,None,-0.7112267386914667,2.432308699999999,4.53409565,7.88667505263158,15.201989263157893,50.41324668421053,8.156899631578947,142367990533.6,194138882137.96,88.838,None,None,2.682,None,2.7405,None,-36.8761,None,None,None,None,None,None
20170309,15105020,15.127,14.9735,15.262,14.741,286953855.0,2993638089.23,1.9441,None,None,None,None,None,None,None,-1.7775797395903226,1.7081728499999997,3.7862203500000007,7.124465157894735,14.374662789473684,49.38352605263159,7.373395947368421,139553497332.06,189953167131.53998,86.9226,None,None,2.6242,None,2.6814,None,-36.081,None,None,None,None,None,None
20170310,15105020,14.951,15.0655,15.221,14.788,243386350.0,2657115730.16,1.649,None,None,None,None,None,None,None,0.534079310176149,-0.08705935000000001,1.9648908000000005,5.1942709473684205,12.281650210526314,46.40058405263157,5.482710105263156,140779819137.74,191731274428.38,87.7363,None,None,2.6477,None,2.7065,None,-36.4188,None,None,None,None,None,None
20170313,15105020,15.0575,15.103,15.2315,14.738,217100717.0,2463564203.58,1.4709,None,None,None,None,None,None,None,0.4096514445766989,0.45053659999999995,2.50340395,5.936104421052631,13.221565157894736,48.030595000000005,6.142068368421053,141444548405.20004,192588638625.71,88.1286,None,None,2.6596,None,2.7186,None,-36.5816,None,None,None,None,None,None
20170315,15105020,15.111,15.243,15.419,14.96,164329067.0,2013310740.16,1.1133,None,None,None,None,None,None,None,0.02061550548012389,0.21248995,3.7238449000000005,6.086366894736839,10.54947842105263,48.74267199999999,6.491015526315791,141181370286.71,194142281626.30002,88.8395,None,None,2.681,None,2.7406,None,-36.8768,None,None,None,None,None,None
20170316,15105020,15.2565,15.4955,15.7065,15.1755,235961090.0,2986867877.24,1.5987,None,None,None,None,None,None,None,1.5334206669608383,0.24639754999999983,3.765635100000001,6.035180052631578,10.431221473684213,48.65839573684211,6.426167736842105,143252603881.69,196864745898.91998,90.0853,None,None,2.7186,None,2.779,None,-37.3939,None,None,None,None,None,None
20170317,15105020,15.4985,15.212,15.61,15.1355,204545470.0,2505745729.66,1.3858,None,None,None,None,None,None,None,-1.5281028949940723,1.7724155,5.34931965,7.454838105263157,11.96546552631579,50.64152363157895,7.875056684210525,141149069768.69998,193650543964.31998,88.6145,None,None,2.6741,None,2.7336,None,-36.7833,None,None,None,None,None,None
20170320,15105020,15.1945,15.2515,15.413,14.951,194755565.0,2305950655.09,1.3195,None,None,None,None,None,None,None,0.181213666258989,0.19959350000000003,3.7061107499999992,6.000716631578948,10.438901631578947,48.491498842105266,6.4153121578947365,141114447741.09,193296926246.51996,88.4527,None,None,2.6692,None,2.7286,None,-36.7162,None,None,None,None,None,None
20170321,15105020,15.234,15.401,15.5345,15.0335,205192290.0,2481774803.64,1.3902,None,None,None,None,None,None,None,0.5991588129020619,0.18117680000000003,0.8666374500000001,8.155202263157895,12.69135094736842,34.95525626315789,6.559190894736843,142289957651.98,195434132602.12997,89.4307,None,None,2.6969,None,2.7588,None,-37.1221,None,None,None,None,None,None
20170322,15105020,15.303,15.279,15.495,15.0885,217753807.0,2305972661.05,1.4753,None,None,None,None,None,None,None,-1.040970919258644,0.78231295,1.5458048499999997,8.83066,13.437835000000002,36.13033868421052,7.217585789473684,140650843714.62997,193156618460.97,88.3885,None,None,2.662,None,2.7267,None,-36.6895,None,None,None,None,None,None
20170323,15105020,15.2605,15.2455,15.531,15.005,227917227.0,2447370719.0,1.5442,None,None,None,None,None,None,None,-0.42040913092432824,-0.25175654999999997,0.5044943,7.537151000000001,12.045684789473686,34.36356978947368,5.942512736842106,139946273001.83,192321101923.21,88.0062,None,None,2.6505,None,2.7149,None,-36.5308,None,None,None,None,None,None
20170324,15105020,15.2365,15.4,15.606,15.099,202698192.0,2355026874.65,1.3733,None,None,None,None,None,None,None,0.9134250081374052,-0.6881163499999999,0.09301960000000013,7.069676684210523,11.63653647368421,34.032167526315796,5.4757045789473695,141330341039.23,194497638891.0,89.0022,None,None,2.6805,None,2.7456,None,-36.9443,None,None,None,None,None,None
20170327,15105020,15.457,15.692,15.897,15.292,282260686.0,3273781621.57,1.9123,None,None,None,None,None,None,None,1.213055958859862,0.24330645000000012,1.03633185,7.8325802105263165,12.380556526315788,34.98469031578947,6.233971736842105,142913585412.47,196474482101.74002,89.9068,None,None,2.706,None,2.7735,None,-37.3197,None,None,None,None,None,None
20170328,15105020,15.5355,15.366,15.6945,15.185,189568185.0,2547031934.6,1.2843,None,None,None,None,None,None,None,-0.9958913858250188,1.2129685000000001,2.19865265,7.070840315789474,12.37029352631579,32.64576631578947,7.070840315789474,141509141686.09,193456708850.16,86.7182,None,None,2.6606,None,2.6918,None,-36.1878,None,None,None,None,None,None
20170329,15105020,15.3865,15.236,15.6615,14.9935,237792420.0,2868817612.36,1.6111,None,None,None,None,None,None,None,-0.6906019243952597,0.17716464999999998,1.0486448000000002,6.406101368421054,11.616534105263158,31.313837315789467,6.406101368421054,140631368544.35,192286514643.23,86.1937,None,None,2.6431,None,2.6755,None,-35.9689,None,None,None,None,None,None
20170330,15105020,15.1615,14.904,15.3265,14.6275,301180339.0,3140165467.88,2.0405,None,None,None,None,None,None,None,-1.8167940734756876,-0.5052141,0.3200866000000001,5.963669263157895,11.156151894736844,30.783079421052626,5.963669263157895,138293540416.40002,189006471099.2,84.7234,None,None,2.5981,None,2.6299,None,-35.3553,None,None,None,None,None,None
20170331,15105020,14.959,14.8875,15.101,14.637,237281749.0,2359928428.15,1.6076,None,None,None,None,None,None,None,0.21022974557361582,-2.3215481999999996,-1.49855605,4.239480684210527,9.30784942105263,28.681534473684213,4.239480684210527,138862528502.83,189514526527.58,84.9511,None,None,2.6027,None,2.6369,None,-35.4503,None,None,None,None,None,None
20170405,15105020,14.9445,15.074,15.293,14.6385,288479250.0,2951738382.43,1.9545,None,None,None,None,None,None,None,1.5477277346943397,-2.09965345,-1.2990793499999997,4.719636578947369,9.888070947368423,29.364223052631576,4.719636578947369,140650108366.86,191716330596.67,85.9381,None,None,2.633,None,2.6676,None,-35.8622,None,None,None,None,None,None
20170406,15105020,15.0545,15.0865,15.304,14.841,267264164.0,2948300185.4,1.8107,None,None,None,None,None,None,None,0.20523150104989227,1.5477288,-0.2584339500000001,3.4601733157894734,11.38371563157895,30.000988947368427,6.135808105263159,140883982557.46,191609139239.59,85.89,None,None,2.6315,None,2.6661,None,-35.8422,None,None,None,None,None,None
20170407,15105020,15.057,15.203,15.3525,14.861,261765115.0,3104774112.08,1.7735,None,None,None,None,None,None,None,0.2663579790715326,1.7504555499999999,-0.06616015000000001,3.602296263157894,11.560414105263158,30.143942421052632,6.293345526315791,141346567340.1,193473900503.00995,86.7259,None,None,2.6571,None,2.692,None,-36.191,None,None,None,None,None,None
20170410,15105020,15.124,14.8675,15.345,14.71,312452473.0,3208085488.05,2.1169,None,None,None,None,None,None,None,-1.3336430226511002,1.9985039,0.22553505000000004,4.123578684210526,12.181267631578946,31.04434794736842,6.865395684210529,140636642330.68002,191751458843.8,85.9538,None,None,2.6317,None,2.6681,None,-35.8688,None,None,None,None,None,None
20170411,15105020,14.8595,14.776,15.0505,14.3635,309895736.0,3226005554.89,2.0996,None,None,None,None,None,None,None,-0.14897130688121052,-1.33367995,-1.2806423,6.728491526315791,7.6991739999999975,29.49025852631579,6.170987789473684,140050374845.67,190450431294.37997,85.3706,None,None,2.6064,None,2.65,None,-35.6254,None,None,None,None,None,None
20170412,15105020,14.783,14.654,14.9675,14.512,241560015.0,2396104274.98,1.6366,None,None,None,None,None,None,None,-0.4835216517754205,-1.5018681,-1.5007225000000004,6.205262789473684,7.171257,28.752249421052632,5.628879263157894,139461465311.34,189233770282.65002,84.8253,None,None,2.5559,None,2.633,None,-35.3978,None,None,None,None,None,None
20170414,15105020,14.0995,13.8275,14.1605,13.7515,224865574.0,2144713087.44,1.5235,None,None,None,None,None,None,None,-2.418150282149221,-2.0990524499999994,-2.1050194000000007,5.641570736842105,6.577041842105266,27.962989894736847,5.06931452631579,135836202207.79001,184984995711.17,82.9207,None,None,2.4985,None,2.5739,None,-34.6031,None,None,None,None,None,None
20170417,15105020,14.22,13.8935,14.3595,13.671,227997187.0,2170629392.07,1.5447,None,None,None,None,None,None,None,-2.0861636983159686,-4.467257900000001,-4.5106613,3.1011551578947367,4.107826052631578,25.043073105263158,2.531212210526316,133466357537.73,181893342428.13998,81.5349,None,None,2.4568,None,2.5309,None,-34.0247,None,None,None,None,None,None
20170418,15105020,13.8685,13.8075,14.1915,13.657,239402297.0,2365189148.5,1.622,None,None,None,None,None,None,None,-0.9567955981523019,-2.08618235,-6.5857084,5.86364395,2.1607491052631573,17.18285373684211,0.5101882631578948,132314187176.58002,180906919346.85004,81.0927,None,None,2.4434,None,2.5172,None,-33.8402,None,None,None,None,None,None
20170419,15105020,13.8015,13.641,14.073,13.3945,226568947.0,2148282124.56,1.535,None,None,None,None,None,None,None,-2.2151004885831975,-2.9916909,-7.564858699999999,5.3025863,0.6350597894736846,15.297797,-0.8609355789473685,129571413326.87999,178071329949.32,79.8216,None,None,2.4147,None,2.4777,None,-33.3098,None,None,None,None,None,None
20170420,15105020,13.0855,13.236,13.4535,12.9535,203154681.0,2486979361.39,1.3764,None,None,None,None,None,None,None,0.565300145560985,-4.995128600000001,-9.616471350000001,3.7312179999999997,-2.2084189473684206,12.194176157894736,-3.4601396315789468,130184354271.46999,179926237727.84,80.6531,None,None,2.4386,None,2.5035,None,-33.6568,None,None,None,None,None,None
20170421,15105020,13.19,13.357,13.6805,12.939,206152145.0,2419544195.71,1.3967,None,None,None,None,None,None,None,0.6682933663450814,-4.266653150000001,-9.0417716,4.885376900000004,-2.0609718421052636,12.573693263157894,-3.325976368421053,130651304727.9,180273197558.12997,80.8086,None,None,2.4426,None,2.5083,None,-33.7217,None,None,None,None,None,None
20170424,15105020,13.313,13.2495,13.626,12.923,198757668.0,2099604218.32,1.3466,None,None,None,None,None,None,None,-2.1365824762317964,-3.7591711000000005,-8.5525932,5.478784450000001,-1.6017734736842113,13.154088210526316,-2.9504094736842106,127994328729.95003,176563187200.29004,79.1456,None,None,2.3924,None,2.4567,None,-33.0277,None,None,None,None,None,None
20170425,15105020,13.24,13.302,13.5795,12.9555,207342635.0,2235986393.79,1.4048,None,None,None,None,None,None,None,0.007974582775082627,-2.1366758,-8.443858699999998,-2.4529147999999994,-3.52927352631579,16.14322210526316,-5.100993947368421,127625034456.35,175765634189.14996,78.7881,None,None,2.3555,None,2.4456,None,-32.8785,None,None,None,None,None,None
20170426,15105020,13.279,13.268,13.5035,13.082,175233287.0,1930459517.24,1.1872,None,None,None,None,None,None,None,-0.14362734206506808,-2.11627765,-8.419754950000002,-2.38146985,-3.8569126842105264,15.673745526315788,-5.418663842105263,127170486407.8,174890358329.74,78.3957,None,None,2.3316,None,2.4335,None,-32.7148,None,None,None,None,None,None
20170427,15105020,13.1905,13.436,13.646,12.86,247026055.0,2676380690.02,1.6736,None,None,None,None,None,None,None,0.3919286528374931,-2.2721498,-8.590188000000001,-2.5533451500000006,-3.9737124210526322,15.40427947368421,-5.550665368421053,127304239273.76,174864633663.63004,78.3842,None,None,2.3082,None,2.4331,None,-32.71,None,None,None,None,None,None
20170428,15105020,13.381,13.6475,13.799,13.287,161944563.0,1825001627.46,1.0972,None,None,None,None,None,None,None,1.213097998349998,-0.6349395,-7.084909000000001,-0.7672155999999999,-2.724491157894737,16.706949105263156,-4.352550631578948,128562239735.25,176613702117.49002,79.1682,None,None,2.3133,None,2.4574,None,-33.0371,None,None,None,None,None,None
20170502,15105020,13.636,13.961,14.1155,13.553,150982159.0,1697422862.25,1.0229,None,None,None,None,None,None,None,1.082807936876533,1.0827925,-7.767003,0.2899377499999997,-2.353765842105263,15.973656736842106,-3.6056003157894745,129652648900.97998,178816056120.27,80.1554,None,None,2.3381,None,2.4881,None,-33.4491,None,None,None,None,None,None
20170503,15105020,13.948,14.007,14.1475,13.761,148658088.0,1552694769.49,1.0072,None,None,None,None,None,None,None,0.008554843103444686,1.0827925,-7.767003,0.28993774999999955,-2.3537658421052634,15.973656736842106,-3.6056003157894745,129288006159.63,178234935003.38004,79.895,None,None,2.3306,None,2.48,None,-33.3404,None,None,None,None,None,None
20170504,15105020,13.957,13.8405,14.157,13.685,159389481.0,1668388883.4,1.0799,None,None,None,None,None,None,None,-0.8255784229866114,1.0902307999999998,-7.758965600000001,0.35851140000000015,-2.360805684210527,15.739797526315789,-3.593824789473684,128282849993.03001,176945275587.62997,79.3169,None,None,2.3137,None,2.462,None,-33.0992,None,None,None,None,None,None
20170505,15105020,13.758,13.6485,13.937,13.5385,153325071.0,1583043475.65,1.0388,None,None,None,None,None,None,None,-1.0949708322204863,0.23350939999999992,-8.595573250000003,-0.5551488500000005,-2.9716868421052625,15.120955736842108,-4.20723947368421,126948277497.88,175329896443.81,78.5928,None,None,2.2926,None,2.4396,None,-32.797,None,None,None,None,None,None
