交易日期,行业代码,平均开盘价,平均收盘价,平均最高价,平均最低价,成交量,成交金额,换手率,1天回报排名,1周回报排名,4周回报排名,13周回报排名,26周回报排名,52周回报排名,年初迄今回报排名,1天回报,1周回报,4周回报,13周回报,26周回报,52周回报,年初迄今回报,流通市值总和,总市值总和,市盈率,调整市盈率,追溯市盈率,市净率,调整市净率,市销率,追溯市销率,市价现金流比率,追溯市价现金流比率,红利收益率,追溯红利收益率,上涨家数,下跌家数,平盘家数
20170228,10102020,3.69,3.69,3.71,3.67,16853466.0,62146895.0,0.7091,None,None,None,None,None,None,None,0.0,-1.336901,-1.072484,-17.951975,-15.326072,15.12278,-7.980167,8769685217.4,14949062943.3,491.6363,None,None,2.7291,None,34.7458,None,66.9902,None,None,None,None,None,None
20170301,10102020,3.7,3.78,3.78,3.66,46015740.0,172381622.0,1.9362,None,None,None,None,None,None,None,2.4390113916461122,-1.336901,-1.072484,-17.951975,-15.326072,15.12278,-7.980167,8983579978.8,15313674234.6,503.6275,None,None,2.7957,None,35.5932,None,68.6241,None,None,None,None,None,None
20170302,10102020,3.77,3.73,3.78,3.73,24015976.0,90095429.0,1.0105,None,None,None,None,None,None,None,-1.3228745044585712,1.069487,1.340353,-15.950828,-13.260879,17.930618,-5.735808,8864749555.8,15111112406.1,496.9657,None,None,2.7587,None,35.1224,None,67.7164,None,None,None,None,None,None
20170303,10102020,3.72,3.71,3.73,3.68,16087867.0,59591291.0,0.6769,None,None,None,None,None,None,None,-0.5361909092706513,-0.267469,-0.000186,-17.062638,-14.408272,16.370621,-6.982744,8817217386.599998,15030087674.7,494.301,None,None,2.7439,None,34.9341,None,67.3533,None,None,None,None,None,None
20170306,10102020,3.71,3.72,3.74,3.68,27947062.0,103478398.0,1.1759,None,None,None,None,None,None,None,0.2695407074052162,-0.802241,-0.536391,-17.507353,-14.86722,15.746635,-7.481507,8840983471.2,15070600040.4,495.6334,None,None,2.7513,None,35.0282,None,67.5349,None,None,None,None,None,None
20170307,10102020,3.71,3.71,3.71,3.69,16175129.0,59867173.0,0.6806,None,None,None,None,None,None,None,-0.26881613848392727,0.269501,-3.876239,-16.454054,-8.207966,8.989448,-7.232169,8817217386.599998,15030087674.7,494.301,None,None,2.7439,None,34.9341,None,67.3533,None,None,None,None,None,None
20170308,10102020,3.71,3.69,3.72,3.68,18491350.0,68198016.0,0.7781,None,None,None,None,None,None,None,-0.5390814148104136,-1.9e-05,-4.134616,-16.678622,-8.454699,8.69649,-7.481525,8769685217.4,14949062943.3,491.6363,None,None,2.7291,None,34.7458,None,66.9902,None,None,None,None,None,None
20170309,10102020,3.68,3.65,3.68,3.64,24193122.0,88595571.0,1.018,None,None,None,None,None,None,None,-1.0840065072367135,-0.539115,-4.651422,-17.127805,-8.948216,8.110511,-7.980288,8674620879.0,14787013480.5,486.3069,None,None,2.6995,None,34.3691,None,66.2641,None,None,None,None,None,None
20170310,10102020,3.64,3.66,3.68,3.64,19632764.0,71900026.0,0.8261,None,None,None,None,None,None,None,0.2739714956499981,-1.61727,-5.685,-18.026138,-9.935216,6.938594,-8.977781,8698386963.6,14827525846.2,487.6393,None,None,2.7069,None,34.4633,None,66.4456,None,None,None,None,None,None
20170313,10102020,3.67,3.66,3.68,3.64,26824722.0,98016062.0,1.1287,None,None,None,None,None,None,None,0.0,-1.347694,-5.42657,-17.801524,-9.688432,7.231614,-8.728373,8698386963.6,14827525846.2,487.6393,None,None,2.7069,None,34.4633,None,66.4456,None,None,None,None,None,None
20170315,10102020,3.64,3.58,3.65,3.57,31925435.0,114629511.0,1.3433,None,None,None,None,None,None,None,-1.6484778086928351,-0.546404,-4.462031,-13.948131,-8.032031,3.223473,-9.227085,8508258286.8,14503426920.6,476.9805,None,None,2.6477,None,33.71,None,64.9932,None,None,None,None,None,None
20170316,10102020,3.58,3.63,3.63,3.57,38118132.0,137307930.0,1.6039,None,None,None,None,None,None,None,1.3966422906581661,-2.185805,-6.036887,-15.366617,-9.548039,1.521929,-10.723393,8627088709.8,14705988749.1,483.6422,None,None,2.6847,None,34.1808,None,65.901,None,None,None,None,None,None
20170317,10102020,3.63,3.62,3.64,3.6,27132621.0,98231850.0,1.1417,None,None,None,None,None,None,None,-0.27548097434126595,-0.819739,-4.724604,-14.184633,-8.284793,2.939778,-9.476562,8603322625.2,14665476383.400002,482.3099,None,None,2.6773,None,34.0866,None,65.7194,None,None,None,None,None,None
20170320,10102020,3.61,3.6,3.63,3.59,22655426.0,81682475.0,0.9533,None,None,None,None,None,None,None,-0.5524839368147482,-1.092979,-4.987086,-14.421053,-8.537467,2.65618,-9.725953,8555790456.0,14584451652.000002,479.6452,None,None,2.6625,None,33.8983,None,65.3563,None,None,None,None,None,None
20170321,10102020,3.59,3.56,3.6,3.54,34979968.0,124525706.0,1.4718,None,None,None,None,None,None,None,-1.1111065588882296,-0.5525,-3.743492,-5.512101,-9.103172,-7.879132,-10.224716,8460726117.6,14422402189.2,474.3158,None,None,2.6329,None,33.5217,None,64.6301,None,None,None,None,None,None
20170322,10102020,3.54,3.48,3.54,3.47,30759846.0,107399070.0,1.2943,None,None,None,None,None,None,None,-2.2473198021839385,-1.65746,-4.812998,-6.561956,-10.113126,-8.902686,-11.222209,8270597440.8,14098303263.6,463.657,None,None,2.5738,None,32.7684,None,63.1778,None,None,None,None,None,None
20170323,10102020,3.48,3.46,3.5,3.43,22937094.0,79496890.0,0.9651,None,None,None,None,None,None,None,-0.5747110198153862,-3.86742,-6.952046,-8.661701,-12.13307,-10.949831,-13.217229,8223065271.599999,14017278532.199999,460.9923,None,None,2.559,None,32.58,None,62.8147,None,None,None,None,None,None
20170324,10102020,3.45,3.45,3.46,3.36,52127936.0,177015334.0,2.1934,None,None,None,None,None,None,None,-0.28887442701124905,-4.4199,-7.486799,-9.186629,-12.638047,-11.461608,-13.715976,8199299187.0,13976766166.5,459.66,None,None,2.5516,None,32.4859,None,62.6331,None,None,None,None,None,None
20170327,10102020,3.44,3.39,3.45,3.38,20652492.0,70148001.0,0.869,None,None,None,None,None,None,None,-1.7391229997734152,-4.696121,-7.754157,-9.449074,-12.890518,-11.717479,-13.965332,8056702679.400001,13733691972.300001,451.6659,None,None,2.5072,None,31.9209,None,61.5439,None,None,None,None,None,None
20170328,10102020,3.39,3.43,3.47,3.36,28544953.0,97775803.0,1.2011,None,None,None,None,None,None,None,1.1799358692672737,-1.739092,-8.625352,-15.461553,-14.914198,-18.417036,-15.461553,8151767017.8,13895741435.1,456.9953,None,None,2.5368,None,32.2976,None,62.2701,None,None,None,None,None,None
20170329,10102020,3.44,3.43,3.48,3.43,22212140.0,76709928.0,0.9346,None,None,None,None,None,None,None,0.0,-0.579704,-7.547216,-14.464078,-13.910264,-17.454433,-14.464078,8151767017.8,13895741435.1,456.9953,None,None,2.5368,None,32.2976,None,62.2701,None,None,None,None,None,None
20170330,10102020,3.44,3.37,3.46,3.37,23754744.0,80833396.0,0.9995,None,None,None,None,None,None,None,-1.7494069503271443,-0.579704,-7.547216,-14.464078,-13.910264,-17.454433,-14.464078,8009170510.2,13652667240.900002,449.0012,None,None,2.4924,None,31.7326,None,61.1808,None,None,None,None,None,None
20170331,10102020,3.37,3.4,3.41,3.34,19696314.0,66384080.0,0.8288,None,None,None,None,None,None,None,0.8902051177311466,-2.318856,-9.164486,-15.960352,-15.416226,-18.898396,-15.960352,8080468763.999999,13774204338.0,452.9982,None,None,2.5146,None,32.0151,None,61.7254,None,None,None,None,None,None
20170405,10102020,3.4,3.43,3.45,3.4,20445700.0,70156728.0,0.8603,None,None,None,None,None,None,None,0.882494989603239,-1.4493,-8.35587,-15.212232,-14.663263,-18.176431,-15.212232,8151767017.8,13895741435.1,456.9953,None,None,2.5368,None,32.2976,None,62.2701,None,None,None,None,None,None
20170406,10102020,3.45,3.42,3.45,3.4,35922609.0,122544312.0,1.5115,None,None,None,None,None,None,None,-0.29154393584311644,0.882405,-6.284195,-12.944453,-14.754794,-14.755132,-14.464061,8128000933.2,13855229069.4,455.6629,None,None,2.5294,None,32.2034,None,62.0885,None,None,None,None,None,None
20170407,10102020,3.42,3.53,3.57,3.39,56060067.0,195567348.0,2.3588,None,None,None,None,None,None,None,3.2163603979696043,0.588331,-6.557378,-13.198222,-15.003285,-15.003622,-14.713399,8389427863.799999,14300865092.1,470.3188,None,None,2.6108,None,33.2392,None,64.0855,None,None,None,None,None,None
20170410,10102020,3.52,3.58,3.67,3.5,55209716.0,199436482.0,2.323,None,None,None,None,None,None,None,1.4164246767083737,3.823653,-3.551891,-10.40633,-12.269452,-12.2698,-11.970242,8508258286.8,14503426920.6,476.9805,None,None,2.6477,None,33.71,None,64.9932,None,None,None,None,None,None
20170411,10102020,3.59,3.55,3.64,3.52,37003225.0,131729162.0,1.557,None,None,None,None,None,None,None,-0.8379853743948802,1.416394,-1.104903,-6.28298,-14.440208,-14.975401,-10.723393,8436960032.999999,14381889823.5,472.9835,None,None,2.6256,None,33.4275,None,64.4486,None,None,None,None,None,None
20170412,10102020,3.58,3.63,3.67,3.56,59553226.0,216009846.0,2.5058,None,None,None,None,None,None,None,2.2535117640460203,0.566526,-1.933643,-7.068327,-15.157198,-15.687906,-11.47153,8627088709.8,14705988749.1,483.6422,None,None,2.6847,None,34.1808,None,65.901,None,None,None,None,None,None
20170414,10102020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,2.832789,0.276279,-4.974116,-13.245269,-13.787937,-9.476545,8627088709.8,14705988749.1,483.6422,None,None,2.6941,None,34.1808,None,65.901,None,None,None,None,None,None
20170417,10102020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,2.832789,0.276279,-4.974116,-13.245269,-13.787937,-9.476545,8627088709.8,14705988749.1,483.6422,None,None,2.6941,None,34.1808,None,65.901,None,None,None,None,None,None
20170418,10102020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,0.0,5.217416,-3.457713,-14.851853,-11.350039,-9.476545,8627088709.8,14705988749.1,483.6422,None,None,2.6941,None,34.1808,None,65.901,None,None,None,None,None,None
20170419,10102020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,0.0,5.217416,-3.457713,-14.851853,-11.350039,-9.476545,8627088709.8,14705988749.1,483.6422,None,None,2.6941,None,34.1808,None,65.901,None,None,None,None,None,None
20170420,10102020,3.64,3.45,3.64,3.33,79756562.0,277784226.0,3.3559,None,None,None,None,None,None,None,-4.958657538142749,0.0,5.217416,-3.457713,-14.851853,-11.350039,-9.476545,8199299187.0,13976766166.5,459.66,None,None,2.5605,None,32.4859,None,62.6331,None,None,None,None,None,None
20170421,10102020,3.47,3.64,3.8,3.4,78061122.0,285294560.0,3.2846,None,None,None,None,None,None,None,5.507222832615819,-4.9587,0.0,-8.244956,-19.074095,-15.745925,-13.965332,8650854794.4,14746501114.8,484.9746,None,None,2.7015,None,34.275,None,66.0825,None,None,None,None,None,None
20170424,10102020,3.67,3.66,3.73,3.51,55675536.0,202893865.0,2.3426,None,None,None,None,None,None,None,0.5494483230885858,0.275422,5.507208,-3.191815,-14.617337,-11.105878,-9.227224,8698386963.6,14827525846.2,487.6393,None,None,2.7163,None,34.4633,None,66.4456,None,None,None,None,None,None
20170425,10102020,3.64,3.58,3.73,3.56,46309248.0,168221864.0,1.9485,None,None,None,None,None,None,None,-2.1857835413400846,0.549502,7.647102,-1.613161,-15.09153,-8.137876,-8.728425,8508258286.8,14503426920.6,476.9805,None,None,2.657,None,33.71,None,64.9932,None,None,None,None,None,None
20170426,10102020,3.6,3.48,3.6,3.45,32875968.0,114694638.0,1.3833,None,None,None,None,None,None,None,-2.793284581316293,-1.648316,5.294144,-3.763708,-16.947465,-10.145804,-10.723445,8270597440.8,14098303263.6,463.657,None,None,2.5828,None,32.7684,None,63.1778,None,None,None,None,None,None
20170427,10102020,3.48,3.44,3.48,3.37,31478876.0,107612656.0,1.3245,None,None,None,None,None,None,None,-1.1494204157748742,-4.395578,2.352958,-6.451881,-19.267376,-12.655706,-13.217212,8175533102.399999,13936253800.800001,458.3276,None,None,2.5531,None,32.3917,None,62.4516,None,None,None,None,None,None
20170428,10102020,3.44,3.47,3.47,3.42,14275075.0,49200433.0,0.6006,None,None,None,None,None,None,None,0.8720892841064602,-4.670263,2.058884,-6.720657,-19.499331,-12.906658,-13.46655,8246831356.2,14057790897.900002,462.3247,None,None,2.5721,None,32.6742,None,62.9962,None,None,None,None,None,None
20170502,10102020,3.48,3.43,3.49,3.42,16106347.0,55407553.0,0.6777,None,None,None,None,None,None,None,-1.1527328524612577,-1.152705,-2.832887,-8.043068,-19.69185,-15.583244,-14.464026,8151767017.8,13895741435.1,456.9953,None,None,2.5425,None,32.2976,None,62.2701,None,None,None,None,None,None
20170503,10102020,3.43,3.39,3.44,3.38,15663760.0,53232423.0,0.6591,None,None,None,None,None,None,None,-1.1661757433725268,-1.152705,-2.832887,-8.043068,-19.69185,-15.583244,-14.464026,8056702679.400001,13733691972.300001,451.6659,None,None,2.5128,None,31.9209,None,61.5439,None,None,None,None,None,None
20170504,10102020,3.4,3.36,3.42,3.35,18360150.0,62209596.0,0.7725,None,None,None,None,None,None,None,-0.885096928483059,-2.30547,-3.966058,-9.115477,-20.62841,-16.567719,-15.461553,7985404425.6,13612154875.199999,447.6689,None,None,2.4906,None,31.6384,None,60.9992,None,None,None,None,None,None
20170505,10102020,3.36,3.33,3.38,3.33,17534806.0,58779524.0,0.7378,None,None,None,None,None,None,None,-0.8928545299710664,-3.170074,-4.815965,-9.919812,-21.330854,-17.3061,-16.209725,7914106171.799999,13490617778.1,443.6718,None,None,2.4683,None,31.3559,None,60.4546,None,None,None,None,None,None
20170508,10102020,3.33,3.33,3.35,3.23,26394188.0,86699381.0,1.1106,None,None,None,None,None,None,None,0.0,0.0,-8.264545,-13.9538,-28.750101,-15.527809,-16.957896,7914106171.799999,13490617778.1,443.6718,None,None,2.4683,None,31.3559,None,60.4546,None,None,None,None,None,None
20170509,10102020,3.32,3.41,3.42,3.28,21516604.0,72157794.0,0.9053,None,None,None,None,None,None,None,2.402395308596775,2.402399,-6.060693,-11.886627,-27.038394,-13.49845,-14.962894,8104234848.599999,13814716703.700003,454.3306,None,None,2.5276,None,32.1092,None,61.907,None,None,None,None,None,None
20170510,10102020,3.41,3.38,3.46,3.37,19551124.0,66865470.0,0.8226,None,None,None,None,None,None,None,-0.879762859070707,1.501466,-6.887169,-12.661846,-27.680308,-14.259488,-15.711048,8032936594.799999,13693179606.599998,450.3335,None,None,2.5054,None,31.8267,None,61.3623,None,None,None,None,None,None
20170511,10102020,3.36,3.33,3.37,3.28,19145930.0,63609383.0,0.8056,None,None,None,None,None,None,None,-1.4792856374019205,-4.2e-05,-8.264583,-13.953836,-28.750131,-15.527845,-16.957931,7914106171.799999,13490617778.1,443.6718,None,None,2.4683,None,31.3559,None,60.4546,None,None,None,None,None,None
20170512,10102020,3.33,3.41,3.43,3.31,18881694.0,63638695.0,0.7945,None,None,None,None,None,None,None,2.402395308596775,2.402358,-6.060731,-11.886663,-27.038424,-13.498485,-14.962928,8104234848.599999,13814716703.700003,454.3306,None,None,2.5276,None,32.1092,None,61.907,None,None,None,None,None,None
20170515,10102020,3.43,3.48,3.49,3.4,27780443.0,95767508.0,1.1689,None,None,None,None,None,None,None,2.052780004498296,2.052807,-4.395654,-8.661689,-30.473282,-11.722667,-13.217281,8270597440.8,14098303263.6,463.657,None,None,2.5795,None,32.7684,None,63.1778,None,None,None,None,None,None
20170516,10102020,3.46,3.48,3.49,3.36,19696625.0,67733559.0,0.8288,None,None,None,None,None,None,None,0.0,2.052807,-4.395654,-8.661689,-30.473282,-11.722667,-13.217281,8270597440.8,14098303263.6,463.657,None,None,2.5795,None,32.7684,None,63.1778,None,None,None,None,None,None
20170517,10102020,3.47,3.44,3.47,3.43,13231740.0,45575573.0,0.5567,None,None,None,None,None,None,None,-1.1494220396307522,0.879818,-5.494525,-9.711527,-31.272418,-12.737322,-14.214757,8175533102.399999,13936253800.800001,458.3276,None,None,2.5499,None,32.3917,None,62.4516,None,None,None,None,None,None
20170518,10102020,3.43,3.46,3.49,3.41,18736880.0,64611766.0,0.7884,None,None,None,None,None,None,None,0.5813936869906585,0.879818,-5.494525,-9.711527,-31.272418,-12.737322,-14.214757,8223065271.599999,14017278532.199999,460.9923,None,None,2.5647,None,32.58,None,62.8147,None,None,None,None,None,None
20170519,10102020,3.46,3.52,3.54,3.43,49137301.0,171503093.0,2.0675,None,None,None,None,None,None,None,1.734099118172799,3.225877,-3.296707,-7.611779,-29.674091,-10.707942,-12.219736,8365661779.199999,14260352726.400002,468.9864,None,None,2.6092,None,33.145,None,63.904,None,None,None,None,None,None
