交易日期,行业代码,平均开盘价,平均收盘价,平均最高价,平均最低价,成交量,成交金额,换手率,1天回报排名,1周回报排名,4周回报排名,13周回报排名,26周回报排名,52周回报排名,年初迄今回报排名,1天回报,1周回报,4周回报,13周回报,26周回报,52周回报,年初迄今回报,流通市值总和,总市值总和,市盈率,调整市盈率,追溯市盈率,市净率,调整市净率,市销率,追溯市销率,市价现金流比率,追溯市价现金流比率,红利收益率,追溯红利收益率,上涨家数,下跌家数,平盘家数
20170103,10101020,18.97238,19.278095,19.46,18.862857,181531817.0,2663486770.91,1.0743,None,None,None,None,None,None,None,1.2545097333098052,-2.058460857142857,-3.7335941578947383,6.414863777777779,13.23270627777778,-12.807284333333335,0.0,188860092119.09,290400427550.83,26.6128,None,None,2.6642,None,2.3382,None,17.8802,None,None,None,None,None,None
20170104,10101020,19.237142,19.42,19.578571,19.072857,239311681.0,3168019952.84,1.4162,None,None,None,None,None,None,None,1.0338786158661328,1.2545705714285713,11.154354047619046,7.829964944444445,9.786546277777779,-17.393566055555556,1.2545705714285713,190737342381.49,292720018892.07996,26.8253,None,None,2.6855,None,2.3569,None,18.0231,None,None,None,None,None,None
20170105,10101020,19.357619,19.40238,19.74,19.13238,347869633.0,3900152053.57,2.0587,None,None,None,None,None,None,None,0.5378188176363157,2.3023859047619046,11.96616419047619,9.312330555555556,11.282118555555554,-16.184812388888886,2.3023859047619046,192814206246.37,296382834612.66003,27.161,None,None,2.7191,None,2.3864,None,18.2486,None,None,None,None,None,None
20170106,10101020,19.359523,19.142857,19.633809,18.854761,320483683.0,3852590025.25,1.8966,None,None,None,None,None,None,None,-0.5425629435742442,2.8423802857142864,12.264824761904762,10.429834277777779,12.436749444444441,-15.389388333333336,2.8423802857142864,193537826268.99,295799356504.06,27.1075,None,None,2.7137,None,2.3817,None,18.2126,None,None,None,None,None,None
20170109,10101020,19.024285,19.251904,19.464761,18.860476,252736093.0,3122047256.18,1.4957,None,None,None,None,None,None,None,0.5079417706755327,0.5079780952380952,5.965365952380953,7.678956999999999,10.649873722222221,-12.445708,2.846061047619048,194900002234.62,297807032702.78,27.2915,None,None,2.7321,None,2.3978,None,18.3363,None,None,None,None,None,None
20170110,10101020,19.210952,19.153333,19.480952,18.935714,220558850.0,2684261870.37,1.3052,None,None,None,None,None,None,None,-0.8417767681937851,0.5079780952380952,5.965365952380954,7.6789570000000005,10.649873722222221,-12.445707999999994,2.8460610476190475,192743743990.47,294376972171.62,26.9772,None,None,2.7007,None,2.3702,None,18.1251,None,None,None,None,None,None
20170111,10101020,19.055714,18.766666,19.365714,18.537619,253486015.0,3372917074.73,1.5001,None,None,None,None,None,None,None,-1.5630863800448251,-0.34176195238095214,5.153159142857143,6.730473777777778,9.831960277777776,-13.291591777777779,1.9522433333333333,190316277859.44,292337999440.03,26.7903,None,None,2.682,None,2.3538,None,17.9995,None,None,None,None,None,None
20170112,10101020,18.711904,18.665714,19.063333,18.41,197605896.0,2630355673.12,1.1694,None,None,None,None,None,None,None,-0.561556845009855,-1.909007285714286,3.5382919999999998,4.816269500000001,7.722292222222221,-15.005925,0.3355953333333331,188129379056.80002,289541696953.12,26.5341,None,None,2.6563,None,2.3313,None,17.8274,None,None,None,None,None,None
20170113,10101020,18.612857,18.392857,18.910476,18.000952,207089948.0,2698752388.56,1.2226,None,None,None,None,None,None,None,-1.410971521397342,-2.4710750952380955,2.8700590952380947,4.206185055555555,7.065453833333333,-15.440330444444445,-0.2491951428571428,187399933206.6,286329839197.4,26.2397,None,None,2.6268,None,2.3106,None,17.6296,None,None,None,None,None,None
20170116,10101020,18.271904,17.670952,18.474761,16.898095,320280521.0,3586661430.76,1.8909,None,None,None,None,None,None,None,-3.990168129749244,-3.8192280000000003,1.451225,3.0084926666666667,6.033523555555557,-16.441765333333333,-1.6047997142857144,181385490466.5,276011015726.85,25.2941,None,None,2.5322,None,2.2274,None,16.9943,None,None,None,None,None,None
