交易日期,行业代码,平均开盘价,平均收盘价,平均最高价,平均最低价,成交量,成交金额,换手率,1天回报排名,1周回报排名,4周回报排名,13周回报排名,26周回报排名,52周回报排名,年初迄今回报排名,1天回报,1周回报,4周回报,13周回报,26周回报,52周回报,年初迄今回报,流通市值总和,总市值总和,市盈率,调整市盈率,追溯市盈率,市净率,调整市净率,市销率,追溯市销率,市价现金流比率,追溯市价现金流比率,红利收益率,追溯红利收益率,上涨家数,下跌家数,平盘家数
20170103,15102010,15.897441,16.049302,16.241162,15.779069,478304664.0,6256903422.91,1.3022,None,None,None,None,None,None,None,0.984266215738515,1.1674189302325584,0.20329779069767395,7.1682773953488415,34.102510047619056,5.753215658536585,0.0,404110083595.95,514039049526.05005,40.9867,None,None,2.0204,None,2.353,None,29.9372,None,0.0007,None,None,None,None
20170104,15102010,16.024651,16.205813,16.357441,15.845348,574466905.0,7562096826.84,1.5639,None,None,None,None,None,None,None,1.0529735728017025,0.9842868139534885,-0.35706858139534886,10.262588139534888,30.292851785714284,21.407273738095242,0.9842868139534885,407277272056.98,517867923074.91986,41.292,None,None,2.0354,None,2.3705,None,30.1602,None,0.0007,None,None,None,None
20170105,15102010,16.178139,16.126744,16.375116,15.952558,538230223.0,6961539871.72,1.4653,None,None,None,None,None,None,None,-0.2152498139217983,2.051048023255815,0.7060776976744183,11.433139697674422,31.441270571428568,22.191755714285712,2.051048023255815,406523682187.9801,517037175306.72003,41.2258,None,None,2.0321,None,2.3667,None,30.1119,None,0.0007,None,None,None,None
20170106,15102010,16.100465,15.897674,16.35,15.72186,555748216.0,7309428555.94,1.513,None,None,None,None,None,None,None,-0.9885031795069416,1.8286578837209302,0.4930002093023255,11.102765116279073,31.00168314285715,21.48137671428571,1.8286578837209302,402963727361.9501,512637290286.15,40.8749,None,None,2.0148,None,2.3465,None,29.8556,None,0.0007,None,None,None,None
20170109,15102010,15.851627,15.842325,16.108139,15.60093,435938504.0,5552229288.71,1.1705,None,None,None,None,None,None,None,0.09472455484276082,0.09471141860465114,0.729304046511628,7.740806511627906,23.359991833333336,14.67964695238095,0.9656847674418608,408930157109.0301,513803836110.1001,40.968,None,None,2.0194,None,2.4304,None,29.9235,None,0.0007,None,None,None,None
20170110,15102010,15.846744,15.866976,16.173023,15.663953,654111471.0,7325971482.97,1.7527,None,None,None,None,None,None,None,0.5040284802890931,0.09471141860465121,0.7293040465116283,7.740806511627908,23.35999183333334,14.679646952380944,0.9656847674418603,411925969710.3401,516328039498.69,42.5873,None,None,2.0294,None,2.4758,None,29.5499,None,0.0007,None,None,None,None
20170111,15102010,15.823023,15.597674,15.995348,15.423953,660462625.0,7586641207.13,1.7698,None,None,None,None,None,None,None,-1.5889391383236466,0.5924802093023259,1.1886310465116277,8.254830767441861,23.969818071428573,15.51972088095238,1.4497107906976747,408242695596.85004,512048260302.41,42.2343,None,None,2.0125,None,2.4553,None,29.3049,None,0.0007,None,None,None,None
20170112,15102010,15.566511,15.399302,15.778372,15.279069,490289775.0,5681093486.09,1.3136,None,None,None,None,None,None,None,-1.1582555726398733,-0.9805290465116282,-0.4013037906976745,6.4620309767441855,22.135437119047616,13.552205690476187,-0.1455339302325581,403634972865.52997,505975970104.0901,41.7335,None,None,1.9887,None,2.447,None,28.9574,None,0.0007,None,None,None,None
20170113,15102010,15.39279,15.08093,15.626976,14.894883,473606218.0,5880330095.73,1.2689,None,None,None,None,None,None,None,-1.5734676091715039,-2.099286744186047,-1.5069039069767436,5.234924279069768,20.679363690476187,12.061797976190475,-1.2715716744186047,399225364034.78,501285193330.82996,41.3466,None,None,1.9702,None,2.4244,None,28.689,None,0.0007,None,None,None,None
20170116,15102010,13.803488,13.264883,13.963255,12.749534,599016429.0,6762570249.31,1.6007,None,None,None,None,None,None,None,-3.5431046320752846,-3.639934325581395,-3.007133325581395,3.4036937906976745,18.609787571428576,9.552431166666667,-2.7980166976744183,391989393690.59,490450930001.38,40.453,None,None,1.9276,None,2.4962,None,28.0689,None,0.0007,None,None,None,None
20170117,15102010,12.663953,12.957441,13.074186,12.433023,382495979.0,4155674365.04,1.0221,None,None,None,None,None,None,None,1.5317460412419712,-2.088008860465116,-3.6292160232558137,-0.2747597441860465,13.9726265,19.930065023809522,-4.776890093023256,396139541001.51,495158839624.0599,40.8413,None,None,1.9461,None,2.5202,None,28.3383,None,0.0007,None,None,None,None
20170118,15102010,12.933023,13.05,13.248372,12.772093,476882120.0,4875074709.7,1.2743,None,None,None,None,None,None,None,1.0350592925287103,-2.0880088604651164,-3.629216023255815,-0.27475974418604654,13.972626499999999,19.930065023809522,-4.776890093023257,401300061392.21,500773697280.7001,41.3044,None,None,1.9682,None,2.5488,None,28.6597,None,0.0007,None,None,None,None
20170119,15102010,13.030465,13.102325,13.336511,12.867906,547922070.0,5534765782.92,1.4641,None,None,None,None,None,None,None,0.2630222952825439,-1.0428290232558144,-2.5167948604651156,0.8744455581395353,15.312250452380956,21.18717673809524,-3.6849509534883724,403135597100.76,502980657251.3999,41.4864,None,None,1.9769,None,2.56,None,28.786,None,0.0007,None,None,None,None
20170120,15102010,13.946279,14.226511,14.371627,13.784651,524507044.0,5526312518.36,1.4016,None,None,None,None,None,None,None,2.0620837825746183,-0.7511336976744185,-2.2121199767441864,1.226057744186047,15.726729357142862,21.73793,-3.3947300465116284,410947512749.42004,512328862058.6399,42.2575,None,None,2.0136,None,2.6076,None,29.321,None,0.0007,None,None,None,None
20170123,15102010,13.557209,13.770697,14.007906,13.437209,721623702.0,8165870186.82,1.9283,None,None,None,None,None,None,None,1.845494856301548,1.3827873953488374,-0.06967651162790707,3.4250367674418603,18.17644726190476,24.365999428571428,-1.2788607441860467,418207434705.3599,521157548109.1499,42.9857,None,None,2.0483,None,2.6525,None,29.8263,None,0.0007,None,None,None,None
20170124,15102010,13.713488,13.970697,14.218372,13.559767,966547881.0,10474936669.77,2.5828,None,None,None,None,None,None,None,1.3634230934740186,1.845497418604651,0.5061350232558138,4.362463162790697,20.940977095238093,39.79284866666666,0.5061350232558138,426457725638.74005,531152602746.5001,43.8101,None,None,2.0876,None,2.7034,None,30.3983,None,0.0007,None,None,None,None
20170125,15102010,13.980232,13.993255,14.190697,13.78093,536998951.0,5484563990.7,1.4349,None,None,None,None,None,None,None,-0.629330218988332,3.2708058372093034,1.9651926046511627,5.985658069767442,22.826280190476187,41.86341497619047,1.9651926046511627,423854851380.12006,528228237175.58984,43.5689,None,None,2.0761,None,2.6885,None,30.2309,None,0.0007,None,None,None,None
