交易日期,行业代码,平均开盘价,平均收盘价,平均最高价,平均最低价,成交量,成交金额,换手率,1天回报排名,1周回报排名,4周回报排名,13周回报排名,26周回报排名,52周回报排名,年初迄今回报排名,1天回报,1周回报,4周回报,13周回报,26周回报,52周回报,年初迄今回报,流通市值总和,总市值总和,市盈率,调整市盈率,追溯市盈率,市净率,调整市净率,市销率,追溯市销率,市价现金流比率,追溯市价现金流比率,红利收益率,追溯红利收益率,上涨家数,下跌家数,平盘家数
20170117,15101010,15.991496,16.33102,16.51136,15.571292,1148729165.0,14084414553.9,1.1218,None,None,None,None,None,None,None,1.3701637070243973,-2.5673101292517004,-4.617448531468532,-4.9645544892086315,2.7957462500000005,11.446838748091604,-5.554950279720281,1016336976650.0302,1395844475071.62,75.7453,None,None,3.2466,None,2.5432,None,33.8684,None,0.0003,None,None,None,None
20170118,15101010,16.490748,16.373741,16.750544,16.177482,989403939.0,12703840249.84,0.9662,None,None,None,None,None,None,None,-0.4161168171796436,-2.5673101292516987,-4.617448531468529,-4.964554489208633,2.7957462500000023,11.446838748091603,-5.5549502797202805,1013720628679.8901,1391027332070.8694,75.4839,None,None,3.2354,None,2.5344,None,33.7515,None,0.0003,None,None,None,None
20170119,15101010,16.265646,16.312653,16.708843,15.947619,1115665885.0,14736075259.47,1.0895,None,None,None,None,None,None,None,-0.41819561020188223,-2.90200519047619,-5.095668769230772,-5.396697294964026,2.332386838235294,10.962212496183197,-6.031989384615385,1007530105742.2603,1389669952604.8098,75.4102,None,None,3.2323,None,2.5409,None,33.7186,None,0.0003,None,None,None,None
20170120,15101010,16.237687,16.705034,16.909931,16.142925,1103896285.0,14756262542.4,1.078,None,None,None,None,None,None,None,1.9207318435030885,-3.3731811428571428,-5.364059055944057,-5.711296683453241,1.927168301470588,10.41734441221374,-6.2889191608391615,1022690950995.5298,1412135250684.7495,76.6293,None,None,3.2845,None,2.5865,None,34.2637,None,0.0003,None,None,None,None
20170123,15101010,16.749189,16.929391,17.19304,16.621689,1181918634.0,14711886799.79,1.1516,None,None,None,None,None,None,None,1.0540710380707718,-1.514686210884353,-3.6451417132867143,-4.054357280575541,3.6907906029411777,12.25550920610687,-4.572851741258742,1042278671449.6901,1431681494762.7102,77.2762,None,None,3.3251,None,2.6223,None,34.6051,None,0.0003,None,None,None,None
20170124,15101010,16.915337,16.815472,17.187972,16.617162,1119805381.0,13361373787.95,1.0925,None,None,None,None,None,None,None,-0.44283571414561307,1.0540743605442175,-3.612362916083917,-2.9444876690647463,4.84647097794118,26.824580534351153,-3.612362916083917,1034096859983.5701,1428691638093.7998,77.1148,None,None,3.3176,None,2.6295,None,34.5328,None,0.0003,None,None,None,None
20170125,15101010,16.814121,16.961351,17.166959,16.628378,973972804.0,12258704136.36,0.948,None,None,None,None,None,None,None,0.3941629372304036,0.540138836734694,-4.005047426573427,-3.283764892086331,4.479651911764704,26.449552358778625,-4.005047426573427,1040343311185.1201,1433329335844.72,77.3651,None,None,3.3284,None,2.785,None,34.6449,None,0.0003,None,None,None,None
20170126,15101010,16.982702,17.122702,17.285405,16.820202,881536062.0,11190587098.23,0.8581,None,None,None,None,None,None,None,0.7611120694112934,0.8665920952380953,-3.8154229370629364,-3.1693223165467628,4.555061411764706,26.506867832061065,-3.8154229370629364,1046990657812.0,1442433987469.74,77.8565,None,None,3.3495,None,2.8027,None,34.865,None,0.0003,None,None,None,None
20170203,15101010,16.976216,16.901959,17.185135,16.669729,719565685.0,9419785922.01,0.7004,None,None,None,None,None,None,None,-0.2656642447293061,1.5846418639455782,-3.2507145034965017,-2.624797136690647,5.129418441176474,27.24985351145038,-3.2507145034965017,1043477962595.9298,1438423002061.0095,77.6401,None,None,3.3402,None,2.7949,None,34.768,None,0.0003,None,None,None,None
20170206,15101010,16.90777,17.207432,17.376756,16.766283,1064549435.0,13767390059.07,1.0354,None,None,None,None,None,None,None,1.3835493992638181,-0.2656529932432432,-3.050150328767123,-3.983523985611511,7.857511845588234,22.16842034351145,-3.5319815944055946,1054069141043.1604,1452540987407.2598,78.4021,None,None,3.373,None,2.8353,None,35.1093,None,0.0003,None,None,None,None
20170207,15101010,17.159324,17.195878,17.412635,16.929527,1307128262.0,16972623095.8,1.2714,None,None,None,None,None,None,None,0.1487977617443302,1.3835515743243245,1.05371825170068,-4.763543614285716,8.316842455882355,34.825253656488556,-2.4035050559440556,1054302359053.4999,1452090855969.3406,78.3778,None,None,3.3719,None,2.8345,None,35.0984,None,0.0003,None,None,None,None
20170208,15101010,17.170878,17.47027,17.581689,16.971621,1425479183.0,17570293397.84,1.3865,None,None,None,None,None,None,None,1.1474443386749986,1.5353755000000002,1.126470925170067,-4.7260792785714285,8.54574319117647,35.05271240458013,-2.2772083216783225,1060881315691.5801,1462268370188.5806,78.9271,None,None,3.3956,None,2.8543,None,35.3444,None,0.0003,None,None,None,None
20170209,15101010,17.456689,17.628445,17.932162,17.293378,1775428766.0,23134135152.72,1.7268,None,None,None,None,None,None,None,1.0960074341028594,2.725976668918918,2.2491998367346935,-3.8509663285714275,9.511207698529415,36.276552328244264,-1.2512112517482517,1071715221486.4397,1476110856652.5505,79.6743,None,None,3.4277,None,2.8814,None,35.679,None,0.0003,None,None,None,None
20170210,15101010,17.642108,17.492176,17.908163,17.34238,1812029955.0,21541154490.19,1.7724,None,None,None,None,None,None,None,-0.43138788500458686,3.8785656598639444,3.2470367397260285,-2.914671999999999,10.634426429629633,37.851250776923074,-0.21712211267605633,1064064877745.7402,1429553377900.48,73.4067,None,None,3.3168,None,2.7905,None,34.6518,None,0.0003,None,None,None,None
20170213,15101010,17.377094,17.775472,17.960878,17.232297,1812388054.0,22696639067.22,1.7708,None,None,None,None,None,None,None,1.3861451839357515,3.440064666666667,2.6699725821917824,-3.2829782517985615,10.342499651851854,37.49721981538462,-0.6950716408450706,1079105069516.75,1452022382547.0405,74.2169,None,None,3.3627,None,2.8558,None,35.0405,None,0.0003,None,None,None,None
20170215,15101010,17.729256,17.626554,18.125,17.453918,1754332550.0,22193710742.2,1.7141,None,None,None,None,None,None,None,-0.821948719663136,1.3475450340136055,5.596793123287667,-2.7971765107913673,10.117146311111112,32.74942933846154,0.4577449507042252,1068880690056.6993,1446324921542.4297,74.388,None,None,3.3495,None,2.9274,None,34.0648,None,0.0003,None,None,None,None
20170216,15101010,17.338243,17.402432,17.618243,17.094256,1728128069.0,20740369279.34,1.6898,None,None,None,None,None,None,None,0.6975085800900749,0.4434344897959185,4.563504376712329,-3.8164197266187045,8.875964185185186,31.195052553846143,-0.629643753521127,1077916254160.9403,1458424811212.4902,75.0104,None,None,3.3775,None,2.969,None,34.3498,None,0.0003,None,None,None,None
20170217,15101010,17.375405,17.118581,17.604121,16.986959,1756275909.0,20342827077.53,1.7173,None,None,None,None,None,None,None,-1.2297711207101825,1.0697551360544222,5.255227452054795,-3.0537205683453243,9.814405222222222,32.42508501538461,0.09712885211267597,1067700884593.2994,1443544904183.57,74.2451,None,None,3.343,None,2.9387,None,33.9993,None,0.0003,None,None,None,None
20170220,15101010,16.88527,16.950135,17.160945,16.587027,1619730550.0,18172918208.34,1.5838,None,None,None,None,None,None,None,0.3614784897860009,-0.26917915646258506,3.92759643150685,-4.212518115107913,8.53690702222222,30.93980463846155,-1.095341901408451,1074832671235.78,1452336220056.0,74.6972,None,None,3.3613,None,2.9566,None,34.2064,None,0.0003,None,None,None,None
20170221,15101010,16.813648,17.020878,17.161891,16.681216,1640134363.0,18818982061.8,1.6037,None,None,None,None,None,None,None,0.8924605829348092,0.3614784121621623,3.2061681360544223,-4.592555402877697,6.26544208148148,24.036750461538453,-0.6702546971830987,1080125228567.06,1460390833500.4902,75.1115,None,None,3.3798,None,2.973,None,34.3961,None,0.0003,None,None,None,None
20170222,15101010,17.029797,17.147027,17.350743,16.850878,1746878435.0,20529082226.82,1.7081,None,None,None,None,None,None,None,0.581987556898653,1.2640341013513503,4.054447285714287,-3.964402611510792,6.902753837037038,24.803257669230764,0.027188823943661823,1087066462274.4698,1469190225816.65,75.5641,None,None,3.4002,None,2.9909,None,34.6033,None,0.0003,None,None,None,None
20170223,15101010,17.353581,17.41804,17.647229,17.112432,1873350193.0,22625308866.55,1.8318,None,None,None,None,None,None,None,0.06528795328976143,1.8770551013513512,4.593372625850342,-3.4692510071942437,7.495907266666669,25.506685984615387,0.4868439718309862,1084091906778.3301,1468176301339.7903,75.5119,None,None,3.3979,None,2.9889,None,34.5794,None,0.0003,None,None,None,None
20170224,15101010,17.356756,17.498175,17.704189,17.197702,1460489101.0,18547417669.43,1.4281,None,None,None,None,None,None,None,0.4620539965736365,2.4410599391891896,5.067182530612245,-3.584930647482015,7.192120814814812,25.0420396923077,0.5841103802816903,1083975171969.67,1470732604016.4492,75.6434,None,None,3.4038,None,2.9941,None,34.6396,None,0.0003,None,None,None,None
20170227,15101010,17.5925,17.477297,17.882229,17.292297,2118917993.0,22483624768.14,2.0717,None,None,None,None,None,None,None,-0.5288296437216655,2.441059939189189,5.067182530612245,-3.584930647482015,7.1921208148148095,25.042039692307704,0.5841103802816902,1078886622152.4998,1462827032387.31,75.2368,None,None,3.3836,None,2.978,None,34.4535,None,0.0003,None,None,None,None
20170228,15101010,17.43831,17.644797,17.776554,17.271418,1685739242.0,19656790505.22,1.6482,None,None,None,None,None,None,None,0.6600886577730155,-0.5288404324324325,4.64165774829932,-0.28631895714285716,8.200878639705886,28.469324046153854,-0.08119535915492922,1086170735902.19,1472674652070.28,75.7193,None,None,3.3995,None,2.9955,None,34.6847,None,0.0003,None,None,None,None
20170301,15101010,17.718648,17.813783,18.064256,17.560202,2740663289.0,28555869454.97,2.6796,None,None,None,None,None,None,None,0.7432670317984019,0.1294014594594595,5.2687003537414965,0.4200409428571431,8.82215733823529,29.242421553846143,0.538442838028169,1098832492365.2499,1488147528994.9907,76.5149,None,None,3.4347,None,3.027,None,35.0492,None,0.0003,None,None,None,None
20170302,15101010,18.329054,18.274729,18.64081,18.060608,2324385188.0,27126999501.17,2.2726,None,None,None,None,None,None,None,-0.42140481391576584,0.8779043310810806,6.113475068027206,1.3268658928571428,9.897468301470582,30.51484825384616,1.4639645774647885,1092858437064.8201,1483150486412.0793,76.258,None,None,3.4215,None,3.028,None,34.9315,None,0.0003,None,None,None,None
20170303,15101010,18.2125,18.46831,18.675135,17.98554,2214641809.0,28391986202.49,2.1653,None,None,None,None,None,None,None,0.6858743150486286,0.4546584662162161,5.6797990000000045,0.7496941071428574,9.202655419117647,29.76836049230769,0.9517231478873244,1099263893638.7102,1491714758593.2202,76.6983,None,None,3.4412,None,3.0455,None,35.1332,None,0.0003,None,None,None,None
20170306,15101010,18.52304,18.779932,18.995608,18.342364,2167288247.0,28731880720.73,2.1183,None,None,None,None,None,None,None,1.2046765653092881,1.156657121621621,6.460484421768705,1.351189842857143,9.90499776470588,30.729958715384612,1.6457022112676054,1108664114411.1501,1504781083069.8699,77.3701,None,None,3.4714,None,3.0722,None,35.4409,None,0.0003,None,None,None,None
20170307,15101010,18.771486,18.798243,19.111486,18.521216,1895366196.0,25728029788.67,1.8525,None,None,None,None,None,None,None,0.017184032236795134,1.2046672905405407,4.134412680272108,2.118143148936171,12.261069102189785,34.061794884615395,2.795759126760564,1105596108959.62,1501789906283.8494,77.1732,None,None,3.4621,None,3.0675,None,35.4518,None,0.0003,None,None,None,None
20170308,15101010,18.716375,18.687449,18.982617,18.457248,1790060640.0,23509951675.58,1.7493,None,None,None,None,None,None,None,-0.48301636465014963,1.224454851351351,4.0912399047619035,1.9764121773049639,12.072607109489049,33.781704069230756,2.6586285492957744,1099228707192.8497,1494204892731.7593,76.6745,None,None,3.4414,None,3.0498,None,35.2378,None,0.0003,None,None,None,None
20170309,15101010,18.801812,18.665973,18.988255,18.40812,1859923239.0,23523492469.14,1.8175,None,None,None,None,None,None,None,-0.7648827594184285,0.7312647027027024,3.533324986394559,1.4680369574468086,11.50592912408759,33.16339662307693,2.1207703521126757,1091307856674.5299,1482746373247.93,76.0865,None,None,3.415,None,3.0264,None,34.9676,None,0.0003,None,None,None,None
20170310,15101010,18.546092,18.679139,18.928013,18.355298,1754171082.0,24474486651.72,1.6969,None,None,None,None,None,None,None,0.13559961156953,-0.13965504000000006,2.70608732214765,0.6371032797202798,10.449081877697843,32.51953260606059,1.3639951041666674,1104738149324.12,1498532587261.5903,76.0093,None,None,3.4048,None,3.0314,None,35.2423,None,0.0003,None,None,None,None
20170313,15101010,18.525165,18.707218,18.869139,18.225298,1877470992.0,24513176897.22,1.8162,None,None,None,None,None,None,None,0.5890073244359955,-0.06250441999999995,2.8111833557046984,0.706983020979021,10.56327164748202,32.52866178030302,1.4502686874999997,1110549619142.4097,1506995446311.9402,76.4386,None,None,3.3111,None,3.0485,None,35.4413,None,0.0003,None,None,None,None
20170315,15101010,18.818933,18.786933,19.055133,18.5824,1482535613.0,19500791830.86,1.4529,None,None,None,None,None,None,None,-0.21026843120901953,0.6817156399999998,4.106489691275167,1.8306364084507036,6.8115173840579715,34.14399850757578,1.8118955874125886,1098420645763.1803,1495912810088.0493,75.3932,None,None,3.3047,None,3.0394,None,34.7251,None,0.0003,None,None,None,None
20170316,15101010,18.840666,19.158733,19.342533,18.743,2044972872.0,27456985477.75,2.0041,None,None,None,None,None,None,None,1.6047868021781,0.49008940000000006,3.799563516778526,1.5903464295774654,6.528190369565214,33.74330116666668,1.5278018671328668,1112720803659.0,1517435233183.32,76.4779,None,None,3.3372,None,3.0832,None,35.2248,None,0.0003,None,None,None,None
20170317,15101010,19.145133,18.953066,19.441333,18.8202,1946584641.0,26690679430.24,1.9077,None,None,None,None,None,None,None,-0.830337543564669,2.132841726666666,5.448460999999999,3.004841521126758,7.871849652173917,35.44750052272727,2.9295971398601406,1102752392731.0999,1502438326412.2585,75.7221,None,None,3.3028,None,3.0527,None,34.8766,None,0.0003,None,None,None,None
20170320,15101010,18.914133,19.136,19.303666,18.719666,1564179320.0,21604468721.23,1.5329,None,None,None,None,None,None,None,0.46644354242740727,1.2988929666666666,4.4681319127516765,2.127437401408451,7.01204889130435,34.42870828030302,2.0231265594405596,1104866053165.7095,1506844858840.5293,75.7801,None,None,3.3044,None,3.0464,None,35.133,None,0.0003,None,None,None,None
20170321,15101010,19.046891,19.19804,19.361959,18.829391,1466655006.0,20679491898.34,1.4414,None,None,None,None,None,None,None,0.35556171778020856,0.45549700675675686,2.3072578571428566,3.204475702127662,10.200689167883217,24.25742705343511,2.2114333262411354,1094116410385.7703,1473124706319.1294,75.4929,None,None,3.2808,None,2.9927,None,34.3935,None,0.0002,None,None,None,None
20170322,15101010,19.146734,19.259931,19.496462,18.886938,1639171002.0,22667472266.92,1.6168,None,None,None,None,None,None,None,-0.4302059304385577,0.8291465034013603,2.6229190342465754,3.4258188857142855,10.391529205882353,24.495918369230765,2.4003379785714283,1081649842988.4897,1459624694395.3794,74.8304,None,None,3.2611,None,2.9715,None,34.1881,None,0.0002,None,None,None,None
20170323,15101010,19.267687,19.217414,19.58517,18.795238,1726362897.0,24458591283.17,1.7028,None,None,None,None,None,None,None,-0.287413396419834,0.4228602176870748,2.1392323493150687,2.8917124285714295,9.777666720588233,23.584274146153835,1.8743762357142864,1078465202606.8398,1454692612694.9602,74.5775,None,None,3.2503,None,2.9614,None,34.0726,None,0.0002,None,None,None,None
20170324,15101010,19.213809,19.227755,19.542925,18.944421,1610613182.0,22866660775.87,1.5886,None,None,None,None,None,None,None,0.05255161561870289,0.1416317346938775,1.746789863013698,2.5945337571428566,9.586030426470588,23.271510269230763,1.6002259357142858,1078821173320.6602,1456368507794.77,74.6634,None,None,3.254,None,2.9648,None,34.1119,None,0.0002,None,None,None,None
20170327,15101010,19.186394,19.142653,19.47102,18.866054,1610775247.0,21319130400.63,1.5888,None,None,None,None,None,None,None,-0.06031574010717887,0.223974850340136,1.7340958219178089,2.489814057142856,9.437820176470586,23.03637079999999,1.4753015071428572,1077922736359.2301,1453837106312.5908,72.89,None,None,3.2469,None,2.9516,None,34.0958,None,0.0002,None,None,None,None
20170328,15101010,19.223561,19.056369,19.494589,18.886506,1448042859.0,19697357958.52,1.4335,None,None,None,None,None,None,None,-0.42987383207891156,-0.0667347808219178,0.5499072275862067,1.3477973884892087,6.509688718518517,19.523671906976737,1.3477973884892087,1072695706298.5802,1445199754025.7092,72.7832,None,None,3.2346,None,2.9566,None,34.0364,None,0.0002,None,None,None,None
20170329,15101010,19.14863,18.710753,19.359452,18.568767,1619941447.0,21113175344.88,1.6037,None,None,None,None,None,None,None,-1.26912774558761,-0.49486483561643835,-0.0015353103448274702,0.9932227122302153,6.201207918518519,19.21231417829458,0.9932227122302153,1065003724807.8506,1432068095575.6003,72.1218,None,None,3.1991,None,2.9297,None,33.7271,None,0.0002,None,None,None,None
20170330,15101010,18.820612,18.329727,19.064217,18.124761,1718808022.0,22548120963.01,1.7,None,None,None,None,None,None,None,-2.493348351957997,-1.7335347346938779,-1.3943570000000003,-0.23581412142857172,5.085035257352942,18.02348428461538,-0.23581412142857172,1048949962444.12,1421984497642.95,70.2233,None,None,3.1467,None,2.8824,None,33.3411,None,0.0003,None,None,None,None
20170331,15101010,18.329047,18.309931,18.675306,18.025442,1406356978.0,18169349287.78,1.391,None,None,None,None,None,None,None,0.10432622382409057,-4.174734591836734,-3.7816743493150677,-2.6129088642857154,2.649418772058823,15.287093761538458,-2.6129088642857154,1054895933328.61,1427504096871.3792,69.3632,None,None,3.1577,None,2.8695,None,32.7081,None,0.0003,None,None,None,None
20170405,15101010,18.31238,18.721496,18.872312,18.13204,1837228642.0,24064933579.54,1.8157,None,None,None,None,None,None,None,2.3827254284681287,-4.084030911564628,-3.6206959452054814,-2.283293014285714,3.0253642352941177,15.82359492307692,-2.283293014285714,1081970793514.2799,1462539494246.0293,70.214,None,None,3.2352,None,2.9397,None,33.1326,None,0.0003,None,None,None,None
20170406,15101010,18.682857,18.742448,19.028775,18.474013,1731104385.0,24125413345.03,1.7109,None,None,None,None,None,None,None,0.4091928512017725,2.38270637414966,0.064391204081633,1.54933520979021,4.997636911764707,16.428323176923072,0.08205420000000009,1083877620954.7899,1468566232250.68,70.5033,None,None,3.2484,None,2.9519,None,33.2691,None,0.0003,None,None,None,None
20170407,15101010,18.612397,18.533424,18.896575,18.31089,1782211180.0,23831142082.78,1.7649,None,None,None,None,None,None,None,-0.3875060303870938,2.68772133561644,0.4284289246575339,1.943247922535211,5.467269199999999,16.963398410852708,0.46057074820143873,1078922881769.5999,1438174295557.7104,69.8002,None,None,3.2353,None,2.8941,None,32.6437,None,0.0003,None,None,None,None
20170410,15101010,18.481506,18.019041,18.726095,17.773219,2094836386.0,28615404188.77,2.0744,None,None,None,None,None,None,None,-1.6706889430389187,2.297687383561642,0.025877041095890504,1.5259584366197185,5.3540822000000015,16.968892294573646,0.21545211510791373,1070901054998.69,1420719959871.4905,68.8525,None,None,3.1945,None,2.8551,None,32.5573,None,0.0003,None,None,None,None
20170411,15101010,17.699655,17.973862,18.155034,17.406206,2154156762.0,28008976718.01,2.1371,None,None,None,None,None,None,None,0.8306675577607697,-1.6739229241379319,-3.242065310344827,2.5275929295774655,0.6080373731343283,13.682770710937499,-1.1878033115942026,1067855282325.7799,1414411179831.2102,68.8225,None,None,3.1902,None,2.8377,None,32.2813,None,0.0003,None,None,None,None
20170412,15101010,17.887103,17.638482,18.07,17.485655,1769102311.0,21378762285.53,1.7551,None,None,None,None,None,None,None,-1.3507415518932002,-0.8662077172413792,-2.455138779310346,3.348872366197184,1.2999145149253732,14.33107905468749,-0.47725676086956514,1054808889438.7899,1397013562888.0803,65.3516,None,None,3.148,None,2.7639,None,31.233,None,0.0003,None,None,None,None
20170414,15101010,17.685655,17.416137,17.84931,17.229931,1618345442.0,18558049735.97,1.6051,None,None,None,None,None,None,None,-1.4762907888128065,-1.7262325103448266,-3.334185448275861,2.4480568661971835,0.4054020373134328,13.286180515625002,-1.3278662318840577,1048150180898.4904,1385662782754.7095,63.1268,None,None,3.1126,None,2.7041,None,31.679,None,0.0003,None,None,None,None
20170417,15101010,17.167172,16.929448,17.404689,16.653724,1412524383.0,16702347198.67,1.4009,None,None,None,None,None,None,None,-2.0732029688578857,-3.175117275862068,-4.751981786206894,0.9523578169014081,-1.0320090223880591,11.627555382812497,-2.727792471014492,1036919805020.88,1370854586208.5994,62.1228,None,None,3.0738,None,2.6621,None,31.3433,None,0.0003,None,None,None,None
20170418,15101010,17.128424,17.038219,17.491027,16.808219,1293432764.0,16162426688.98,1.2818,None,None,None,None,None,None,None,-0.9823399747353198,-2.0732043103448277,-6.699111793103446,0.5117055633802816,-3.3756995746268648,4.681591656250002,-4.414124702898552,1033927350840.93,1385859171609.1196,56.5478,None,None,3.0722,None,2.3515,None,28.5955,None,0.0005,None,None,None,None
20170419,15101010,16.858402,16.917013,17.186944,16.401458,1505978179.0,17064330329.43,1.501,None,None,None,None,None,None,None,-0.883810234831205,-3.034032685314686,-7.552173552447552,-0.5241205214285716,-4.378872174242424,3.4107393730158715,-5.450048294117645,1008448603619.6898,1354134851347.8604,55.8881,None,None,3.0214,None,2.3136,None,28.5885,None,0.0005,None,None,None,None
20170420,15101010,16.74618,16.681736,17.012152,16.382083,1267288212.0,15667691351.56,1.2631,None,None,None,None,None,None,None,-0.5148617221990874,-3.987204496503496,-8.552291300699308,-1.6274547499999976,-5.6638143712121245,1.9316482698412696,-6.648003073529412,1005477910601.2402,1352594135780.53,55.8276,None,None,3.0128,None,2.3107,None,28.5578,None,0.0005,None,None,None,None
20170421,15101010,16.694722,16.583958,16.902361,16.417152,1033359812.0,13789417441.36,1.0299,None,None,None,None,None,None,None,-0.42754399663171366,-4.534650419580423,-9.084976916083919,-2.168982900000001,-6.148066030303034,1.422247714285714,-7.158561235294115,1002216879309.47,1349888456966.1807,56.3463,None,None,2.991,None,2.297,None,28.3386,None,0.0005,None,None,None,None
20170424,15101010,16.485208,15.964375,16.602916,15.75625,1221214102.0,15013039398.25,1.2172,None,None,None,None,None,None,None,-3.4306559226807427,-5.0101024475524465,-9.560143482517482,-2.6677650500000003,-6.59444484090909,0.9777389920634927,-7.670570029411768,974452829816.7102,1310289893028.6204,54.6633,None,None,2.8925,None,2.229,None,27.4273,None,0.0005,None,None,None,None
20170425,15101010,15.992708,16.105069,16.385,15.84,1058722599.0,13635437055.56,1.0552,None,None,None,None,None,None,None,0.7616079314681468,-3.4306651944444457,-8.981719818181821,-6.990725007092198,-9.618990712121212,2.9285340793650785,-10.772236352941173,981325960185.0502,1321655448719.7297,54.9693,None,None,2.9003,None,2.247,None,27.631,None,0.0005,None,None,None,None
20170426,15101010,15.846458,15.946666,16.187569,15.660555,1105306606.0,14843065852.38,1.0998,None,None,None,None,None,None,None,0.39247908834029804,-2.695951465277777,-8.283985755244757,-6.2634435035461,-8.877975825757579,3.810245396825399,-10.08800841176471,983717460532.9102,1322970247233.57,55.0282,None,None,2.885,None,2.2199,None,27.7056,None,0.0005,None,None,None,None
20170427,15101010,15.84625,16.103611,16.254652,15.408055,1462701754.0,17942688722.92,1.4555,None,None,None,None,None,None,None,0.7466672923614085,-2.32037907638889,-7.936518923076921,-5.8725459858155995,-8.588032424242424,4.180642865079366,-9.746673301470588,987149226458.22,1328316925749.74,55.8781,None,None,2.8919,None,2.219,None,27.808,None,0.0005,None,None,None,None
