公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10000963,2017-12-31 00:00:00,钒产品,元,人民币,3337536233.39,None,None,2577606727.44,None,None,None,
10000963,2017-12-31 00:00:00,钛精矿,元,人民币,284756226.35,None,None,None,None,None,None,
10000963,2017-12-31 00:00:00,钛渣,元,人民币,606896793.7,None,None,None,None,None,None,
10000963,2017-12-31 00:00:00,钛白粉,元,人民币,2520838815.54,None,None,2019174767.26,None,None,None,
10000963,2017-12-31 00:00:00,电,元,人民币,1987172757.13,None,None,1782165132.57,None,None,None,
10000963,2017-12-31 00:00:00,钢材及钢材制品,元,人民币,112187471.25,None,None,None,None,None,None,
10000963,2017-12-31 00:00:00,其他,元,人民币,586362548.55,None,None,None,None,None,None,
10000963,2017-12-31 00:00:00,其他(补充),元,人民币,None,None,None,533779205.42,None,None,None,
,,,,,,,,,,,,
