公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10000963,2020-12-31 00:00:00,钒产品,元,人民币,3771375230.62,None,None,3226382421.67,None,None,None,
10000963,2020-12-31 00:00:00,其他,元,人民币,216217349.57,None,None,204826080.95,None,None,None,
10000963,2020-12-31 00:00:00,电产品,元,人民币,1916773493.53,None,None,1733616041.13,None,None,None,
10000963,2020-12-31 00:00:00,其他(补充),元,人民币,433306302.28,None,None,416646301.36,None,None,None,
10000963,2020-12-31 00:00:00,钛产品,元,人民币,4241239428.85,None,None,3766431494.7,None,None,None,
,,,,,,,,,,,,
