公司代码,报表日期,产品,单位,币种,本期主营业务收入,占主营业务收入比例,前期主营业务收入,本期主营业务成本,占主营业务成本比例,前期主营业务成本,本期毛利率,
10000963,2017-06-30 00:00:00,电,元,人民币,989713241.52,None,None,877597868.4,None,None,None,
10000963,2017-06-30 00:00:00,钛渣,元,人民币,290531627.94,None,None,257207934.12,None,None,None,
10000963,2017-06-30 00:00:00,钛精矿,元,人民币,68949898.64,None,None,56781347.28,None,None,None,
10000963,2017-06-30 00:00:00,钛白粉,元,人民币,1069668965.25,None,None,904469130.05,None,None,None,
10000963,2017-06-30 00:00:00,钒产品,元,人民币,1520287274.15,None,None,1193172547.36,None,None,None,
10000963,2017-06-30 00:00:00,其他,元,人民币,285998709.05,None,None,174786670.85,None,None,None,
,,,,,,,,,,,,
